Hisse,Tarih,close,%Deg,%Vol,5_EMA,8_EMA,13_EMA,21_EMA,4_EMA,9_EMA,9_WMA,15_WMA,200_EMA,PP,VolMov,rsi,K_C5,K_C8,K_C13,K_58,K_513,K_521,K_Ort,Ema_4X9,Ema_5X21,K_W_Ort,K_TkKj,Ort,Tk,Spb,Chk,200,Pvt,Vl,Fh,Macd,Rsi,DI,A,S
PLTUR,25-04-2024,16.58,3.37,58.97,16.1,15.97,15.97,16.21,16.17,15.95,15.96,15.76,15.49,16.48,3050255.0,51.54,,,,,+,,,+_22-04-2024 09:00:00,-_11-03-2024 09:00:00,,,,,,-,,+,,,,,+,3,1
PRKAB,25-04-2024,36.42,0.89,-11.82,36.22,36.05,35.89,35.96,36.29,36.0,36.12,35.86,33.61,36.54,1058625.67,51.55,+,,,,,,,+_08-04-2024 09:00:00,+_22-04-2024 09:00:00,,,+,+,,-,,,,,,,,3,1
SODSN,25-04-2024,190.5,2.04,20.66,182.95,182.83,185.09,186.22,183.71,183.19,181.04,180.83,104.68,189.33,49411.33,52.44,,,,+,,,+,+_25-04-2024 09:00:00,-_03-04-2024 09:00:00,+,,,,,-,,,,,,,,3,1
KLRHO,25-04-2024,44.6,1.5,18.16,43.49,43.27,43.36,44.1,43.63,43.25,43.23,43.04,35.44,45.29,1268779.0,49.8,,,,,+,,,+_24-04-2024 09:00:00,-_15-03-2024 09:00:00,,,,,,-,,-,,+,,,+,3,2
TAVHL,25-04-2024,203.0,1.96,40.78,198.59,196.87,193.72,188.86,199.21,196.27,197.82,196.08,135.82,201.5,1985977.33,66.33,,,,,,,,+_21-03-2024 09:00:00,+_08-01-2024 09:00:00,,,,+,,+,,,,,,+,,3,0
YGGYO,25-04-2024,44.0,0.0,-22.36,43.96,43.96,43.89,43.84,43.95,43.94,44.11,43.98,40.26,43.99,403458.0,50.77,,,,+,,,+,+_25-04-2024 09:00:00,+_15-04-2024 09:00:00,,,,,,-,,+,,,,,,3,1
SOKM,25-04-2024,57.55,3.14,13.87,57.39,58.17,59.11,60.17,57.14,58.39,57.75,59.24,55.04,57.28,13526292.33,40.39,+,,,,,,,-_17-04-2024 09:00:00,-_17-04-2024 09:00:00,,,+,,,-,,+,,,,,,3,1
ULUUN,25-04-2024,29.34,1.66,107.63,28.77,28.47,28.17,28.1,28.89,28.39,28.6,28.14,29.03,29.74,2303665.33,58.97,,,,,,,,+_08-04-2024 09:00:00,+_18-04-2024 09:00:00,,,,,,+,+,,+,,,,,3,0
ASGYO,25-04-2024,14.31,1.27,-6.63,14.3,14.31,14.33,14.41,14.3,14.31,14.3,14.32,17.81,14.33,6137338.33,47.52,+,+,,,,,,-_24-04-2024 09:00:00,-_16-04-2024 09:00:00,-,,+,,,,,,,,,,,3,1
ALCTL,25-04-2024,119.0,2.94,75.52,116.61,115.65,114.87,115.04,116.98,115.41,116.23,114.37,101.21,118.5,722919.67,54.39,,,,,,,,+_09-04-2024 09:00:00,+_18-04-2024 09:00:00,,,+,,,-,,+,,+,,,,3,1
AKSGY,25-04-2024,16.26,1.18,37.5,16.13,16.1,16.11,16.17,16.15,16.09,16.08,16.06,12.43,16.26,5811201.33,50.91,,,+,,+,,,+_22-04-2024 09:00:00,-_22-03-2024 09:00:00,,,,,,-,,+,,,,,,3,1
YBTAS,25-04-2024,174800.0,2.47,-29.41,174960.86,175854.31,177186.31,178835.93,174624.08,176126.95,175347.11,176657.77,135422.18,174200.83,13.67,46.69,,,,,,,,-_16-04-2024 09:00:00,-_15-04-2024 09:00:00,,,+,,+,-,,+,,,,,,3,1
AKFGY,25-04-2024,2.25,0.9,-18.57,2.23,2.23,2.24,2.26,2.23,2.23,2.23,2.23,2.19,2.25,114302736.0,48.33,,,+,+,,,+,+_25-04-2024 09:00:00,-_21-03-2024 09:00:00,-,,,,,-,,,,,,,,3,2
BASCM,25-04-2024,15.72,-0.69,-8.44,15.39,15.35,15.4,15.35,15.44,15.36,15.2,15.34,10.46,15.85,186822.0,53.99,,,,+,,+,+,+_25-04-2024 09:00:00,+_25-04-2024 09:00:00,,,,,,-,,-,-,,,,,3,3
AGHOL,25-04-2024,318.75,4.08,-14.36,308.2,303.97,297.65,289.75,309.77,302.63,305.87,300.88,213.33,314.17,1086448.0,69.53,,,,,,,,+_28-03-2024 09:00:00,+_28-03-2024 09:00:00,,,,,,+,,,,+,,,,2,0
KONYA,25-04-2024,11382.5,0.8,13.69,11398.04,11306.93,11117.07,10853.84,11408.96,11268.87,11452.5,11208.71,7643.83,11368.33,29633.33,57.52,,,,,,,,+_08-04-2024 09:00:00,+_05-04-2024 09:00:00,,,,,,+,,+,,,,,,2,0
GRTRK,25-04-2024,74.15,4.66,60.48,74.78,75.28,74.81,73.35,74.36,75.27,76.34,76.1,48.27,73.65,1101232.33,53.19,,,,,-,,,-_24-04-2024 09:00:00,+_13-03-2024 09:00:00,,,,,,+,,+,,,,,,2,1
MNDTR,25-04-2024,7.03,0.86,-15.4,6.88,6.79,6.7,6.66,6.92,6.77,6.81,6.69,6.23,7.02,4300529.0,61.07,,,,,,,,+_08-04-2024 09:00:00,+_19-04-2024 09:00:00,,,,,,+,,+,,,,,,2,0
GOLTS,25-04-2024,591.0,5.72,24.17,566.87,550.12,522.13,485.97,571.5,544.28,566.83,533.03,289.5,584.33,1313185.0,70.73,,,,,,,,+_08-04-2024 09:00:00,+_16-01-2024 09:00:00,,,,,,+,,+,,,,,,2,0
MTRYO,25-04-2024,8.88,-1.11,-10.07,8.7,8.69,8.73,8.79,8.73,8.7,8.64,8.7,7.2,9.07,597810.0,51.31,,,,+,,,+,+_25-04-2024 09:00:00,-_22-03-2024 09:00:00,,,,,,-,,-,-,,,,,2,3
UNLU,25-04-2024,15.56,1.77,12.0,15.62,15.78,15.99,16.28,15.56,15.82,15.72,15.94,15.96,15.47,1689969.67,40.45,,,,,,,,-_17-04-2024 09:00:00,-_12-03-2024 09:00:00,,,+,,,-,,+,,,,,,2,1
NTGAZ,25-04-2024,20.34,4.04,-5.15,19.16,18.63,18.09,17.75,19.39,18.49,18.81,18.07,16.77,20.0,3773885.33,73.78,,,,,,,,+_08-04-2024 09:00:00,+_16-04-2024 09:00:00,,,,,+,+,,,,,,,,2,0
YYLGD,25-04-2024,14.15,2.54,60.96,13.77,13.63,13.52,13.54,13.83,13.59,13.65,13.48,14.65,14.13,13001568.33,57.47,,,,,,,,+_08-04-2024 09:00:00,+_22-04-2024 09:00:00,,,,,,+,,+,,,,,,2,0
GEDZA,25-04-2024,28.84,0.35,-2.55,28.56,28.27,27.93,27.63,28.66,28.19,28.38,27.97,21.88,28.83,1183284.33,58.02,,,,,,,,+_08-04-2024 09:00:00,+_08-04-2024 09:00:00,,,,,,+,,+,,-,,,,2,1
ZOREN,25-04-2024,6.65,5.56,50.16,6.28,6.15,6.02,5.88,6.35,6.12,6.17,6.02,4.77,6.6,528688160.0,68.44,,,,,,,,+_08-04-2024 09:00:00,+_20-03-2024 09:00:00,,,,,,+,,+,,,,,,2,0
OBASE,25-04-2024,54.85,0.46,186.16,53.34,52.5,51.79,51.61,53.7,52.29,52.75,51.55,39.24,55.77,864576.67,57.76,,,,,,,,+_09-04-2024 09:00:00,+_19-04-2024 09:00:00,,+,,,,-,,-,+,,,,,2,2
KLGYO,25-04-2024,6.33,2.59,103.92,5.84,5.69,5.59,5.52,5.93,5.66,5.64,5.54,4.04,6.38,132840306.33,66.89,,,,,,,,+_22-04-2024 09:00:00,+_24-04-2024 09:00:00,,,,,,+,,-,+,,,,,2,1
ATLAS,25-04-2024,6.39,1.43,-7.49,6.21,6.14,6.05,5.93,6.24,6.12,6.16,6.11,4.89,6.38,3771045.33,64.71,,,,,,,,+_02-04-2024 09:00:00,+_29-03-2024 09:00:00,,,,,,+,,,,+,,,,2,0
OSMEN,25-04-2024,209.4,1.16,-1.04,206.4,205.32,205.11,206.82,206.98,205.14,205.03,204.12,181.23,208.77,103768.67,50.76,,,,,,,,+_22-04-2024 09:00:00,-_12-03-2024 09:00:00,,,,+,,-,,+,,,,,-,2,2
AVGYO,25-04-2024,8.7,0.46,-17.71,8.82,8.78,8.66,8.53,8.8,8.76,8.93,8.75,7.51,8.68,830271.0,53.84,,,,,,,,+_05-04-2024 09:00:00,+_09-04-2024 09:00:00,,,,,,+,,+,,,,,,2,0
TUREX,25-04-2024,49.58,1.52,11.72,48.89,48.52,47.83,46.67,49.01,48.39,48.71,48.28,34.82,48.99,725514.33,63.12,,,,,,,,+_12-03-2024 09:00:00,+_18-01-2024 09:00:00,,,,,,+,,,,,,+,,2,0
OYAYO,25-04-2024,47.96,8.26,81.28,44.71,43.8,42.88,41.75,45.15,43.58,43.95,42.77,28.97,46.75,224015.33,66.23,,,,,,,,+_16-04-2024 09:00:00,+_22-03-2024 09:00:00,,,,,,+,,,,,,,+,2,0
AYEN,25-04-2024,31.94,5.2,301.89,30.16,29.55,28.94,28.43,30.45,29.4,29.6,29.0,28.52,31.94,5649000.67,72.46,,,,,,,,+_05-04-2024 09:00:00,+_05-04-2024 09:00:00,,,,,,+,,,+,,,,,2,0
PEGYO,25-04-2024,22.76,1.7,-27.76,22.07,21.92,21.79,21.68,22.16,21.89,21.81,21.84,16.24,22.42,5681968.0,56.21,,,,,,,,+_24-04-2024 09:00:00,+_24-04-2024 09:00:00,,,,,,+,,,,+,,,,2,0
ESCAR,25-04-2024,273.0,-2.5,-50.12,271.47,268.86,263.89,255.39,272.25,267.91,270.64,267.38,171.74,276.75,273500.33,64.82,,,,,,,,+_22-02-2024 09:00:00,+_06-02-2024 09:00:00,,,,,,+,,-,-,+,,,,2,2
TRILC,25-04-2024,22.46,-1.06,12.58,21.98,21.33,20.33,19.07,22.18,21.12,21.73,20.73,13.38,22.41,14136228.33,86.15,,,,,,,,+_07-03-2024 09:00:00,+_07-03-2024 09:00:00,,,,,,+,,+,-,-,,,,2,2
ENKAI,25-04-2024,37.04,2.43,84.74,36.19,35.95,35.76,35.76,36.32,35.9,35.9,35.78,34.32,37.01,21137521.0,57.88,,,,,,,,+_22-04-2024 09:00:00,+_24-04-2024 09:00:00,,,,,+,+,,,,,,,,2,0
EMNIS,25-04-2024,339.75,3.27,-35.14,308.5,292.28,276.31,260.59,315.75,288.28,294.01,274.87,131.59,333.08,20961.0,74.65,,,,,,,,+_18-04-2024 09:00:00,+_05-04-2024 09:00:00,,,,,,+,,+,,,,,,2,0
PKART,25-04-2024,97.0,1.15,484.93,90.25,86.91,83.83,81.05,91.79,86.11,87.48,83.01,50.4,97.97,1171333.67,68.03,,,,,,,,+_15-04-2024 09:00:00,+_15-04-2024 09:00:00,,,,,,+,,-,+,,,,,2,1
GSDHO,25-04-2024,4.46,1.13,-1.65,4.42,4.39,4.33,4.28,4.43,4.38,4.41,4.37,3.97,4.48,32664354.0,62.19,,,,,,,,+_02-04-2024 09:00:00,+_05-04-2024 09:00:00,,,,,,+,,,,+,,,,2,0
ANSGR,25-04-2024,86.4,-2.26,35.94,85.99,84.61,82.46,79.93,86.4,84.15,85.47,83.55,56.3,87.47,1883377.0,69.39,,,,,,,,+_03-04-2024 09:00:00,+_04-04-2024 09:00:00,,,,,,+,,-,-,+,,,,2,2
HALKB,25-04-2024,15.45,-4.86,-45.29,15.29,15.14,14.91,14.64,15.36,15.09,15.12,15.09,13.42,15.76,149536046.0,57.1,,,,,,,,+_24-04-2024 09:00:00,+_05-04-2024 09:00:00,,,,-,,+,,-,-,+,,,,2,3
AKSUE,25-04-2024,15.65,0.64,-45.81,15.11,14.79,14.47,14.23,15.24,14.71,14.86,14.47,16.26,15.48,7004216.67,70.8,,,,,,,,+_08-04-2024 09:00:00,+_09-04-2024 09:00:00,,,,,,+,,+,,-,,,,2,1
YESIL,25-04-2024,4.76,1.28,391.7,4.41,4.26,4.14,4.08,4.49,4.23,4.26,4.11,4.33,4.9,36965890.0,71.74,,,,,,,,+_19-04-2024 09:00:00,+_22-04-2024 09:00:00,,,,,,+,,-,+,,,,,2,1
KONTR,25-04-2024,234.7,0.56,27.24,234.53,235.11,235.85,237.7,234.33,235.25,234.75,236.26,228.53,235.07,3015480.33,46.19,+,,,,,,,-_17-04-2024 09:00:00,-_16-04-2024 09:00:00,,,+,,,-,,,,,,,,2,1
IZFAS,25-04-2024,20.6,0.49,-56.31,19.88,19.43,18.92,18.46,20.06,19.3,19.57,18.98,13.59,20.6,4972977.67,75.37,,,,,,,,+_05-04-2024 09:00:00,+_08-04-2024 09:00:00,,,,,,+,,+,,,,,,2,0
KRPLS,25-04-2024,9.3,3.79,-36.47,8.99,8.82,8.65,8.54,9.06,8.78,8.87,8.65,8.05,9.22,4869711.0,64.69,,,,,,,,+_08-04-2024 09:00:00,+_15-04-2024 09:00:00,,,,,,+,,+,,-,,,,2,1
ISSEN,25-04-2024,11.22,2.0,9.99,11.03,10.95,10.86,10.82,11.07,10.92,10.97,10.87,13.79,11.13,1824426.67,56.83,,,,,,,,+_05-04-2024 09:00:00,+_15-04-2024 09:00:00,,,,,,+,,+,,,,,,2,0
YYAPI,25-04-2024,4.91,9.84,591.42,4.28,4.07,3.9,3.78,4.39,4.02,4.06,3.86,3.31,4.77,51027041.0,80.47,,,,,,,,+_19-04-2024 09:00:00,+_19-04-2024 09:00:00,,,,,,+,,,+,,,,,2,0
AKMGY,25-04-2024,330.0,1.85,39.52,310.87,304.21,297.99,290.64,314.25,302.66,304.67,297.57,182.63,330.33,196065.67,64.55,,,,,,,,+_22-04-2024 09:00:00,+_05-01-2024 09:00:00,,+,,,,+,,-,,,,,,2,1
KUVVA,25-04-2024,44.7,1.59,14.53,44.12,43.94,43.75,43.76,44.19,43.89,44.17,43.71,45.08,44.8,53309.0,52.87,,,,,,,,+_15-04-2024 09:00:00,+_15-04-2024 09:00:00,,,,+,,+,,-,,,,,,2,1
INVEO,25-04-2024,48.24,1.99,-5.05,46.28,45.42,44.57,44.07,46.66,45.2,45.56,44.6,40.8,48.3,2024139.67,63.73,,,,,,,,+_08-04-2024 09:00:00,+_09-04-2024 09:00:00,,,,,+,+,,,,,,,,2,0
KCHOL,25-04-2024,213.4,0.66,4.1,214.54,214.46,212.53,207.85,214.3,214.21,215.3,215.28,152.79,214.3,13357665.33,59.64,,,+,,,,,+_07-03-2024 09:00:00,+_07-03-2024 09:00:00,,,,,,+,,,,,,,,2,0
IHLGM,25-04-2024,1.52,2.01,4.29,1.46,1.43,1.41,1.39,1.48,1.43,1.44,1.4,1.37,1.52,41420659.67,64.29,,,,,,,,+_08-04-2024 09:00:00,+_17-04-2024 09:00:00,,,,,+,+,,-,,,,,,2,1
VERTU,25-04-2024,47.26,0.21,-42.69,47.19,46.82,46.4,46.27,47.29,46.71,47.06,46.46,41.73,47.23,1116471.0,53.02,,,,,,,,+_08-04-2024 09:00:00,+_18-04-2024 09:00:00,,,,+,,-,,+,,-,,,,2,2
YAPRK,25-04-2024,411.25,-3.29,-24.19,407.08,403.99,401.88,399.34,408.69,403.37,403.86,399.88,247.91,414.33,328414.0,54.72,,,,,,,,+_24-04-2024 09:00:00,+_24-04-2024 09:00:00,,,,,,+,,-,-,,+,,,2,2
MAGEN,25-04-2024,23.1,10.0,-78.08,20.93,19.86,18.67,17.58,21.36,19.57,20.27,18.72,14.94,22.59,18858244.67,77.02,,,,,,,,+_09-04-2024 09:00:00,+_15-04-2024 09:00:00,,,,,,+,,+,,,,,,2,0
MANAS,25-04-2024,11.35,2.9,23.85,10.8,10.53,10.26,10.06,10.91,10.46,10.63,10.23,9.18,11.56,10255215.67,67.52,,,,,,,,+_09-04-2024 09:00:00,+_16-04-2024 09:00:00,,,,,,+,,,+,,,,,2,0
MARBL,25-04-2024,18.61,1.14,28.41,18.47,18.4,18.32,18.41,18.49,18.38,18.49,18.37,18.3,18.65,7911812.33,50.4,+,,,,,,,+_08-04-2024 09:00:00,+_22-04-2024 09:00:00,,,+,,,,,,,,,,,2,0
KENT,25-04-2024,1548.0,9.94,37.73,1394.16,1350.89,1305.58,1244.95,1415.84,1340.32,1354.42,1308.56,647.53,1542.0,16305.67,67.46,,,,,,,,+_08-04-2024 09:00:00,+_29-01-2024 09:00:00,,,,,,+,,,,,+,,,2,0
VKFYO,25-04-2024,22.8,1.42,6.96,22.32,22.1,21.99,22.13,22.43,22.06,22.12,21.79,22.57,22.39,735192.0,53.47,,,,,,,,+_19-04-2024 09:00:00,+_24-04-2024 09:00:00,,,,,,-,+,+,,,,,-,2,2
MEGAP,25-04-2024,5.2,4.0,-11.33,4.99,4.92,4.87,4.84,5.02,4.91,4.92,4.86,4.6,5.16,10508401.0,61.31,,,,,,,,+_19-04-2024 09:00:00,+_22-04-2024 09:00:00,,+,,,,-,,+,,,,,,2,1
TOASO,25-04-2024,270.25,0.19,-18.99,267.06,266.54,266.86,267.34,267.57,266.55,265.56,265.81,247.77,270.08,5637556.67,52.67,,,,+,+,,,+_24-04-2024 09:00:00,-_04-04-2024 09:00:00,,,,,,-,,,,,,,,2,1
HTTBT,25-04-2024,73.0,0.69,-61.59,71.81,71.06,69.97,68.87,72.08,70.82,71.45,70.5,57.89,72.65,425054.67,62.45,,,,,,,,+_29-03-2024 09:00:00,+_05-04-2024 09:00:00,,,,,,+,,+,,,,,,2,0
ANGEN,25-04-2024,14.16,0.93,11.9,13.93,13.79,13.59,13.43,13.99,13.74,13.85,13.67,13.76,14.14,2930653.0,64.33,,,,,,,,+_04-04-2024 09:00:00,+_08-04-2024 09:00:00,,,,,,+,,+,,,,,,2,0
BURCE,25-04-2024,284.25,9.96,-22.21,257.16,245.31,230.91,216.98,261.79,241.94,250.75,233.66,153.63,275.5,1399420.33,74.45,,,,,,,,+_05-04-2024 09:00:00,+_05-04-2024 09:00:00,,,,,,+,,,,+,,,,2,0
ATEKS,25-04-2024,163.1,0.68,-59.46,159.36,156.39,153.28,151.35,160.53,155.59,157.27,153.44,117.91,161.4,185484.33,58.0,,,,,,,,+_08-04-2024 09:00:00,+_09-04-2024 09:00:00,,,,,,+,,+,,-,,,,2,1
CEOEM,25-04-2024,18.04,0.61,-38.99,18.01,17.81,17.66,17.84,18.06,17.76,17.97,17.48,18.58,18.05,1153092.33,49.69,+,,,,,,,+_15-04-2024 09:00:00,+_22-04-2024 09:00:00,,+,,,,-,,,,-,,,,2,2
SRVGY,25-04-2024,311.5,0.89,165.68,313.49,314.49,312.98,310.27,312.6,314.37,316.55,317.47,293.76,313.67,175485.67,50.93,,,,,,,,-_22-04-2024 09:00:00,+_05-04-2024 09:00:00,-,,,,,+,,,+,,,,,2,1
BMSCH,25-04-2024,24.68,0.65,-49.68,24.67,24.54,24.31,24.12,24.69,24.49,24.75,24.38,20.16,24.66,1012608.33,53.48,+,,,,,,,+_08-04-2024 09:00:00,+_15-04-2024 09:00:00,,,,,,-,,+,,-,,,,2,2
RYGYO,25-04-2024,33.76,1.08,-6.95,32.77,32.01,31.0,29.94,33.04,31.78,32.54,31.16,23.47,33.48,4774107.0,67.42,,,,,,,,+_09-04-2024 09:00:00,+_09-04-2024 09:00:00,,,,,,+,,+,,,,,,2,0
ROYAL,22-12-2022,6.8,0.0,11.5,6.86,6.87,6.78,6.57,6.85,6.86,6.9,6.93,4.55,6.8,73553.67,57.4,,,,-,,,-,-_22-12-2022 09:00:00,+_28-11-2022 09:00:00,,,,,,+,,+,,,,,,2,2
BRKO,25-04-2024,5.13,-1.35,-38.74,5.1,5.0,4.85,4.69,5.13,4.97,5.07,4.92,4.24,5.13,1014383.67,62.6,,,,,,,,+_02-04-2024 09:00:00,+_03-04-2024 09:00:00,,,,,,+,,+,-,-,,,,2,2
BIZIM,25-04-2024,39.18,1.61,-30.09,39.2,39.69,40.41,41.3,39.05,39.85,39.37,40.26,39.1,39.11,653158.0,39.83,,,,,,,,-_17-04-2024 09:00:00,-_25-03-2024 09:00:00,,,+,,,-,+,,,,,,,2,1
RNPOL,25-04-2024,35.38,1.09,-34.43,35.38,35.67,36.18,36.93,35.3,35.77,35.43,35.97,32.15,35.56,959892.33,41.12,+,,,,,,,-_16-04-2024 09:00:00,-_12-03-2024 09:00:00,,,+,,,-,,,,,,,,2,1
RAYSG,25-04-2024,487.0,3.4,6.67,473.69,466.77,455.22,437.23,475.99,464.45,471.75,461.0,223.7,482.5,161726.67,78.85,,,,,,,,+_26-02-2024 09:00:00,+_25-04-2024 09:00:00,,,,,,+,,+,,,,,,2,0
SUNTK,25-04-2024,17.8,1.54,25.89,17.48,17.34,17.21,17.21,17.54,17.3,17.37,17.17,16.42,17.65,823772.67,56.5,,,,,,,,+_08-04-2024 09:00:00,+_19-04-2024 09:00:00,,,,,,+,,,,+,,,,2,0
BRLSM,25-04-2024,28.02,2.04,18.85,27.56,27.38,27.21,27.23,27.64,27.33,27.44,27.21,24.71,28.0,5051000.33,54.14,,,,,,,,+_08-04-2024 09:00:00,+_22-04-2024 09:00:00,,,,,,+,,+,,,,,,2,0
CIMSA,25-04-2024,32.1,0.38,-8.98,31.77,31.63,31.56,31.71,31.85,31.6,31.59,31.47,29.32,32.08,9183582.33,51.35,,,,,,+,,+_22-04-2024 09:00:00,+_25-04-2024 09:00:00,,,,,,-,,+,,,,,,2,1
BOSSA,25-04-2024,12.08,3.34,-42.56,11.65,11.45,11.22,11.03,11.73,11.39,11.53,11.25,9.75,12.01,2752813.67,66.4,,,,,,,,+_05-04-2024 09:00:00,+_09-04-2024 09:00:00,,,,,,+,,+,,,,,,2,0
BIMAS,25-04-2024,372.75,1.29,59.35,373.19,375.4,376.78,377.27,372.26,375.85,374.83,379.64,307.36,372.33,2968674.33,47.21,,,,,,,,-_18-04-2024 09:00:00,-_19-04-2024 09:00:00,,,+,,,-,,+,,,,,,2,1
DAPGM,25-04-2024,34.86,0.46,-14.71,34.93,34.82,34.52,34.18,34.93,34.76,35.14,34.72,35.82,34.85,3829908.33,55.33,,+,,,,,,+_09-04-2024 09:00:00,+_09-04-2024 09:00:00,,,,,,-,,+,,,,,,2,1
CEMTS,25-04-2024,11.17,3.23,62.0,10.56,10.34,10.16,10.15,10.67,10.29,10.37,10.11,10.76,11.14,11319590.33,63.53,,,,,,,,+_09-04-2024 09:00:00,+_22-04-2024 09:00:00,,,,,,+,,,+,,,,,2,0
CRDFA,25-04-2024,12.41,3.42,565.4,11.13,10.44,9.68,9.02,11.42,10.25,10.62,9.77,6.37,12.53,33243604.33,85.98,,,,,,,,+_04-04-2024 09:00:00,+_05-04-2024 09:00:00,,,,,,+,,-,+,,,,,2,1
DARDL,25-04-2024,7.24,4.78,21.12,6.85,6.7,6.58,6.55,6.92,6.67,6.72,6.55,5.99,7.18,12303987.33,64.53,,,,,,,,+_08-04-2024 09:00:00,+_22-04-2024 09:00:00,,,,,,+,,+,,,,,,2,0
TLMAN,25-04-2024,131.7,0.23,-28.98,133.81,133.27,131.38,128.61,133.59,132.92,135.27,132.51,94.74,131.57,569792.67,53.96,,,,,,,,+_08-04-2024 09:00:00,+_08-04-2024 09:00:00,,,,,,+,,+,,,,,,2,0
BAYRK,25-04-2024,61.0,7.21,69.97,56.17,54.73,53.37,51.76,56.93,54.4,54.63,53.3,27.31,59.63,3118525.0,70.73,,,,,,,,+_22-04-2024 09:00:00,+_15-03-2024 09:00:00,,,,,,+,,+,,,,,,2,0
BTCIM,25-04-2024,135.0,0.37,-6.71,134.59,133.92,132.48,130.17,134.74,133.65,134.5,133.49,100.66,135.67,1626828.33,62.36,,,,,,,,+_22-03-2024 09:00:00,+_21-03-2024 09:00:00,,,+,,,+,,,,,,,,2,0
PSDTC,25-04-2024,116.2,-0.26,-11.54,115.69,115.45,114.86,112.88,115.79,115.36,115.7,114.91,71.88,116.33,120533.0,55.62,,,,,,,,+_09-04-2024 09:00:00,+_17-01-2024 09:00:00,,,,-,,+,,-,-,,,+,,2,3
SNPAM,25-04-2024,104.5,2.65,-29.32,96.76,94.03,92.02,91.14,98.19,93.46,93.67,91.35,78.95,106.63,147207.67,67.66,,,,,,,,+_22-04-2024 09:00:00,+_24-04-2024 09:00:00,,,,,+,+,,-,,,,,,2,1
SNKRN,25-04-2024,44.28,9.99,13.82,39.1,37.68,36.85,36.79,39.89,37.41,37.39,36.25,32.01,44.17,121822.67,66.58,,,,,,,,+_22-04-2024 09:00:00,+_24-04-2024 09:00:00,,+,,,,+,,,,,,,,2,0
TBORG,25-04-2024,93.5,1.91,-8.11,90.4,89.45,88.65,87.94,90.92,89.24,89.27,88.59,68.36,93.28,54931.0,62.87,,,,,,,,+_22-04-2024 09:00:00,+_22-04-2024 09:00:00,,,,,,+,,,,,,,,1,0
KUYAS,25-04-2024,49.98,0.32,-4.42,49.12,48.26,47.43,47.27,49.44,48.03,48.58,47.24,50.11,49.74,1122120.33,60.15,,,,,,,,+_17-04-2024 09:00:00,+_19-04-2024 09:00:00,,,,,,-,,+,,,,,,1,1
SISE,25-04-2024,48.7,-0.25,-4.92,48.18,47.92,47.68,47.61,48.3,47.86,47.89,47.75,47.91,48.92,32233893.33,55.76,,,,,,,,+_22-04-2024 09:00:00,+_22-04-2024 09:00:00,,,,,,+,,,-,,,,,1,1
LIDFA,25-04-2024,9.12,-2.46,3.6,8.99,8.88,8.75,8.62,9.03,8.85,8.92,8.8,7.05,9.37,14076290.67,58.58,,,,,,,,+_05-04-2024 09:00:00,+_08-04-2024 09:00:00,,,,-,,+,,-,-,,,,,1,3
LINK,25-04-2024,448.0,-2.61,-47.99,457.19,451.16,440.35,428.29,457.99,448.82,459.29,444.68,246.45,451.58,233486.33,55.96,,-,,,,,,+_08-04-2024 09:00:00,+_08-04-2024 09:00:00,,,,,,+,,,-,-,,,,1,3
LKMNH,25-04-2024,81.4,-1.93,-44.23,81.22,79.62,76.77,73.26,81.59,79.03,81.07,78.42,50.16,81.73,382863.67,72.01,,,,,,,,+_02-04-2024 09:00:00,+_03-04-2024 09:00:00,,,-,,,+,,-,-,,,,,1,3
SILVR,25-04-2024,20.9,-2.79,-17.91,21.31,20.97,20.44,19.94,21.37,20.85,21.34,20.57,16.56,21.12,2240325.33,57.18,,-,,,,,,+_08-04-2024 09:00:00,+_09-04-2024 09:00:00,,,,,,+,,,-,-,,,,1,3
SELGD,25-04-2024,61.0,1.41,-66.62,59.33,58.18,57.07,56.34,59.76,57.88,58.72,56.69,31.81,61.43,1749978.33,60.19,,,,,,,,+_15-04-2024 09:00:00,+_18-04-2024 09:00:00,,,,,,+,,,,,,,,1,0
VRGYO,25-04-2024,35.08,0.92,13.68,35.13,35.54,36.88,38.84,35.09,35.77,35.08,35.22,31.79,34.91,4608242.67,41.59,,,,,,,,-_29-03-2024 09:00:00,-_01-04-2024 09:00:00,,,,,,,,+,,,,,,1,0
SELVA,25-04-2024,14.08,0.0,-19.22,14.08,14.08,14.19,14.36,14.09,14.1,14.02,13.98,13.1,14.09,2785686.0,47.06,,,,,,,-,-_25-04-2024 09:00:00,-_03-04-2024 09:00:00,+,,,,,-,,,,,,,,1,2
YATAS,25-04-2024,31.92,-0.5,-54.07,31.12,30.63,30.11,29.71,31.32,30.51,30.7,30.22,31.06,32.0,4166904.67,64.51,,,,,,,,+_05-04-2024 09:00:00,+_08-04-2024 09:00:00,,,,,,+,,-,-,,,,,1,2
TABGD,25-04-2024,147.8,0.68,-31.56,144.44,142.53,140.58,138.79,145.33,142.06,142.21,141.04,139.35,146.97,4771063.67,59.98,,,,,,,,+_22-04-2024 09:00:00,+_19-04-2024 09:00:00,,,,,,,,+,,,,,,1,0
MAVI,25-04-2024,88.35,1.96,-46.58,84.68,83.38,81.79,79.93,85.28,83.02,83.57,82.51,59.3,87.42,4225040.67,68.12,,,,,,,,+_04-04-2024 09:00:00,+_04-04-2024 09:00:00,,,,,,+,,,,,,,,1,0
