Hisse,Tarih,close,%Deg,%Vol,5_EMA,8_EMA,13_EMA,21_EMA,4_EMA,9_EMA,9_WMA,15_WMA,200_EMA,PP,VolMov,rsi,K_C5,K_C8,K_C13,K_58,K_513,K_521,K_Ort,Ema_4X9,Ema_5X21,K_W_Ort,K_TkKj,Ort,Tk,Spb,Chk,200,Pvt,Vl,Fh,Macd,Rsi,DI,A,S
ISKPL,08-04-2024,8.29,5.07,27.42,7.98,7.97,8.04,8.18,8.0,7.98,7.91,7.95,7.81,8.2,1637034.33,50.75,,,+,+,,,+,+_08-04-2024 09:00:00,-_12-03-2024 09:00:00,,,,+,,-,,,,,+,,+,6,1
SEYKM,08-04-2024,6.18,2.83,-36.85,6.03,6.02,6.05,6.11,6.04,6.02,6.0,6.0,6.1,6.13,1533833.67,51.04,,,+,+,,,+,+_08-04-2024 09:00:00,-_12-03-2024 09:00:00,,,,,,-,+,,,,+,,+,6,1
ORGE,08-04-2024,73.5,6.68,98.13,69.41,69.1,69.56,70.68,69.79,69.14,68.51,68.78,56.75,72.32,1228330.0,55.23,,,+,+,,,+,+_08-04-2024 09:00:00,-_06-03-2024 09:00:00,,,,,+,-,,,+,,+,,,6,1
ALVES,08-04-2024,59.3,9.92,-35.11,57.96,58.73,58.67,57.19,57.66,58.84,58.41,60.38,52.34,57.65,8074617.33,53.62,+,+,+,,,,,-_03-04-2024 09:00:00,+_08-04-2024 09:00:00,,,+,,,,,+,,,,,+,6,0
ADEL,08-04-2024,701.5,2.93,24.77,664.43,659.71,658.01,649.57,669.01,659.33,650.84,657.54,439.32,699.0,482517.0,60.64,,,,+,+,,+,+_08-04-2024 09:00:00,+_05-04-2024 09:00:00,,,,+,,+,,,,,,+,,6,0
LOGO,08-04-2024,85.4,4.91,9.83,81.53,81.27,82.24,84.55,81.92,81.37,80.58,80.69,79.41,84.33,994549.33,49.28,,,+,+,,,+,+_08-04-2024 09:00:00,-_06-03-2024 09:00:00,,,,+,,-,,,,,+,,+,6,1
GARFA,08-04-2024,175.8,5.97,16.58,171.32,172.67,174.08,173.13,171.11,173.09,170.97,175.12,101.32,172.83,254238.33,52.97,+,+,+,,,,,-_28-03-2024 09:00:00,-_03-04-2024 09:00:00,,-,+,,,-,,+,,+,,,,6,2
FORMT,08-04-2024,2.78,3.35,29.93,2.65,2.64,2.65,2.69,2.67,2.64,2.61,2.61,2.72,2.74,17278271.67,53.64,,,,+,+,,+,+_08-04-2024 09:00:00,-_12-03-2024 09:00:00,+,,,,,-,+,,,,+,,,6,1
MANAS,08-04-2024,9.36,4.35,-15.82,9.13,9.19,9.32,9.46,9.12,9.22,9.12,9.28,9.07,9.24,1509051.33,48.09,+,+,+,,,,,-_27-03-2024 09:00:00,-_12-03-2024 09:00:00,,,,+,,-,+,,,+,,,,6,1
SKTAS,08-04-2024,4.6,4.31,4.78,4.48,4.52,4.59,4.67,4.48,4.53,4.48,4.56,4.46,4.56,4096036.0,46.28,+,+,+,,,,,-_15-03-2024 09:00:00,-_18-03-2024 09:00:00,,,,+,,-,+,,,+,,,,6,1
KRTEK,08-04-2024,33.3,5.92,19.72,31.93,31.95,32.27,32.87,32.0,32.0,31.78,31.93,29.14,32.71,508694.33,50.35,,+,+,,,,+,+_08-04-2024 09:00:00,-_06-03-2024 09:00:00,,,,+,,-,,,,+,+,,,6,1
GSRAY,08-04-2024,6.88,2.08,19.16,6.78,6.77,6.79,6.84,6.79,6.77,6.77,6.74,6.65,6.82,20679420.67,50.21,,,+,+,,,+,+_08-04-2024 09:00:00,-_19-03-2024 09:00:00,,,,+,+,-,,,,+,,,,6,1
ULUSE,08-04-2024,170.8,6.15,28.9,163.04,162.97,164.41,166.08,163.62,163.2,161.4,162.76,161.48,167.67,77865.0,53.2,,,+,+,,,+,+_08-04-2024 09:00:00,-_25-03-2024 09:00:00,,,,+,,-,+,,,,,+,,6,1
SARKY,08-04-2024,32.9,5.86,69.87,31.26,31.04,31.05,31.3,31.44,31.02,30.86,30.83,30.49,32.38,958123.0,57.98,,,,+,+,,+,+_08-04-2024 09:00:00,-_04-03-2024 09:00:00,+,,,,,-,,,,,+,,+,6,1
DITAS,08-04-2024,26.68,6.13,64.0,25.86,25.11,23.84,22.35,26.03,24.85,25.92,24.4,17.16,26.28,2568807.67,68.53,+,,,,,,,+_20-03-2024 09:00:00,+_20-03-2024 09:00:00,,,+,+,,+,,+,,,,+,,6,0
DMRGD,08-04-2024,14.74,4.61,-13.29,14.13,14.11,14.22,14.49,14.18,14.12,14.04,14.06,14.83,14.55,2558506.67,50.79,,,+,+,,,+,+_08-04-2024 09:00:00,-_08-04-2024 09:00:00,,,,,+,,,,,,+,,+,6,0
ZOREN,08-04-2024,5.83,1.39,-7.75,5.7,5.68,5.64,5.57,5.7,5.67,5.71,5.68,4.65,5.81,253226326.67,55.59,,,,+,,,+,+_08-04-2024 09:00:00,+_20-03-2024 09:00:00,,,,+,,+,,,,,+,+,,6,0
EKGYO,08-04-2024,10.57,6.98,-3.6,9.84,9.76,9.82,9.99,9.92,9.76,9.63,9.65,8.78,10.35,186946541.33,56.34,,,,+,+,,+,+_08-04-2024 09:00:00,-_18-03-2024 09:00:00,,,,,,-,,,,,+,,+,5,1
KZBGY,08-04-2024,21.98,9.24,-5.53,20.41,20.31,20.58,21.17,20.56,20.34,20.0,20.15,21.44,21.39,2615723.33,52.89,,,+,+,,,+,+_08-04-2024 09:00:00,-_28-02-2024 09:00:00,,,,,,-,+,,,,+,,,5,1
IHLAS,08-04-2024,1.05,5.0,64.08,1.01,1.0,1.01,1.03,1.01,1.01,1.0,1.0,1.04,1.04,41724801.33,52.03,,,+,+,,,+,+_08-04-2024 09:00:00,-_29-02-2024 09:00:00,,,,,,-,+,,,,+,,,5,1
HUNER,08-04-2024,7.2,2.71,30.79,7.0,6.98,7.01,7.11,7.02,6.98,6.97,6.95,7.6,7.18,4338501.0,50.67,,,,+,,,+,+_08-04-2024 09:00:00,-_05-03-2024 09:00:00,+,,,+,,-,,,,+,,,,5,1
KZGYO,08-04-2024,23.46,6.35,-15.08,22.32,22.31,22.67,23.38,22.41,22.36,22.07,22.2,27.74,23.04,1376753.0,48.01,,,+,+,,,+,+_08-04-2024 09:00:00,-_12-03-2024 09:00:00,,,,+,,,,,,,+,,,5,0
EKIZ,08-04-2024,68.0,6.58,-13.76,64.99,65.82,66.89,66.87,64.92,66.1,64.66,67.29,44.17,67.45,47376.0,51.95,,+,+,,,,,-_29-03-2024 09:00:00,-_03-04-2024 09:00:00,,,,+,,-,,,,+,,,+,5,1
TKFEN,08-04-2024,42.68,1.43,-15.24,41.17,40.93,41.1,41.63,41.39,40.92,40.62,40.6,41.31,42.62,4631978.0,53.1,,,,+,+,,,+_05-04-2024 09:00:00,-_12-03-2024 09:00:00,+,,,,,-,,,,,+,,+,5,1
KTSKR,08-04-2024,71.1,4.79,67.44,68.16,67.75,67.83,68.51,68.48,67.71,67.53,67.25,65.42,70.03,397612.67,54.65,,,,+,+,,+,+_08-04-2024 09:00:00,-_06-03-2024 09:00:00,+,,,,+,-,,,,,,,,5,1
KRPLS,08-04-2024,8.4,3.96,10.47,8.07,8.03,8.08,8.2,8.11,8.03,7.99,7.97,8.01,8.34,1576712.33,53.04,,,,+,,,+,+_08-04-2024 09:00:00,-_12-03-2024 09:00:00,+,,,,,-,,,,,+,,+,5,1
GOLTS,08-04-2024,441.5,9.96,-19.06,411.37,407.56,399.81,385.43,413.49,406.22,408.48,409.19,265.36,440.75,521556.0,64.37,,,,+,,,+,+_08-04-2024 09:00:00,+_16-01-2024 09:00:00,,,,+,,+,,,,+,,,,5,0
HKTM,08-04-2024,20.28,5.24,4.53,19.46,19.49,19.79,20.34,19.52,19.53,19.33,19.43,20.07,20.05,651174.67,47.99,,,+,,,,,-_01-03-2024 09:00:00,-_06-03-2024 09:00:00,,,,+,,-,+,,,,+,,+,5,1
TMSN,08-04-2024,151.3,4.2,-10.06,147.21,147.98,149.05,148.63,147.11,148.25,147.92,148.62,102.48,150.03,4550288.0,52.25,,+,+,,,,,-_03-04-2024 09:00:00,-_04-04-2024 09:00:00,,,,+,,-,,,,,,+,+,5,1
INVEO,08-04-2024,43.9,4.77,-3.57,41.85,41.63,41.77,42.4,42.05,41.62,41.37,41.43,40.52,43.29,907874.0,53.29,,,,+,+,,+,+_08-04-2024 09:00:00,-_06-03-2024 09:00:00,,,,+,,-,,,,+,,,,5,1
GLRYH,08-04-2024,12.01,5.17,-73.2,11.56,11.55,11.7,11.98,11.59,11.57,11.45,11.5,11.12,11.83,2596468.33,48.22,,,+,+,,,+,+_08-04-2024 09:00:00,-_08-03-2024 09:00:00,,,,,,-,,,,,+,,+,5,1
GIPTA,08-04-2024,44.02,4.31,-16.3,43.09,43.55,44.27,44.68,43.0,43.71,43.22,43.9,35.94,43.43,1174956.67,48.58,+,+,,,,,,-_20-03-2024 09:00:00,-_26-03-2024 09:00:00,,,+,+,,,,,,+,,,,5,0
GEREL,08-04-2024,36.08,10.0,-62.47,34.98,35.59,36.39,36.59,34.84,35.79,35.17,36.14,26.65,35.07,6084188.0,49.71,+,+,,,,,,-_22-03-2024 09:00:00,-_01-04-2024 09:00:00,,,+,+,,-,,,,+,,,,5,1
IZFAS,08-04-2024,17.98,2.8,162.49,17.38,17.27,17.24,17.25,17.46,17.25,17.19,17.15,13.0,17.86,4567595.0,57.99,,,,,+,+,,+_05-04-2024 09:00:00,+_08-04-2024 09:00:00,+,,,,,-,,,+,,+,,,5,1
A1CAP,08-04-2024,30.44,3.33,-19.07,29.23,29.06,29.21,29.66,29.39,29.06,28.83,28.77,33.43,30.1,1918481.67,53.22,,,,+,+,,+,+_08-04-2024 09:00:00,-_14-03-2024 09:00:00,+,,,,,,,,,,+,,,5,0
ULKER,08-04-2024,113.8,6.75,16.79,106.73,105.47,104.98,104.87,107.58,105.28,104.91,104.19,78.97,111.47,5871893.0,61.48,,,,,+,+,,+_05-04-2024 09:00:00,+_08-04-2024 09:00:00,+,,,,,+,,,,,+,,,5,0
INDES,08-04-2024,9.27,9.83,32.59,8.69,8.75,8.97,9.2,8.71,8.8,8.58,8.82,7.57,9.01,16034023.67,50.07,,+,+,,,,,-_18-03-2024 09:00:00,-_25-03-2024 09:00:00,,,,+,+,-,,,,,,+,,5,1
FRIGO,08-04-2024,7.69,4.48,86.91,7.39,7.39,7.49,7.65,7.41,7.41,7.32,7.37,7.31,7.6,2146200.33,49.28,,,+,,,,+,+_08-04-2024 09:00:00,-_14-03-2024 09:00:00,,,,+,+,-,,,,,,,+,5,1
FORTE,08-04-2024,72.55,4.99,36.14,70.06,70.11,71.07,73.11,70.23,70.24,69.54,69.96,73.46,71.7,1098111.0,47.11,,+,+,,,,,-_08-04-2024 09:00:00,-_08-04-2024 09:00:00,,,,+,,,,,,+,+,,,5,0
TTRAK,08-04-2024,921.5,1.26,17.98,908.47,910.98,912.82,908.34,908.37,911.71,909.44,916.44,712.81,918.17,494445.33,53.55,,,+,,,+,,-_02-04-2024 09:00:00,+_08-04-2024 09:00:00,,,,,,+,,,,+,,,+,5,0
KAYSE,08-04-2024,31.98,6.67,-7.61,30.25,30.03,30.2,30.83,30.44,30.03,29.77,29.74,33.47,31.41,3971693.33,53.65,,,,+,+,,+,+_08-04-2024 09:00:00,-_08-04-2024 09:00:00,+,,,,,-,,,,,,,+,5,1
IHLGM,08-04-2024,1.34,3.88,9.55,1.29,1.29,1.31,1.34,1.29,1.29,1.28,1.29,1.37,1.33,25464996.67,48.28,,,+,,,,+,+_08-04-2024 09:00:00,-_27-02-2024 09:00:00,,,,+,,-,,,,,+,,+,5,1
TUCLK,08-04-2024,12.63,7.12,-10.65,11.79,11.72,11.78,11.97,11.88,11.72,11.59,11.64,10.66,12.32,2843907.67,56.19,,,,+,+,,+,+_08-04-2024 09:00:00,-_01-03-2024 09:00:00,,,,,,-,,,,,+,,+,5,1
EUHOL,08-04-2024,3.28,4.79,20.36,3.18,3.2,3.25,3.31,3.19,3.21,3.16,3.21,2.88,3.25,13316813.33,48.18,+,+,+,,,,,-_21-03-2024 09:00:00,-_22-03-2024 09:00:00,,,,+,,-,,,,,,,+,5,1
TURGG,08-04-2024,708.0,7.27,57.78,671.43,673.86,684.73,695.2,673.52,675.9,662.62,676.68,497.61,695.5,34268.67,51.9,,+,+,,,,,-_15-03-2024 09:00:00,-_22-03-2024 09:00:00,,,,+,,-,,,,,,+,+,5,1
GMTAS,08-04-2024,8.36,5.56,185.17,7.93,7.91,8.0,8.14,7.97,7.92,7.81,7.88,9.2,8.24,1426953.0,52.98,,,+,+,,,+,+_08-04-2024 09:00:00,-_21-03-2024 09:00:00,,,,,+,-,,,+,,,,,5,1
KLKIM,08-04-2024,26.72,4.13,53.69,25.89,26.04,26.46,27.01,25.91,26.12,25.75,26.18,23.4,26.45,1578133.33,47.24,,+,+,,,,,-_13-03-2024 09:00:00,-_15-03-2024 09:00:00,,,,+,+,-,,,,,,,+,5,1
EPLAS,08-04-2024,6.49,3.18,3.74,6.26,6.22,6.23,6.28,6.28,6.22,6.21,6.17,6.27,6.42,2393809.67,54.59,,,,+,+,,+,+_08-04-2024 09:00:00,-_14-03-2024 09:00:00,,,,,+,-,,,,+,,,,5,1
KLSER,08-04-2024,62.25,4.45,4.78,59.82,59.85,60.64,62.3,59.99,59.96,59.36,59.72,75.12,61.97,2194004.0,47.44,,,+,,,,+,+_08-04-2024 09:00:00,-_08-04-2024 09:00:00,,,,+,,,,,,,+,,+,5,0
KLSYN,08-04-2024,6.25,2.63,12.11,6.07,6.06,6.1,6.18,6.09,6.06,6.04,6.02,5.6,6.22,2028936.67,50.77,,,,+,,,+,+_08-04-2024 09:00:00,-_18-03-2024 09:00:00,+,,,,,-,,,,,+,,+,5,1
IHYAY,08-04-2024,2.6,7.88,71.01,2.46,2.47,2.52,2.61,2.47,2.48,2.43,2.48,2.35,2.55,3291192.33,46.54,,+,+,,,,,-_23-02-2024 09:00:00,-_27-02-2024 09:00:00,,,,+,,-,,,+,,+,,,5,1
KONYA,08-04-2024,10420.0,1.24,32.27,10184.97,10169.36,10149.66,10063.08,10202.43,10166.86,10146.94,10186.4,7322.54,10340.0,31059.0,54.94,,,,+,+,,+,+_08-04-2024 09:00:00,+_05-04-2024 09:00:00,,-,,+,,-,,,,+,,,,5,2
ELITE,08-04-2024,49.2,5.13,12.17,47.25,47.13,47.44,48.27,47.42,47.16,46.85,47.02,43.52,48.54,812972.33,50.73,,,+,+,,,+,+_08-04-2024 09:00:00,-_27-02-2024 09:00:00,,,,+,,-,,,,+,,,,5,1
CONSE,08-04-2024,5.85,3.72,14.33,5.68,5.68,5.74,5.85,5.69,5.69,5.65,5.67,6.3,5.8,4111922.0,47.97,,,+,,,,+,+_08-04-2024 09:00:00,-_12-03-2024 09:00:00,,,,+,,-,,,,+,+,,,5,1
IHAAS,08-04-2024,13.69,2.55,25.5,13.35,13.34,13.42,13.58,13.38,13.35,13.27,13.31,22.63,13.58,636556.33,50.26,,,+,+,,,+,+_08-04-2024 09:00:00,-_14-03-2024 09:00:00,,,,,,-,,,,,+,,+,5,1
YAPRK,08-04-2024,400.0,5.54,28.01,390.34,393.36,396.31,394.53,389.77,394.24,390.43,399.2,234.72,394.67,206101.67,52.72,+,+,+,,,,,-_29-03-2024 09:00:00,-_03-04-2024 09:00:00,,,+,,,-,,,,+,,,,5,1
SANKO,08-04-2024,23.46,3.9,-21.14,22.59,22.56,22.77,23.2,22.67,22.59,22.4,22.49,21.67,23.19,400270.0,50.33,,,+,+,,,+,+_08-04-2024 09:00:00,-_12-03-2024 09:00:00,,,,,,-,,,,,+,,+,5,1
NUGYO,08-04-2024,7.1,4.72,39.48,6.76,6.74,6.77,6.86,6.79,6.74,6.69,6.7,6.75,7.01,1493314.33,55.4,,,,+,,,+,+_08-04-2024 09:00:00,-_13-03-2024 09:00:00,,,,,+,-,,,,,+,,+,5,1
BRKSN,08-04-2024,48.4,10.0,12.23,44.45,44.33,44.74,44.88,44.78,44.41,43.15,44.61,28.81,46.93,905706.0,57.29,,,+,+,,,+,+_08-04-2024 09:00:00,-_01-04-2024 09:00:00,,,,+,,-,,,,,,+,,5,1
BRISA,08-04-2024,127.1,5.3,39.34,121.52,121.51,122.35,122.81,121.9,121.66,120.38,121.87,90.32,125.07,477586.33,54.72,,,+,+,,,+,+_08-04-2024 09:00:00,-_27-03-2024 09:00:00,,,,+,,-,,,,,,+,,5,1
OBASE,08-04-2024,50.3,7.57,34.53,47.95,48.22,49.21,50.5,48.04,48.39,47.55,48.37,38.35,49.19,395385.33,48.75,+,+,+,,,,,-_06-03-2024 09:00:00,-_21-03-2024 09:00:00,,,,+,,-,,,,+,,,,5,1
VKGYO,08-04-2024,2.02,3.59,2.42,1.95,1.94,1.94,1.96,1.95,1.94,1.93,1.92,1.93,2.0,66615892.67,54.65,,,,+,+,,+,+_08-04-2024 09:00:00,-_06-03-2024 09:00:00,+,,,,+,-,,,,,,,,5,1
REEDR,08-04-2024,49.98,5.18,111.55,48.69,49.42,50.97,52.48,48.61,49.73,48.45,50.06,31.53,49.35,24362068.0,45.54,+,+,,,,,,-_08-04-2024 09:00:00,-_25-03-2024 09:00:00,,,+,,,,,+,,+,,,,5,0
PSDTC,08-04-2024,114.4,7.32,7.37,111.56,112.46,111.9,108.77,111.14,112.52,112.85,114.8,67.9,110.93,105745.33,56.09,+,+,+,,,,,-_03-04-2024 09:00:00,+_17-01-2024 09:00:00,,,+,,,+,,,,,,,,5,0
BINHO,08-04-2024,480.0,6.55,45.73,464.62,472.88,487.59,504.73,463.29,475.96,464.48,482.23,439.05,475.5,1015603.67,43.93,+,+,,,,,,-_18-03-2024 09:00:00,-_08-04-2024 09:00:00,,,+,,+,,,,,+,,,,5,0
YESIL,08-04-2024,3.93,3.97,7.8,3.8,3.81,3.85,3.93,3.81,3.81,3.78,3.8,4.35,3.89,2905067.0,47.86,,,+,,,,,-_27-02-2024 09:00:00,-_05-03-2024 09:00:00,,,,+,,-,,,,+,+,,+,5,1
BIENY,08-04-2024,43.0,4.47,24.32,41.24,41.03,41.17,41.77,41.42,41.03,40.85,40.78,49.5,42.45,2088108.0,53.08,,,,+,+,,+,+_08-04-2024 09:00:00,-_08-04-2024 09:00:00,+,,,,,-,,,,,,,+,5,1
SNKRN,08-04-2024,35.5,4.41,-4.92,34.59,34.87,35.76,36.85,34.61,35.03,34.33,34.94,31.82,35.0,42346.67,45.73,+,+,,,,,,-_14-03-2024 09:00:00,-_18-03-2024 09:00:00,,,+,+,,-,,,,,,,+,5,1
ANHYT,08-04-2024,48.46,5.81,60.96,45.54,45.17,45.49,46.2,45.9,45.19,44.54,44.67,38.6,47.73,820487.67,55.97,,,,+,+,,+,+_08-04-2024 09:00:00,-_25-03-2024 09:00:00,,,,,,-,,,,,+,,+,5,1
BERA,08-04-2024,20.2,1.41,-4.34,19.42,19.35,19.28,18.99,19.49,19.34,19.22,19.46,14.6,20.13,20401843.33,57.71,,,,+,+,,+,+_08-04-2024 09:00:00,+_05-04-2024 09:00:00,,,,+,,-,,,,+,,,,5,1
SNICA,08-04-2024,34.98,3.8,-20.66,34.17,34.3,34.63,35.12,34.17,34.36,34.21,34.42,32.97,34.58,1478981.33,48.0,+,+,+,,,,,-_02-04-2024 09:00:00,-_06-03-2024 09:00:00,,,,+,,-,,,,+,,,,5,1
BAYRK,08-04-2024,52.7,5.44,38.05,50.6,50.5,49.97,48.61,50.7,50.44,50.26,51.19,24.84,51.98,787445.0,60.21,,,,+,,,+,+_08-04-2024 09:00:00,+_15-03-2024 09:00:00,,,,+,,+,,,,+,,,,5,0
PRKAB,08-04-2024,36.6,4.75,10.87,35.02,34.91,35.18,35.77,35.16,34.93,34.7,34.66,33.51,36.05,682075.67,52.0,,,,+,,,+,+_08-04-2024 09:00:00,-_18-03-2024 09:00:00,+,,,,,-,,,,,+,,+,5,1
OZGYO,08-04-2024,5.45,2.64,-10.6,5.25,5.23,5.29,5.42,5.27,5.24,5.19,5.19,5.33,5.4,3359234.67,48.69,,,,+,,,+,+_08-04-2024 09:00:00,-_12-03-2024 09:00:00,+,,,,,-,+,,,,+,,,5,1
OZKGY,08-04-2024,8.65,2.98,-33.19,8.3,8.26,8.31,8.47,8.34,8.26,8.2,8.19,8.35,8.58,6803410.33,51.33,,,,+,,,+,+_08-04-2024 09:00:00,-_12-03-2024 09:00:00,+,,,,,-,,,,,+,,+,5,1
PAMEL,08-04-2024,136.4,2.56,11.32,132.31,132.1,132.8,134.66,132.65,132.17,131.53,131.96,160.76,135.77,128257.0,50.65,,,,+,,,+,+_08-04-2024 09:00:00,-_01-03-2024 09:00:00,,,,+,,-,,,,+,+,,,5,1
AZTEK,08-04-2024,109.0,7.92,-4.1,104.41,105.69,109.52,115.61,104.42,106.36,103.82,105.91,100.47,107.07,751099.67,42.52,+,+,,,,,,-_15-03-2024 09:00:00,-_15-03-2024 09:00:00,,,+,+,,-,,,,+,,,,5,1
ASGYO,08-04-2024,14.92,4.34,-6.22,14.32,14.27,14.32,14.49,14.37,14.27,14.21,14.23,18.12,14.74,3773128.67,53.38,,,,+,,,+,+_08-04-2024 09:00:00,-_08-04-2024 09:00:00,,,,+,,,,,,+,,,+,5,0
PENGD,08-04-2024,6.98,4.18,13.75,6.66,6.62,6.67,6.8,6.7,6.62,6.57,6.55,6.89,6.97,3048508.0,52.36,,,,+,,,+,+_08-04-2024 09:00:00,-_12-03-2024 09:00:00,+,,,,,-,+,,,,+,,,5,1
SMART,08-04-2024,44.2,6.45,-4.7,42.81,43.34,44.59,46.1,42.76,43.58,42.76,43.67,31.79,43.57,2459398.33,45.2,+,+,,,,,,-_12-03-2024 09:00:00,-_15-03-2024 09:00:00,,,+,+,,-,,,,+,,,,5,1
ATAGY,08-04-2024,12.13,6.4,72.48,11.49,11.53,11.73,11.93,11.53,11.57,11.33,11.59,9.38,11.77,393370.0,51.64,,,+,,,,,-_25-03-2024 09:00:00,-_26-03-2024 09:00:00,,,,+,,-,,,+,+,,+,,5,1
ATEKS,08-04-2024,149.9,5.19,3.76,142.47,141.54,142.46,144.88,143.3,141.56,140.84,140.01,114.7,148.3,121709.0,53.05,,,,+,+,,+,+_08-04-2024 09:00:00,-_13-03-2024 09:00:00,+,,,,,-,,,,,+,,,5,1
BRSAN,08-04-2024,625.0,3.14,0.3,608.26,609.74,615.7,625.01,609.01,610.77,605.39,612.06,540.34,617.5,753285.67,48.93,,,+,,,,,-_26-03-2024 09:00:00,-_08-03-2024 09:00:00,,,,+,+,-,,,,+,,,+,5,1
BRLSM,08-04-2024,27.68,5.73,-3.17,26.42,26.33,26.49,26.96,26.52,26.34,26.19,26.23,24.47,27.31,3063730.0,51.81,,,+,+,,,+,+_08-04-2024 09:00:00,-_26-02-2024 09:00:00,,,,+,,-,,,,+,,,,5,1
NATEN,08-04-2024,49.66,5.35,12.3,48.06,48.56,49.62,50.92,48.02,48.77,47.93,49.09,47.88,49.02,1281238.0,45.28,+,+,+,,,,,-_08-03-2024 09:00:00,-_12-03-2024 09:00:00,,,,+,,-,+,,,,,,,5,1
CMENT,08-04-2024,620.0,8.96,38.18,572.86,569.62,567.98,555.22,576.74,569.45,563.24,568.8,279.38,621.67,12430.0,60.9,,,,+,+,,+,+_08-04-2024 09:00:00,+_05-04-2024 09:00:00,,,,,,+,,-,,,,+,,5,1
LMKDC,08-04-2024,29.02,4.69,105.14,28.39,28.91,29.72,30.38,28.3,29.09,28.4,29.44,30.68,28.57,12512601.33,46.05,+,+,,,,,,-_25-03-2024 09:00:00,-_27-03-2024 09:00:00,,,+,,,,,,,+,,,+,5,0
MAALT,08-04-2024,1227.0,6.14,-11.5,1167.32,1169.21,1181.65,1195.6,1170.89,1171.48,1155.2,1173.22,906.64,1203.67,41125.0,52.6,,,+,,,,,-_26-03-2024 09:00:00,-_26-03-2024 09:00:00,,,,+,,+,,,,,,+,+,5,0
MAKIM,08-04-2024,25.4,4.61,27.58,24.35,24.34,24.7,25.36,24.44,24.39,24.04,24.28,22.79,24.98,479878.67,48.49,,,+,+,,,+,+_08-04-2024 09:00:00,-_06-03-2024 09:00:00,,,,,,-,,,,,+,,+,5,1
TATEN,08-04-2024,32.3,5.69,27.39,31.18,31.41,32.06,33.17,31.18,31.53,31.08,31.64,42.53,31.96,2207863.0,44.41,+,+,+,,,,,-_08-04-2024 09:00:00,-_08-04-2024 09:00:00,,,,+,,,,,,,+,,,5,0
MARBL,08-04-2024,18.63,6.7,8.66,17.55,17.44,17.64,18.19,17.66,17.46,17.27,17.25,18.26,18.27,5852866.33,50.61,,,+,+,,,+,+_08-04-2024 09:00:00,-_08-04-2024 09:00:00,+,,,,,,+,,,,,,,5,0
ACSEL,08-04-2024,157.0,5.94,23.79,149.59,149.59,151.4,153.68,150.17,149.87,147.8,149.35,121.08,155.07,161372.0,52.28,,,+,+,,,+,+_08-04-2024 09:00:00,-_21-03-2024 09:00:00,,,,+,,-,,,,,,,+,5,1
ULUUN,08-04-2024,27.84,4.19,9.19,26.79,26.76,27.01,27.57,26.87,26.79,26.58,26.69,29.05,27.47,1025489.67,49.44,,,+,+,,,+,+_08-04-2024 09:00:00,-_05-03-2024 09:00:00,,,,,,-,,,,+,+,,,5,1
TARKM,08-04-2024,612.0,9.97,-16.18,592.98,601.46,617.84,641.38,591.34,604.68,594.6,609.3,622.91,592.0,489955.67,41.4,+,+,,,,,,-_08-04-2024 09:00:00,-_08-04-2024 09:00:00,,,+,+,,,,,,+,,,,5,0
DARDL,08-04-2024,6.4,5.09,3.33,6.11,6.12,6.22,6.41,6.13,6.13,6.04,6.1,5.95,6.32,4391736.0,47.2,,,+,,,,+,+_08-04-2024 09:00:00,-_05-03-2024 09:00:00,,,,+,,-,,,,,+,,+,5,1
DAGI,08-04-2024,8.06,3.6,-6.81,7.75,7.73,7.79,7.89,7.77,7.74,7.68,7.73,7.9,7.97,1025902.67,52.62,,,,+,,,+,+_08-04-2024 09:00:00,-_13-03-2024 09:00:00,,,,,,-,+,,,,+,,+,5,1
MEPET,08-04-2024,12.35,5.11,73.0,11.98,12.04,12.15,12.19,11.97,12.07,12.06,12.1,8.79,12.13,926683.67,51.57,+,+,+,,,,,-_03-04-2024 09:00:00,-_03-04-2024 09:00:00,,,,,,-,,,,,,+,+,5,1
MZHLD,08-04-2024,8.39,4.48,-5.3,8.07,8.04,8.09,8.23,8.1,8.04,7.99,8.0,8.51,8.28,1170063.33,51.44,,,+,+,,,+,+_08-04-2024 09:00:00,-_05-03-2024 09:00:00,,,,,,-,,,,,+,,+,5,1
ICUGS,08-04-2024,15.7,2.95,5.39,15.43,15.45,15.51,15.57,15.44,15.46,15.43,15.47,11.11,15.56,570421.33,50.99,+,+,+,,,,,-_02-04-2024 09:00:00,-_02-04-2024 09:00:00,,,+,,,-,,,,,,+,,5,1
ATATP,08-04-2024,120.7,9.93,43.34,110.18,108.74,109.34,112.59,111.33,108.66,107.6,107.15,87.6,117.3,1027126.67,54.42,,,,+,+,,+,+_08-04-2024 09:00:00,-_06-03-2024 09:00:00,+,,,,,-,,,,,,,+,5,1
CATES,08-04-2024,57.15,5.83,46.07,54.86,55.08,56.16,58.29,54.97,55.25,54.46,55.15,62.88,56.23,1950636.33,45.05,,+,+,,,,,-_08-04-2024 09:00:00,-_08-04-2024 09:00:00,,,,+,,,,,,,+,,+,5,0
SASA,08-04-2024,40.38,1.82,-31.8,39.6,39.62,39.61,39.57,39.63,39.62,39.64,39.79,43.69,40.33,58237718.33,52.95,,,,,,+,+,+_08-04-2024 09:00:00,+_08-04-2024 09:00:00,,,,,+,+,,,,,,+,,5,0
