Hisse,Tarih,close,%Deg,%Vol,5_EMA,8_EMA,13_EMA,21_EMA,4_EMA,9_EMA,9_WMA,15_WMA,200_EMA,PP,VolMov,rsi,K_C5,K_C8,K_C13,K_58,K_513,K_521,K_Ort,Ema_4X9,Ema_5X21,K_W_Ort,K_TkKj,Ort,Tk,Spb,Chk,200,Pvt,Vl,Fh,Macd,Rsi,DI,A,S
ERSU,03-04-2024,49.28,-5.05,-4.11,47.05,44.33,40.85,37.55,47.97,43.52,46.01,41.56,18.24,49.35,1762392.0,68.77,,,,,,,,+_21-03-2024 09:00:00,+_22-03-2024 09:00:00,,,,,,+,,-,-,,,,,1,2
IPEKE,03-04-2024,38.12,0.32,-3.13,38.44,38.5,38.78,39.15,38.42,38.55,38.4,38.31,37.02,38.34,4135902.0,45.83,,,,,,,,-_02-04-2024 09:00:00,-_18-03-2024 09:00:00,+,,,,,-,,,,,,,,1,1
KENT,03-04-2024,1073.0,-8.53,30.03,1171.35,1184.0,1161.06,1095.09,1158.14,1182.32,1213.04,1205.79,572.43,1082.67,13254.33,51.62,,,,-,,,-,-_03-04-2024 09:00:00,+_29-01-2024 09:00:00,,,,,,+,,,-,,,,,1,3
GRSEL,03-04-2024,78.7,-1.63,-14.49,78.28,77.17,76.33,76.06,78.74,76.92,77.05,75.73,56.7,78.72,1108784.67,53.97,,,,,,,,+_29-03-2024 09:00:00,+_29-03-2024 09:00:00,,+,-,,,-,,,-,,,,,1,3
KCHOL,03-04-2024,204.1,-2.53,-57.63,203.91,201.07,196.62,191.09,204.74,200.12,202.74,198.6,144.73,206.5,16840005.0,65.78,,,,,,,,+_07-03-2024 09:00:00,+_07-03-2024 09:00:00,,,-,-,,+,,,-,-,,,,1,4
ORCAY,03-04-2024,11.41,-0.7,10.46,11.73,11.97,12.31,12.64,11.64,12.05,11.82,12.23,10.68,11.31,1652096.67,34.86,,,,,,,,-_21-03-2024 09:00:00,-_21-03-2024 09:00:00,,,,,,-,,+,-,,,,,1,2
KUTPO,03-04-2024,97.95,-3.02,-30.81,95.84,93.53,90.83,87.65,96.74,92.9,94.39,90.83,64.77,99.62,1923951.33,66.02,,,,,,,,+_25-03-2024 09:00:00,+_12-01-2024 09:00:00,,,,,,+,,-,-,,,,,1,2
TLMAN,03-04-2024,116.0,0.87,-20.98,118.3,119.39,120.1,119.48,117.77,119.63,119.01,120.62,90.69,115.73,554547.0,48.2,,,,,,,,-_01-04-2024 09:00:00,-_02-04-2024 09:00:00,,-,,,,-,,+,,,,,,1,2
SMRTG,03-04-2024,57.0,0.35,34.32,57.06,56.92,57.26,58.32,57.15,56.94,56.78,56.44,58.32,57.47,7119381.33,43.84,,+,,,,,,+_01-04-2024 09:00:00,-_29-02-2024 09:00:00,,,,,,-,,,,,,,,1,1
SNKRN,03-04-2024,33.1,-0.36,-8.55,34.2,35.08,36.42,37.59,33.92,35.37,34.52,35.66,31.8,32.73,43068.33,39.11,,,,,,,,-_14-03-2024 09:00:00,-_18-03-2024 09:00:00,,,,,,-,,+,-,,,,,1,2
SNPAM,03-04-2024,83.55,0.06,47.96,85.24,86.46,87.97,89.68,84.78,86.81,85.88,87.66,80.26,83.03,43808.67,37.96,,,,,,,,-_22-03-2024 09:00:00,-_13-03-2024 09:00:00,,,,,,-,,+,,,,,,1,1
SUMAS,03-04-2024,480.5,-5.04,45.36,526.2,538.38,538.56,520.49,518.3,539.85,547.27,553.25,281.68,482.58,6079.67,46.52,,,,,-,,,-_02-04-2024 09:00:00,+_24-01-2024 09:00:00,-,,,,,+,,,-,,,,-,1,4
SURGY,03-04-2024,39.82,1.89,12.93,40.13,40.77,41.78,43.15,39.92,40.98,40.48,41.33,44.19,39.67,4384583.67,35.71,,,,,,,,-_03-04-2024 09:00:00,-_03-04-2024 09:00:00,,,,,,,,+,,,,,,1,0
TARKM,03-04-2024,592.0,-0.5,-17.85,610.43,621.99,639.07,661.41,606.01,625.55,617.46,631.18,624.02,591.5,215483.33,30.51,,,,,,,,-_03-04-2024 09:00:00,-_03-04-2024 09:00:00,,,,,,,,+,-,,,,,1,1
TAVHL,03-04-2024,179.3,-1.48,-16.1,180.21,178.2,175.49,172.29,180.76,177.58,179.5,175.76,128.28,180.37,3417551.33,60.51,-,,,,,,,+_21-03-2024 09:00:00,+_08-01-2024 09:00:00,,,-,,,+,,,-,-,,,,1,4
TDGYO,03-04-2024,11.97,-1.07,10.83,11.6,11.45,11.31,11.17,11.67,11.41,11.48,11.3,8.61,12.07,5392086.33,58.57,,,,,,,,+_02-04-2024 09:00:00,+_25-03-2024 09:00:00,,,,,,+,,-,-,,,,,1,2
TEKTU,03-04-2024,3.09,-0.64,-44.95,3.18,3.25,3.35,3.48,3.16,3.27,3.2,3.3,3.45,3.07,4504941.67,29.97,,,,,,,,-_08-03-2024 09:00:00,-_12-03-2024 09:00:00,,,,,,-,,+,-,,,,,1,2
TERA,03-04-2024,37.0,-0.22,-12.84,37.63,38.2,38.97,39.69,37.45,38.38,37.78,38.79,35.94,37.64,131350.67,35.48,,,,,,,,-_21-03-2024 09:00:00,-_22-03-2024 09:00:00,,,,,,-,,,-,,,,+,1,2
TETMT,03-04-2024,11675.0,-3.53,45.41,12229.94,12472.78,12657.67,12488.38,12124.99,12531.96,12394.78,12718.08,5376.55,11950.0,2238.33,46.65,,,,,,,,-_22-03-2024 09:00:00,-_02-04-2024 09:00:00,,,,,,+,,,-,,,,,1,1
TGSAS,03-04-2024,62.05,-7.66,-35.71,63.33,63.53,63.59,62.1,63.37,63.6,62.51,64.09,35.84,63.62,289931.67,51.87,-,-,-,-,-,,-,-_03-04-2024 09:00:00,+_01-04-2024 09:00:00,,,-,-,,+,,,-,,,,,1,9
TOASO,03-04-2024,275.0,0.36,58.2,275.8,275.1,273.95,271.87,275.99,274.87,274.99,274.49,244.06,275.75,5288865.0,53.8,,,,,,,,+_29-03-2024 09:00:00,+_11-01-2024 09:00:00,,,,,,+,,,,,,,,1,0
SEYKM,03-04-2024,5.86,-0.68,-30.06,5.95,5.99,6.05,6.14,5.94,6.0,5.97,6.0,6.11,5.86,1170169.67,37.92,,,,,,,,-_12-03-2024 09:00:00,-_12-03-2024 09:00:00,,,,,,-,,+,-,-,,,,1,3
TRGYO,03-04-2024,37.5,-3.45,35.99,39.0,39.32,39.51,39.43,38.83,39.38,39.23,39.62,30.91,38.12,1994257.67,43.85,,,,,,-,,-_02-04-2024 09:00:00,-_03-04-2024 09:00:00,,,,,,+,,,-,-,,,-,1,4
TSGYO,03-04-2024,11.53,-1.79,-42.7,11.42,11.27,10.99,10.52,11.48,11.21,11.35,11.15,6.96,11.62,3761645.0,76.42,,,,,,,,+_22-01-2024 09:00:00,+_29-01-2024 09:00:00,,,,,,+,,-,-,-,,,,1,3
TSKB,03-04-2024,9.07,0.22,-53.47,8.86,8.76,8.66,8.58,8.91,8.74,8.75,8.68,7.06,9.06,28868388.33,63.34,,,,,,,,+_01-04-2024 09:00:00,+_12-03-2024 09:00:00,,,,,,+,,,,,,,,1,0
TUREX,03-04-2024,45.0,-2.43,-31.75,45.63,45.12,44.23,43.05,45.73,44.94,45.48,44.67,33.21,45.34,905349.33,58.72,-,-,,,,,,+_12-03-2024 09:00:00,+_18-01-2024 09:00:00,,,,,,+,,,-,-,,,,1,4
TURSG,03-04-2024,51.55,-3.01,-57.56,51.6,51.51,51.49,51.4,51.67,51.5,51.3,51.44,36.78,52.32,3289904.67,50.97,-,,,,,,,+_02-04-2024 09:00:00,+_02-04-2024 09:00:00,,,-,-,,+,,-,-,,,,,1,5
ULUSE,03-04-2024,158.3,1.41,4.49,160.2,162.45,165.29,167.24,159.42,163.13,161.15,164.44,161.59,156.83,59303.33,42.94,,,,,,,,-_18-03-2024 09:00:00,-_25-03-2024 09:00:00,,,,,,-,,+,,,,,,1,1
UNLU,03-04-2024,15.76,0.57,-12.12,16.2,16.36,16.62,16.97,16.13,16.41,16.3,16.43,15.97,15.91,3211609.0,39.55,,,,,,,,-_02-04-2024 09:00:00,-_12-03-2024 09:00:00,,,,+,,-,,,,,,,,1,1
VAKBN,03-04-2024,14.54,1.32,-47.95,14.38,14.26,14.12,14.05,14.42,14.22,14.35,14.11,13.15,14.51,32063549.0,58.98,,,,,,,,+_26-03-2024 09:00:00,+_27-03-2024 09:00:00,,,,,,-,,+,,,,,,1,1
VANGD,03-04-2024,21.02,-6.99,-46.3,22.39,22.6,22.66,22.44,22.26,22.63,22.62,22.78,17.63,21.47,2649352.33,44.63,,,,-,-,-,-,-_03-04-2024 09:00:00,-_03-04-2024 09:00:00,,,,,-,+,,,-,-,,,,1,7
YBTAS,03-04-2024,164800.0,-1.9,30.77,171798.71,175852.45,179996.29,182278.84,170141.36,176918.38,174684.28,179957.02,131676.44,163632.5,14.0,35.52,,,,,,,,-_20-03-2024 09:00:00,-_26-03-2024 09:00:00,,,,,,-,,+,-,,,,,1,2
YKBNK,03-04-2024,27.56,-5.03,-44.68,27.8,27.33,26.55,25.65,27.92,27.16,27.71,26.93,19.09,27.65,169268395.67,63.8,-,,,,,,,+_19-03-2024 09:00:00,+_19-03-2024 09:00:00,,,-,-,,+,,,-,-,,,,1,5
YKSLN,03-04-2024,19.11,-1.49,-22.14,20.12,20.14,19.74,19.03,19.99,20.08,20.66,20.17,14.61,19.28,1565447.0,52.7,,,,-,,,-,-_03-04-2024 09:00:00,+_20-03-2024 09:00:00,,,,,,+,,,-,,,,,1,3
SILVR,03-04-2024,17.36,-1.03,-18.28,17.67,17.86,18.17,18.42,17.61,17.93,17.65,17.98,16.11,17.35,783115.0,43.57,,,,,,,,-_18-03-2024 09:00:00,-_22-03-2024 09:00:00,,,,,,-,,+,-,,,,,1,2
SAFKR,03-04-2024,35.6,-4.71,50.05,36.52,36.9,37.51,38.34,36.39,37.02,36.7,37.16,31.1,36.83,1042683.67,40.76,-,-,,,,,,-_29-02-2024 09:00:00,-_06-03-2024 09:00:00,,,-,,,-,,-,,+,,-,,1,6
KUYAS,03-04-2024,43.62,-1.13,-33.08,44.26,44.6,45.49,47.15,44.17,44.75,44.27,44.64,51.03,43.51,814794.33,32.56,,,,,,,,-_26-02-2024 09:00:00,-_21-12-2023 09:00:00,,,,,,-,,+,-,,,-,,1,3
ORMA,03-04-2024,192.0,-1.99,7.96,201.32,207.58,211.96,211.11,198.61,208.98,206.42,215.69,144.03,191.33,17812.33,43.34,,,,,,,,-_28-03-2024 09:00:00,-_01-04-2024 09:00:00,,,,,,+,,,-,,,,,1,1
KZBGY,03-04-2024,19.35,4.99,93.18,19.49,19.92,20.58,21.39,19.35,20.06,19.64,20.31,21.5,19.05,2761283.67,30.87,,,,,,,,-_21-02-2024 09:00:00,-_28-02-2024 09:00:00,,,,,,-,,+,,,,,,1,1
LIDER,03-04-2024,73.5,-2.58,-64.61,74.29,73.4,72.2,70.94,74.51,73.12,74.08,72.23,59.29,73.97,1373294.0,58.53,-,,,,,,,+_25-03-2024 09:00:00,+_25-03-2024 09:00:00,,,-,,,+,,,-,-,,,,1,4
MARKA,03-04-2024,103.4,-8.41,-25.27,109.64,110.13,110.15,108.2,109.28,110.21,109.86,110.14,51.94,106.27,193553.67,47.79,-,-,-,-,-,,-,-_03-04-2024 09:00:00,+_28-03-2024 09:00:00,,,,-,,+,,,-,,,,,1,8
MAVI,03-04-2024,72.75,-1.49,-35.62,73.11,73.37,73.54,73.34,73.04,73.43,73.0,73.93,56.35,73.3,3575292.67,49.5,-,-,-,,,,,-_27-03-2024 09:00:00,-_28-03-2024 09:00:00,,,-,,,+,,-,-,,,,,1,6
METRO,03-04-2024,2.33,-0.43,-33.55,2.37,2.39,2.42,2.47,2.36,2.39,2.38,2.4,2.31,2.32,5812071.67,34.29,,,,,,,,-_11-03-2024 09:00:00,-_12-03-2024 09:00:00,,,,,,-,,+,-,-,,,,1,3
MMCAS,03-04-2024,13.55,-4.91,-52.28,13.99,14.27,14.51,14.48,13.89,14.34,14.06,14.62,10.31,13.56,167228.67,46.84,-,,,,,,,-_26-03-2024 09:00:00,-_29-03-2024 09:00:00,,,-,,,+,,-,-,,,,,1,4
MNDRS,03-04-2024,10.48,3.15,68.44,10.56,10.77,11.08,11.37,10.49,10.84,10.62,10.96,10.03,10.36,4142574.33,38.62,,,,,,,,-_18-03-2024 09:00:00,-_19-03-2024 09:00:00,,,,,,-,,+,,,,,,1,1
MPARK,03-04-2024,194.1,-1.47,-45.01,194.28,192.12,189.11,185.27,195.01,191.47,192.6,190.23,140.36,195.67,901346.67,57.22,-,,,,,,,+_29-03-2024 09:00:00,+_15-01-2024 09:00:00,,,-,-,,+,,,-,,,,,1,4
MRGYO,03-04-2024,4.3,0.94,68.49,4.33,4.38,4.47,4.61,4.31,4.4,4.35,4.42,5.5,4.37,10640871.33,38.14,,,,,,,,-_26-02-2024 09:00:00,-_27-02-2024 09:00:00,,,,,,-,,,,+,,,,1,1
NTHOL,03-04-2024,24.68,0.08,-28.22,25.92,26.57,27.17,27.58,25.62,26.72,26.52,27.2,21.66,24.6,2494579.0,33.9,,,,,,,,-_29-03-2024 09:00:00,-_29-03-2024 09:00:00,,,,,,-,,+,,,,,,1,1
NUHCM,03-04-2024,277.0,-0.45,-12.53,284.65,287.09,289.73,293.66,283.26,287.66,288.24,288.5,264.66,279.67,275403.0,41.06,,,,,,,,-_02-04-2024 09:00:00,-_04-03-2024 09:00:00,-,+,,,,-,,,-,,-,,,1,4
EKIZ,03-04-2024,60.25,-9.94,9.81,66.0,67.76,68.72,67.96,65.07,68.1,68.02,69.65,43.71,62.47,43075.67,43.36,,,,,,-,,-_29-03-2024 09:00:00,-_03-04-2024 09:00:00,,,,,,+,,,-,,,,-,1,3
OYAYO,03-04-2024,38.68,-9.96,34.05,41.86,41.73,40.88,39.5,41.64,41.58,42.93,41.27,27.29,40.11,172946.33,50.2,,-,-,,,,,+_25-03-2024 09:00:00,+_22-03-2024 09:00:00,,,,-,,+,,-,-,,,,,1,5
RYSAS,03-04-2024,31.34,-3.57,9.19,33.05,33.5,33.39,32.81,32.73,33.53,33.97,34.24,27.97,31.79,624610.33,46.25,,,,,-,,,-_01-04-2024 09:00:00,+_15-03-2024 09:00:00,-,,,,,+,,,-,,,,,1,3
OYLUM,03-04-2024,10.01,-1.28,-29.18,10.27,10.43,10.66,10.84,10.22,10.48,10.32,10.54,8.32,9.99,1075129.67,39.74,,,,,,,,-_14-03-2024 09:00:00,-_21-03-2024 09:00:00,,,,,,-,,+,-,,,,-,1,3
OZGYO,03-04-2024,5.02,0.2,16.34,5.09,5.16,5.29,5.47,5.07,5.18,5.11,5.19,5.35,4.99,2230049.33,34.89,,,,,,,,-_08-03-2024 09:00:00,-_12-03-2024 09:00:00,,,,,,-,,+,,-,,,,1,2
PETKM,03-04-2024,18.67,1.25,-25.26,19.27,19.91,20.72,21.49,19.05,20.1,19.59,20.57,19.96,18.55,95370549.0,25.65,,,,,,,,-_14-03-2024 09:00:00,-_15-03-2024 09:00:00,,,,,,-,,+,,,,,,1,1
PINSU,03-04-2024,23.68,-0.42,-60.1,23.84,23.92,23.84,23.36,23.79,23.92,23.91,24.12,14.43,23.51,596440.33,56.6,,,,,-,,,-_01-04-2024 09:00:00,+_27-12-2023 09:00:00,,,,,,+,,,-,,,,,1,2
PKENT,03-04-2024,309.75,1.56,64.24,319.33,327.06,335.04,339.54,316.18,329.09,325.01,335.53,240.17,312.58,324746.67,41.15,,,,,,,,-_26-03-2024 09:00:00,-_27-03-2024 09:00:00,,,,,,-,,,,,,,+,1,1
PRZMA,03-04-2024,56.4,0.18,-47.49,55.71,56.02,56.6,57.05,55.71,56.15,55.49,56.5,44.14,56.47,940383.0,48.35,,,,,,,,-_22-03-2024 09:00:00,-_26-03-2024 09:00:00,,,,+,,-,,-,,,,,,1,2
PSDTC,03-04-2024,108.8,-7.8,-4.36,116.87,116.69,114.02,109.01,116.23,116.28,119.38,116.82,66.76,110.0,125691.0,52.52,,,-,,,,-,-_03-04-2024 09:00:00,+_17-01-2024 09:00:00,,,,-,,+,,,-,,-,,,1,5
QNBFB,03-04-2024,267.5,-3.95,-14.13,277.53,279.59,280.27,278.91,276.21,279.91,280.62,281.54,212.91,269.0,18952.67,45.82,,,,,-,-,,-_02-04-2024 09:00:00,-_03-04-2024 09:00:00,-,-,,,-,+,,,-,,,,,1,6
QNBFL,03-04-2024,150.5,-9.99,30.53,163.87,167.02,167.18,161.72,162.02,167.47,167.42,171.46,88.64,152.43,67836.67,47.16,,,,,-,,,-_01-04-2024 09:00:00,+_28-02-2024 09:00:00,,,,,,+,,-,-,,,,,1,3
RALYH,03-04-2024,133.6,-1.91,-22.26,130.88,129.34,126.71,121.7,131.59,128.86,129.13,128.58,83.75,135.4,576268.0,66.55,,,,,,,,+_01-04-2024 09:00:00,+_20-02-2024 09:00:00,,,,,,+,,-,-,,,,,1,2
RAYSG,03-04-2024,409.5,-0.06,-27.92,408.82,406.71,398.78,382.91,408.93,405.45,410.57,407.51,196.09,408.83,153601.0,68.15,,,,,,,,+_26-02-2024 09:00:00,+_03-04-2024 09:00:00,,,,-,,+,,,-,,,,,1,2
RODRG,03-04-2024,86.4,-3.46,-14.19,88.84,89.83,90.71,90.56,88.41,90.07,89.57,90.85,67.65,85.9,77096.0,45.99,,,,,,,,-_26-03-2024 09:00:00,-_29-03-2024 09:00:00,,-,,,,-,,+,-,,,,-,1,4
EMNIS,03-04-2024,203.4,-3.97,24.29,223.39,230.22,231.55,224.12,219.32,231.21,233.75,238.92,115.61,201.8,14588.0,45.4,,,,,,-,,-_01-04-2024 09:00:00,-_03-04-2024 09:00:00,-,,,,,-,,+,-,,,,,1,4
ZRGYO,03-04-2024,5.97,0.51,-75.14,5.98,6.02,6.11,6.28,5.98,6.03,5.97,6.01,5.69,5.97,2964547.67,35.55,,,,,,,,-_29-02-2024 09:00:00,-_05-03-2024 09:00:00,,,,+,,-,,,,,,,,1,1
ATLAS,03-04-2024,5.62,-2.26,-53.8,5.57,5.54,5.52,5.48,5.59,5.54,5.53,5.53,4.76,5.63,3101510.67,54.69,,,,,,,,+_02-04-2024 09:00:00,+_29-03-2024 09:00:00,,,,,,+,,-,-,,,,,1,2
ANELE,03-04-2024,17.3,-4.42,-20.93,18.05,18.09,17.9,17.44,17.97,18.07,18.31,18.19,11.29,17.55,1014023.67,51.55,,,-,-,,,-,-_03-04-2024 09:00:00,+_28-12-2023 09:00:00,,,,,,+,,,-,,,,,1,4
AKENR,03-04-2024,16.89,9.96,-39.64,14.46,13.22,11.72,10.18,14.96,12.87,13.65,12.09,5.68,16.83,31190778.33,89.28,,,,,,,,+_14-03-2024 09:00:00,+_22-01-2024 09:00:00,,,,,,+,,,,,,,,1,0
ARTMS,03-04-2024,46.3,2.89,32.69,47.36,48.33,49.09,49.18,46.98,48.57,47.74,49.79,48.38,46.13,882902.33,46.55,,,,,,,,-_26-03-2024 09:00:00,-_28-03-2024 09:00:00,,,,,,,,+,,,,,-,1,1
BEGYO,03-04-2024,4.0,0.5,-3.81,4.06,4.2,4.44,4.68,4.03,4.26,4.05,4.33,4.6,3.98,17749836.0,32.01,,,,,,,,-_20-03-2024 09:00:00,-_21-03-2024 09:00:00,,,,,,,,+,,,,,,1,0
DYOBY,03-04-2024,36.8,-5.4,-37.57,37.52,36.99,36.06,34.9,37.63,36.79,37.45,36.51,29.68,37.28,1158510.33,58.37,-,-,,,,,,+_07-03-2024 09:00:00,+_07-03-2024 09:00:00,,,-,-,,+,,,-,-,,,,1,6
BAYRK,03-04-2024,47.38,-6.18,-16.33,50.02,50.39,49.69,48.03,49.64,50.33,51.07,51.42,24.07,48.25,1139281.0,51.11,,,-,-,,,-,-_03-04-2024 09:00:00,+_15-03-2024 09:00:00,-,,,,,+,,-,-,,-,,,1,7
AKGRT,03-04-2024,6.57,1.08,-48.59,6.4,6.33,6.27,6.23,6.43,6.31,6.34,6.27,5.4,6.62,32956328.67,61.15,,,,,,,,+_21-03-2024 09:00:00,+_25-03-2024 09:00:00,,,,,,+,,-,,,,,,1,1
DOKTA,03-04-2024,31.56,-0.5,52.47,32.16,32.55,33.28,34.17,32.04,32.7,32.25,32.74,32.56,31.31,412062.33,35.73,,,,,,,,-_12-03-2024 09:00:00,-_14-03-2024 09:00:00,,,,,,-,,+,-,-,,,,1,3
DEVA,03-04-2024,68.1,0.15,-28.32,69.45,70.62,72.12,73.84,69.02,70.96,70.07,71.84,71.93,68.02,602114.33,29.61,,,,,,,,-_22-02-2024 09:00:00,-_23-02-2024 09:00:00,,,,,,-,,+,,,,,,1,1
AKMGY,03-04-2024,273.0,-1.62,-58.71,282.31,284.14,282.63,274.93,281.11,284.23,283.43,288.89,168.95,275.92,134427.33,51.65,,,,,-,,,-_02-04-2024 09:00:00,+_05-01-2024 09:00:00,,,,,,+,,,-,-,,,,1,3
AYES,03-04-2024,37.0,-1.07,92.23,38.54,39.56,40.78,41.56,38.16,39.86,39.0,40.51,33.11,36.83,45999.67,34.5,,,,,,,,-_20-03-2024 09:00:00,-_25-03-2024 09:00:00,,,,,,-,,+,-,,,,,1,2
BRMEN,03-04-2024,6.21,-10.0,4.32,6.56,6.65,6.63,6.42,6.51,6.66,6.64,6.81,4.08,6.28,282428.67,49.69,-,-,-,,-,,,-_29-03-2024 09:00:00,+_29-01-2024 09:00:00,,,-,,,+,,-,-,,,,,1,7
DOCO,03-04-2024,4762.5,1.98,32.37,4777.35,4813.57,4854.51,4868.96,4764.0,4823.88,4805.44,4840.54,3898.32,4709.17,9094.67,46.33,,,,,,,,-_18-03-2024 09:00:00,-_27-03-2024 09:00:00,,,,,,-,,+,,,,,-,1,2
DOBUR,03-04-2024,154.4,-9.97,-20.77,171.02,175.77,176.05,168.53,168.28,176.43,176.48,183.15,88.6,154.4,143147.33,47.51,,,,,,,,-_01-04-2024 09:00:00,+_25-01-2024 09:00:00,,,,,,+,,,-,,,,-,1,2
BRKVY,03-04-2024,203.0,2.01,-71.15,204.17,206.3,205.59,198.7,203.0,206.51,207.55,210.61,89.59,201.1,76118.67,54.77,,,,,,,,-_29-03-2024 09:00:00,+_05-01-2024 09:00:00,,,,,,+,,,,,,,,1,0
DOAS,03-04-2024,304.0,-0.73,-47.97,309.46,310.07,308.13,302.95,308.74,309.9,310.84,312.38,243.94,305.5,3339928.0,53.04,,,,-,,,-,-_03-04-2024 09:00:00,+_06-03-2024 09:00:00,,,,,,+,,,-,,,,,1,3
BANVT,03-04-2024,152.3,0.0,-15.88,154.82,156.71,159.09,159.75,154.22,157.3,155.18,158.46,119.63,150.33,391276.67,44.94,,,,,,,,-_21-03-2024 09:00:00,-_26-03-2024 09:00:00,,,,,,-,,+,,,,,,1,1
AKYHO,03-04-2024,7.01,2.04,32.64,6.6,6.46,6.29,6.08,6.67,6.42,6.43,6.36,4.06,7.08,26734116.0,72.94,,,,,,,,+_30-01-2024 09:00:00,+_30-11-2023 09:00:00,,,,,,+,,-,,,,,,1,1
DITAS,03-04-2024,27.12,-5.44,1353.99,25.7,24.28,22.69,21.21,26.26,23.9,24.75,22.77,16.92,28.59,3792944.67,74.54,,,,,,,,+_20-03-2024 09:00:00,+_20-03-2024 09:00:00,,,,,,+,,-,,,,,,1,1
ALARK,03-04-2024,125.7,1.13,16.1,127.02,127.6,127.91,127.52,126.68,127.71,127.85,128.08,104.22,125.03,5403529.67,48.17,,,,,,,,-_02-04-2024 09:00:00,-_02-04-2024 09:00:00,-,-,,,,-,,+,,,,,-,1,4
ALBRK,03-04-2024,4.1,-1.44,-63.95,4.19,4.22,4.24,4.26,4.17,4.22,4.22,4.25,3.87,4.11,33565388.0,41.99,,,,,,,,-_01-04-2024 09:00:00,-_01-04-2024 09:00:00,,+,,,,-,,,-,,,,,1,2
BALAT,03-04-2024,21.22,-0.93,-28.1,22.62,23.33,24.0,24.38,22.29,23.51,23.25,24.01,21.96,21.2,101262.0,35.21,,,,,,,,-_25-03-2024 09:00:00,-_27-03-2024 09:00:00,,,,,,-,,+,-,,,,,1,2
ALTIN,03-04-2024,24.41,-1.33,22.41,24.63,24.59,24.52,24.41,24.62,24.57,24.65,24.5,20.41,24.56,35569251.33,51.53,-,-,-,,,,,+_27-03-2024 09:00:00,+_25-03-2024 09:00:00,,,,-,,+,,,-,-,-,,,1,7
BAKAB,03-04-2024,42.0,-0.24,-24.24,42.3,42.61,43.11,43.6,42.21,42.72,42.29,42.86,36.56,41.66,213531.0,43.28,,,,,,,,-_12-03-2024 09:00:00,-_21-03-2024 09:00:00,,,,,,-,,+,-,-,,,-,1,4
ALMAD,03-04-2024,7.25,0.83,-31.52,7.37,7.47,7.61,7.76,7.34,7.5,7.42,7.56,7.25,7.18,2417186.33,36.28,,,,,,,,-_11-03-2024 09:00:00,-_13-03-2024 09:00:00,,,,,,-,,+,,-,,,,1,2
DGNMO,03-04-2024,12.15,0.83,-16.7,11.72,11.55,11.45,11.4,11.81,11.51,11.49,11.35,10.12,12.08,3422468.67,60.72,,,,,,,,+_01-04-2024 09:00:00,+_02-04-2024 09:00:00,,,,,,+,,,,,,,,1,0
BYDNR,03-04-2024,26.7,0.45,-11.51,27.06,27.46,28.22,29.26,26.94,27.61,27.16,27.69,34.75,26.68,799625.67,32.98,,,,,,,,-_11-03-2024 09:00:00,-_12-03-2024 09:00:00,,,,,,,,+,,,,,,1,0
AKCNS,03-04-2024,139.4,0.72,-32.95,141.79,142.93,144.73,147.79,141.29,143.28,142.67,143.68,135.73,137.9,1027316.0,36.02,,,,,,,,-_01-04-2024 09:00:00,-_27-02-2024 09:00:00,,,,,,-,,+,,,,,,1,1
CANTE,03-04-2024,17.81,0.34,-25.48,17.83,17.78,17.74,17.75,17.83,17.77,17.87,17.71,19.49,18.15,39132186.67,50.24,,+,,,,,,+_25-03-2024 09:00:00,+_28-03-2024 09:00:00,,,,,,-,,,,,,,,1,1
ASUZU,03-04-2024,85.25,-7.29,-12.65,88.89,87.83,85.35,82.37,88.86,87.33,90.02,86.7,70.85,87.38,4392420.33,55.95,-,-,-,,,,,+_15-03-2024 09:00:00,+_18-03-2024 09:00:00,,,-,-,,+,,,-,,,,,1,6
CLEBI,03-04-2024,1772.0,-1.83,-39.39,1752.0,1698.36,1622.95,1534.93,1769.19,1681.65,1721.87,1649.83,991.76,1785.33,355593.0,67.22,,,,,,,,+_15-03-2024 09:00:00,+_11-01-2024 09:00:00,,,,,,+,,,-,-,,,,1,2
DAGHL,03-04-2024,17.5,-3.95,-32.22,17.58,17.52,17.44,17.23,17.61,17.51,17.49,17.45,14.04,17.76,482549.67,54.12,-,-,,,,,,+_01-04-2024 09:00:00,+_19-01-2024 09:00:00,,,-,-,,+,,-,-,,,,,1,6
BEYAZ,03-04-2024,22.0,0.73,-14.68,22.15,22.26,22.34,22.38,22.09,22.28,22.33,22.34,20.45,21.87,1059988.0,47.1,,,,,,,,-_01-04-2024 09:00:00,-_01-04-2024 09:00:00,-,,,,,-,,+,,,,,,1,2
AKBNK,03-04-2024,49.24,-0.12,-39.35,48.0,47.1,45.95,44.75,48.34,46.84,47.44,46.25,33.99,49.1,85510624.0,70.26,,,,,,,,+_19-03-2024 09:00:00,+_19-03-2024 09:00:00,,,,,,+,,,-,,,,,1,1
ASELS,03-04-2024,52.45,0.0,-31.17,53.75,54.31,54.93,55.47,53.49,54.45,54.19,54.81,44.99,52.43,34746186.67,40.72,,,,,,,,-_22-03-2024 09:00:00,-_11-03-2024 09:00:00,,,,,,-,,+,,,,,,1,1
AGROT,03-04-2024,37.86,-7.52,17.07,37.86,36.98,36.0,35.24,38.16,36.73,37.49,35.92,25.38,39.2,43687460.67,56.85,-,,,,,,,+_26-03-2024 09:00:00,+_27-03-2024 09:00:00,,+,-,,,,,-,-,,,,,1,4
