Hisse,Tarih,close,%Deg,%Vol,5_EMA,8_EMA,13_EMA,21_EMA,4_EMA,9_EMA,9_WMA,15_WMA,200_EMA,PP,VolMov,rsi,K_C5,K_C8,K_C13,K_58,K_513,K_521,K_Ort,Ema_4X9,Ema_5X21,K_W_Ort,K_TkKj,Ort,Tk,Spb,Chk,200,Pvt,Vl,Fh,Macd,Rsi,DI,A,S
MNDTR,09-05-2024,7.18,1.99,76.19,7.07,7.03,6.97,6.88,7.08,7.02,7.05,7.02,6.3,7.12,4719642.33,58.94,,,,,,,,+_08-04-2024 09:00:00,+_19-04-2024 09:00:00,,,,+,,+,,,,,,+,,3,0
MPARK,09-05-2024,261.0,4.4,-6.89,251.4,246.29,238.73,228.95,253.18,244.67,249.1,241.84,155.78,258.75,761341.33,80.15,,,,,,,,+_29-03-2024 09:00:00,+_15-01-2024 09:00:00,,,,,,+,,+,,+,,,,3,0
MRGYO,09-05-2024,7.21,9.91,113.97,6.77,6.6,6.31,5.96,6.83,6.54,6.72,6.46,5.5,6.92,32127718.0,71.35,,,,,,,,+_19-04-2024 09:00:00,+_08-04-2024 09:00:00,,,+,,,+,,+,,,,,,3,0
ALTIN,09-05-2024,24.57,0.74,23.18,24.57,24.66,24.77,24.81,24.55,24.69,24.59,24.76,21.29,24.52,17495696.67,46.02,,,,,,,,-_25-04-2024 09:00:00,-_30-04-2024 09:00:00,,,+,,,-,,+,,+,,,,3,1
KATMR,09-05-2024,2.41,2.99,-24.58,2.36,2.35,2.32,2.29,2.37,2.34,2.36,2.34,2.11,2.38,53067003.33,60.63,,,,,,,,+_08-04-2024 09:00:00,+_19-04-2024 09:00:00,,,,+,,+,,,,,,+,,3,0
AGHOL,09-05-2024,342.0,3.01,-0.11,334.39,330.22,323.27,313.38,335.76,328.81,332.88,326.93,223.74,338.5,578758.67,74.37,,,,,,,,+_28-03-2024 09:00:00,+_28-03-2024 09:00:00,,,,,,+,,+,,+,,,,3,0
KCHOL,09-05-2024,235.6,1.03,-12.78,233.52,231.21,227.39,221.6,234.17,230.43,233.18,228.78,159.65,234.6,12897823.0,69.79,,,,,,,,+_07-03-2024 09:00:00,+_07-03-2024 09:00:00,,,+,,,+,,+,,,,,,3,0
KMPUR,09-05-2024,59.1,0.68,-22.31,60.59,61.56,62.13,62.2,60.13,61.75,61.49,62.9,62.05,59.0,2021314.0,40.84,,,,,,,,-_06-05-2024 09:00:00,-_07-05-2024 09:00:00,,,,,,+,,+,,,,,,2,0
KLSYN,09-05-2024,6.78,1.5,31.67,6.7,6.66,6.58,6.51,6.72,6.64,6.68,6.62,5.78,6.76,2343587.0,58.12,,,,,,,,+_02-05-2024 09:00:00,+_17-04-2024 09:00:00,,,,,,+,,+,,,,,,2,0
INFO,09-05-2024,12.13,-0.66,2.87,12.09,12.0,11.87,11.82,12.11,11.97,12.08,11.93,12.52,12.13,2328296.0,53.78,,,,,,,,+_19-04-2024 09:00:00,+_29-04-2024 09:00:00,,,,,,+,,,-,,,,+,2,1
PGSUS,09-05-2024,990.0,-4.16,185.13,1016.44,1009.66,988.14,955.27,1015.7,1005.81,1024.31,1006.83,762.01,983.33,3620917.33,61.61,-,-,,,,,,+_05-04-2024 09:00:00,+_05-04-2024 09:00:00,,,-,-,,+,,+,,,,,,2,4
PRKME,09-05-2024,25.1,-1.8,-4.6,25.25,25.22,25.03,24.64,25.25,25.19,25.16,25.39,22.1,25.27,1376419.67,54.6,-,-,,,,,,+_03-05-2024 09:00:00,+_15-04-2024 09:00:00,,,-,,,+,,-,-,+,-,,,2,6
DURDO,09-05-2024,18.09,1.34,43.61,17.59,17.33,17.05,16.84,17.7,17.26,17.38,17.06,16.68,17.91,673007.67,65.67,,,,,,,,+_02-05-2024 09:00:00,+_02-05-2024 09:00:00,,,,,+,+,,,,,,,,2,0
DYOBY,09-05-2024,57.55,1.68,-7.81,56.6,54.97,52.5,49.3,57.11,54.44,55.73,53.49,33.03,58.33,4230527.33,69.36,,,,,,,,+_07-03-2024 09:00:00,+_07-03-2024 09:00:00,,,+,,,+,,,,,,,,2,0
KOZAA,09-05-2024,52.1,0.39,-18.04,51.8,51.65,51.28,50.77,51.84,51.58,51.85,51.58,50.01,51.8,8200563.33,57.78,,,,,,,,+_05-04-2024 09:00:00,+_08-04-2024 09:00:00,,,,,,+,,+,,,,,,2,0
KRPLS,09-05-2024,10.23,4.28,38.23,9.86,9.69,9.45,9.19,9.92,9.64,9.77,9.56,8.19,10.16,5356215.0,68.74,,,,,,,,+_08-04-2024 09:00:00,+_15-04-2024 09:00:00,,,,,,+,,,,+,,,,2,0
KRDMB,09-05-2024,21.54,2.38,9.26,21.08,20.72,20.2,19.72,21.19,20.6,20.96,20.38,19.66,21.36,1318064.33,68.9,,,,,,,,+_08-04-2024 09:00:00,+_22-04-2024 09:00:00,,,,,,+,,+,,,,,,2,0
ECILC,09-05-2024,57.6,0.88,5.72,56.63,55.63,54.4,53.34,56.97,55.34,56.13,54.52,46.66,57.42,4213897.33,66.68,,,,,,,,+_24-04-2024 09:00:00,+_26-04-2024 09:00:00,,,,,,+,,+,,,,,,2,0
KAPLM,09-05-2024,184.0,0.99,-42.38,179.31,177.99,176.38,174.18,179.94,177.62,178.52,177.01,127.12,184.3,230950.33,57.78,,,,,,,,+_08-05-2024 09:00:00,+_25-04-2024 09:00:00,,,,,,+,,-,,,+,,,2,1
EDATA,09-05-2024,21.58,-0.55,74.72,21.64,21.79,22.04,22.47,21.6,21.84,21.68,21.96,18.72,22.01,3113942.67,42.63,-,,,,,,,-_30-04-2024 09:00:00,-_18-03-2024 09:00:00,,,-,,,-,,-,-,+,,,+,2,5
LINK,09-05-2024,413.0,1.1,10.0,420.27,425.69,429.2,427.75,417.97,426.88,423.76,433.54,260.59,412.08,123709.33,46.78,,,,,,,,-_02-05-2024 09:00:00,-_08-05-2024 09:00:00,,,,,,+,,+,,,,,,2,0
PKENT,09-05-2024,380.0,7.04,41.52,358.57,353.68,349.42,346.18,361.24,352.58,352.78,349.87,255.22,374.17,597051.0,62.32,,,,,,,,+_06-05-2024 09:00:00,+_22-04-2024 09:00:00,,,,,,+,,,+,,,,,2,0
IZINV,09-05-2024,61.0,0.0,-27.84,60.53,60.18,59.65,58.8,60.67,60.07,60.11,60.02,42.56,61.38,351931.33,56.96,,,,,,,,+_06-05-2024 09:00:00,+_15-01-2024 09:00:00,,,,+,,+,,,,,,,,2,0
ORMA,09-05-2024,300.5,0.5,-10.2,293.83,286.16,275.05,261.87,296.4,283.74,289.94,279.88,163.48,300.17,42816.33,64.39,,,,,,,,+_17-04-2024 09:00:00,+_05-04-2024 09:00:00,,,,,,+,,+,,-,,,,2,1
MAALT,09-05-2024,1298.0,0.15,-2.38,1315.02,1309.21,1293.08,1273.6,1313.86,1306.05,1323.78,1301.83,964.03,1296.33,62711.33,53.45,,,,,,,,+_09-04-2024 09:00:00,+_15-04-2024 09:00:00,,,,,,+,,+,,,,,,2,0
MANAS,09-05-2024,9.89,-2.18,-33.67,9.94,9.99,10.01,9.99,9.94,10.0,9.9,10.09,9.26,9.98,3948275.33,49.04,-,-,-,,,,,-_30-04-2024 09:00:00,-_03-05-2024 09:00:00,,,-,,-,+,,,-,+,,,,2,6
GARAN,09-05-2024,89.25,3.78,98.38,86.4,84.95,82.8,79.95,86.92,84.5,85.69,83.79,58.02,88.6,21340944.67,76.33,,,,,,,,+_19-03-2024 09:00:00,+_20-03-2024 09:00:00,,,,,,+,,+,,,,,,2,0
ODAS,09-05-2024,9.4,0.21,-32.33,9.49,9.5,9.46,9.41,9.47,9.5,9.57,9.53,9.35,9.4,62181276.33,50.13,,,,-,,,,-_08-05-2024 09:00:00,+_22-04-2024 09:00:00,,,,,,+,,+,,,,,,2,1
OSMEN,09-05-2024,353.25,9.96,-50.75,326.6,308.13,285.02,263.74,332.96,302.7,318.37,288.2,191.94,339.0,1314717.0,79.07,,,,,,,,+_22-04-2024 09:00:00,+_26-04-2024 09:00:00,,,,,,+,,+,,,,,,2,0
NUGYO,09-05-2024,7.7,1.45,-4.15,7.57,7.54,7.47,7.38,7.59,7.53,7.54,7.55,6.86,7.68,3532128.33,60.55,,,,,,,,+_08-04-2024 09:00:00,+_09-04-2024 09:00:00,,,,,,+,,,,,,+,,2,0
NTHOL,09-05-2024,31.62,0.32,60.57,31.45,31.13,30.52,29.82,31.53,31.0,31.45,30.89,23.1,31.5,1855056.67,65.7,,,,,,,,+_22-04-2024 09:00:00,+_24-04-2024 09:00:00,,,,,,+,,+,,-,,,,2,1
MZHLD,09-05-2024,8.97,0.34,-58.68,8.86,8.79,8.68,8.59,8.89,8.76,8.81,8.73,8.49,8.98,2887150.0,63.23,,,,,,,,+_19-04-2024 09:00:00,+_19-04-2024 09:00:00,,,,,+,+,,,,,,,,2,0
OTKAR,09-05-2024,560.5,1.54,-13.99,548.32,538.66,526.48,514.3,551.85,535.85,542.78,528.73,411.18,557.67,472529.33,68.05,,,,,,,,+_05-04-2024 09:00:00,+_08-04-2024 09:00:00,,,,,,+,,+,,-,,,,2,1
EUKYO,09-05-2024,32.52,1.12,-8.11,31.8,31.1,30.12,28.98,32.01,30.88,31.75,30.15,17.29,32.77,636895.0,60.07,,,,,,,,+_30-04-2024 09:00:00,+_29-04-2024 09:00:00,,,,,,+,,-,,+,,,,2,1
MTRKS,09-05-2024,81.0,2.73,-16.02,76.22,73.28,70.59,69.25,77.48,72.55,73.62,69.99,52.32,80.95,1439511.0,64.84,,,,,,,,+_03-05-2024 09:00:00,+_06-05-2024 09:00:00,,,,,,+,,+,,,,,,2,0
OYLUM,09-05-2024,11.87,1.28,-33.03,11.55,11.41,11.25,11.12,11.62,11.37,11.43,11.26,8.81,11.78,8571465.0,61.91,,,,,,,,+_30-04-2024 09:00:00,+_22-04-2024 09:00:00,,,,,,+,,+,,-,,,,2,1
OYYAT,09-05-2024,47.46,0.34,-44.35,46.92,46.54,45.96,45.36,47.05,46.41,46.75,46.22,44.94,47.19,285333.33,64.73,,,,,,,,+_09-04-2024 09:00:00,+_16-04-2024 09:00:00,,,,,,+,,,,+,,,,2,0
GLRYH,09-05-2024,11.51,1.23,-24.24,11.78,11.92,12.01,12.08,11.7,11.95,11.95,12.07,11.29,11.47,5576483.33,40.79,,,,,,,,-_07-05-2024 09:00:00,-_07-05-2024 09:00:00,,,,,,+,,+,,,,,,2,0
ESEN,09-05-2024,22.14,0.18,-9.16,21.95,21.77,21.42,21.0,22.0,21.7,21.88,21.73,19.5,22.13,3359983.67,61.42,,,,,,,,+_19-04-2024 09:00:00,+_22-04-2024 09:00:00,,,,+,,+,,,,,,,,2,0
ESCAR,09-05-2024,305.25,1.75,50.91,293.23,288.38,282.31,273.65,295.4,287.05,289.22,284.21,181.73,301.75,286844.0,71.08,,,,,,,,+_22-02-2024 09:00:00,+_06-02-2024 09:00:00,,,,,,+,,,,+,,,,2,0
METRO,09-05-2024,3.43,9.94,12.99,3.19,3.12,3.03,2.91,3.22,3.1,3.16,3.07,2.41,3.32,31895584.33,71.04,,,,,,,,+_05-04-2024 09:00:00,+_08-04-2024 09:00:00,,,,,,+,,,,,,+,,2,0
EREGL,09-05-2024,45.5,0.62,36.9,44.91,44.42,43.79,43.3,45.08,44.27,44.72,43.95,41.8,45.45,124258810.33,63.26,,,,,,,,+_22-04-2024 09:00:00,+_26-04-2024 09:00:00,,,,,,+,,+,,,,,,2,0
HALKB,09-05-2024,17.29,1.77,-3.2,16.92,16.68,16.31,15.84,17.01,16.61,16.83,16.46,13.74,17.19,120990422.0,66.38,,,,,,,,+_24-04-2024 09:00:00,+_05-04-2024 09:00:00,,,,,,+,,+,,,,,,2,0
HATEK,09-05-2024,15.56,0.06,-46.38,15.38,15.23,15.04,14.87,15.43,15.18,15.33,15.06,12.56,15.5,4315756.0,59.34,,,,,,,,+_29-04-2024 09:00:00,+_29-04-2024 09:00:00,,,,,,+,,+,,-,,,,2,1
MEGMT,09-05-2024,46.8,2.01,85.99,45.98,45.75,45.44,45.32,46.07,45.68,45.78,45.7,44.01,47.13,9456884.0,53.52,,,,,,,,+_19-04-2024 09:00:00,+_22-04-2024 09:00:00,,,,,,,,-,,+,,,+,2,1
MAVI,09-05-2024,97.35,0.83,-23.83,96.22,94.73,92.17,88.79,96.62,94.2,96.01,93.4,62.39,96.52,2841960.0,72.04,,,,,,,,+_04-04-2024 09:00:00,+_04-04-2024 09:00:00,,,,,,+,,+,,-,,,,2,1
FLAP,09-05-2024,9.36,0.97,5.92,9.31,9.37,9.48,9.75,9.3,9.39,9.3,9.42,10.49,9.41,6160184.33,42.6,+,,,,,,,-_25-04-2024 09:00:00,-_12-03-2024 09:00:00,,,,,,-,,-,,+,,,,2,2
HKTM,09-05-2024,21.12,-0.19,-3.41,21.35,21.48,21.47,21.36,21.27,21.49,21.52,21.75,20.27,21.02,815646.67,48.58,,,,,,-,,-_06-05-2024 09:00:00,-_09-05-2024 09:00:00,,,,,,+,,+,-,,,,,2,2
QNBFB,09-05-2024,400.0,2.37,-15.69,389.22,376.76,358.13,338.03,392.79,372.65,386.73,364.43,231.73,397.0,39165.0,66.31,,,,,,,,+_22-04-2024 09:00:00,+_22-04-2024 09:00:00,,,,,,+,,+,,,,,,2,0
PSDTC,09-05-2024,142.3,1.57,-60.02,140.55,137.85,133.39,127.82,141.17,136.9,140.86,134.85,77.5,142.07,687200.33,63.17,,,,,,,,+_09-04-2024 09:00:00,+_17-01-2024 09:00:00,,,+,,,+,,,,,,,,2,0
TETMT,09-05-2024,12550.0,3.48,16.62,12149.34,12082.36,12109.94,12174.15,12208.11,12080.43,11957.44,12000.42,6629.23,12433.33,2448.67,53.52,,,,,+,,,+_08-05-2024 09:00:00,-_26-04-2024 09:00:00,,,,,,-,,+,,,,,,2,1
CCOLA,09-05-2024,738.5,1.93,-3.16,724.21,717.19,704.94,687.14,726.59,714.77,722.01,712.0,498.36,733.17,429471.67,72.12,,,,,,,,+_01-04-2024 09:00:00,+_03-04-2024 09:00:00,,,,,,+,,,,+,,,,2,0
BVSAN,09-05-2024,115.4,0.0,-43.98,119.72,119.52,118.26,116.39,119.36,119.3,121.07,118.63,95.64,114.47,1696896.33,50.11,,,,,,,,+_02-05-2024 09:00:00,+_02-05-2024 09:00:00,,,,,,+,,+,,-,,,,2,1
SKTAS,09-05-2024,7.3,3.69,32.67,6.85,6.68,6.41,6.08,6.92,6.62,6.75,6.59,4.72,7.28,15218631.33,69.88,,,,,,,,+_09-04-2024 09:00:00,+_15-04-2024 09:00:00,,,,,,+,,,,+,,,,2,0
VESBE,09-05-2024,24.14,5.32,39.35,23.18,22.88,22.5,22.01,23.31,22.8,22.97,22.6,17.49,23.51,17655897.0,73.48,,,,,,,,+_03-04-2024 09:00:00,+_04-04-2024 09:00:00,,,,,,+,,,,+,,,,2,0
SNGYO,09-05-2024,4.97,4.63,147.31,4.81,4.75,4.66,4.55,4.83,4.73,4.77,4.71,3.54,4.9,25254177.0,65.82,,,,,,,,+_08-04-2024 09:00:00,+_08-04-2024 09:00:00,,,,,,+,,,,+,,,,2,0
AKYHO,09-05-2024,7.85,0.9,-25.75,7.85,7.75,7.6,7.37,7.88,7.72,7.83,7.6,4.71,7.83,8658005.67,60.75,,,,,,,,+_02-05-2024 09:00:00,+_09-05-2024 09:00:00,,,,,,+,,+,,-,,,,2,1
ALBRK,09-05-2024,4.95,0.41,-19.0,4.97,4.94,4.87,4.76,4.97,4.93,4.99,4.92,4.02,4.96,44960964.33,60.7,,+,,,,,,+_05-04-2024 09:00:00,+_05-04-2024 09:00:00,,,,,,+,,,,,,,,2,0
VAKKO,09-05-2024,105.0,4.48,-24.78,100.42,97.95,94.82,91.58,101.38,97.24,98.74,95.75,79.43,103.9,3317821.67,76.23,,,,,,,,+_05-04-2024 09:00:00,+_09-04-2024 09:00:00,,,,,,+,,+,,,,,,2,0
TAVHL,09-05-2024,219.9,0.05,-59.67,219.01,217.22,213.17,206.62,219.36,216.47,219.58,215.93,143.27,219.17,4762718.33,68.3,,,,,,,,+_21-03-2024 09:00:00,+_08-01-2024 09:00:00,,,,,,+,,+,,-,,,,2,1
TBORG,09-05-2024,92.5,2.38,-9.72,93.11,93.33,92.84,91.72,92.84,93.29,94.07,93.78,70.53,92.22,126337.33,53.24,,,,,,,,-_08-05-2024 09:00:00,+_22-04-2024 09:00:00,,,,,,+,,+,,,,,,2,0
VAKFN,09-05-2024,3.21,1.58,87.68,3.16,3.14,3.11,3.08,3.16,3.13,3.14,3.13,2.86,3.2,35640152.0,58.6,,,,,,,,+_05-04-2024 09:00:00,+_09-04-2024 09:00:00,+,,,,,+,,,,,,,,2,0
BEYAZ,09-05-2024,30.88,9.97,8.23,27.93,27.26,26.59,25.83,28.31,27.1,27.07,26.85,21.12,30.05,3455002.0,71.75,,,,,,,,+_08-05-2024 09:00:00,+_09-04-2024 09:00:00,+,,,,,+,,,,,,,,2,0
TKFEN,09-05-2024,51.6,0.29,-35.15,51.55,50.92,49.57,47.88,51.64,50.66,51.79,50.51,42.27,51.63,4000336.67,69.0,+,,,,,,,+_19-04-2024 09:00:00,+_19-04-2024 09:00:00,,,,,,+,,,,,,,,2,0
CEOEM,09-05-2024,19.05,3.08,59.1,18.49,18.31,18.12,18.05,18.57,18.26,18.32,18.19,18.41,18.96,1260044.67,57.35,,,,,,,,+_02-05-2024 09:00:00,+_02-05-2024 09:00:00,,,,,,+,,+,,,,,,2,0
BARMA,09-05-2024,22.92,3.43,25.49,21.93,21.52,21.1,20.67,22.12,21.42,21.5,21.14,18.84,22.72,5205599.0,68.93,,,,,,,,+_06-05-2024 09:00:00,+_09-04-2024 09:00:00,,,,,,+,,+,,,,,,2,0
BANVT,09-05-2024,256.5,9.99,633.04,226.34,214.9,203.11,192.27,231.58,212.01,216.6,204.03,131.27,253.43,781956.67,80.69,,,,,,,,+_08-04-2024 09:00:00,+_09-04-2024 09:00:00,,,,,,+,,,+,,,,,2,0
ANSGR,09-05-2024,95.8,1.43,10.67,92.88,91.48,89.42,86.55,93.44,91.06,91.92,90.49,59.08,94.85,2390036.67,77.39,,,,,,,,+_03-04-2024 09:00:00,+_04-04-2024 09:00:00,,,,,,+,,,,+,,,,2,0
TOASO,09-05-2024,274.0,0.64,-51.33,272.95,272.35,271.46,270.58,273.12,272.15,273.01,271.84,251.34,273.33,7339534.0,53.9,+,,,,,,,+_24-04-2024 09:00:00,+_26-04-2024 09:00:00,,,+,,,-,,,,,,,,2,1
AYEN,09-05-2024,35.74,0.68,-62.43,34.47,33.59,32.48,31.29,34.8,33.34,33.87,32.81,29.02,35.15,4923010.67,70.56,,,,,,,,+_05-04-2024 09:00:00,+_05-04-2024 09:00:00,,,,,,+,,+,,-,,,,2,1
ARCLK,09-05-2024,183.0,1.27,60.67,180.01,177.46,173.89,169.71,180.88,176.68,178.79,174.88,146.06,181.17,3858681.33,68.12,,,,,,,,+_02-04-2024 09:00:00,+_04-04-2024 09:00:00,,,,,,+,,+,,,,,,2,0
AVOD,09-05-2024,4.05,9.76,344.58,3.79,3.73,3.66,3.6,3.82,3.71,3.74,3.67,3.51,3.92,22032864.0,69.76,,,,,,,,+_19-04-2024 09:00:00,+_22-04-2024 09:00:00,,,,,,+,,,+,,,,,2,0
TTKOM,09-05-2024,41.42,0.88,-26.15,40.86,40.47,39.68,38.38,40.98,40.32,40.68,40.29,28.11,41.27,22258360.33,71.97,,,,,,,,+_03-04-2024 09:00:00,+_03-04-2024 09:00:00,,,,,,+,,+,,-,,,,2,1
AVGYO,09-05-2024,9.38,2.51,-0.2,9.13,9.05,8.95,8.81,9.17,9.03,9.05,8.99,7.63,9.33,688579.0,63.85,,,,,,,,+_05-04-2024 09:00:00,+_09-04-2024 09:00:00,,,,,+,+,,,,,,,,2,0
TUCLK,09-05-2024,14.19,6.13,159.04,13.52,13.13,12.74,12.45,13.66,13.03,13.25,12.7,10.86,14.08,12521042.67,67.61,,,,,,,,+_02-05-2024 09:00:00,+_03-05-2024 09:00:00,,,,,,+,,+,,,,,,2,0
ASUZU,09-05-2024,112.7,0.99,40.59,113.59,113.47,111.93,108.12,113.43,113.27,114.35,113.86,78.12,112.73,3039165.33,59.97,,,+,,,,,+_15-03-2024 09:00:00,+_18-03-2024 09:00:00,,,,,,+,,,,,,,,2,0
ATAGY,09-05-2024,14.94,-0.27,81.89,14.76,14.61,14.33,13.94,14.8,14.56,14.69,14.56,10.17,15.15,427871.33,62.14,,,,,,,,+_09-04-2024 09:00:00,+_15-04-2024 09:00:00,,,,,,+,,-,-,+,,,,2,2
VKGYO,09-05-2024,2.34,-0.43,-27.75,2.25,2.2,2.15,2.1,2.27,2.19,2.22,2.15,1.95,2.35,93327450.33,69.46,,,,,,,,+_25-04-2024 09:00:00,+_25-04-2024 09:00:00,,,,,,+,,-,-,+,,,,2,2
TUREX,09-05-2024,57.75,6.94,130.13,54.56,53.42,52.07,50.41,55.06,53.12,53.68,52.39,36.31,56.5,727082.0,75.96,,,,,,,,+_12-03-2024 09:00:00,+_18-01-2024 09:00:00,,,,,,+,,+,,,,,,2,0
SANKO,09-05-2024,26.54,0.91,-38.7,25.89,25.59,25.2,24.8,26.01,25.5,25.71,25.34,22.22,26.27,1028406.0,64.1,,,,,,,,+_08-04-2024 09:00:00,+_16-04-2024 09:00:00,,,,,,+,,,,+,,,,2,0
YGGYO,09-05-2024,46.78,2.68,181.83,45.9,45.55,45.14,44.76,46.04,45.45,45.68,45.15,40.68,46.47,260948.67,60.25,,,,,,,,+_02-05-2024 09:00:00,+_15-04-2024 09:00:00,,,,,,+,,,+,,,,,2,0
DGNMO,09-05-2024,15.0,1.56,-4.73,14.75,14.48,14.06,13.56,14.83,14.39,14.67,14.2,10.75,14.87,4602978.0,74.22,,,,,,,,+_01-04-2024 09:00:00,+_02-04-2024 09:00:00,,,,,,+,,+,,-,,,,2,1
AEFES,09-05-2024,200.0,3.15,-7.91,194.47,191.16,186.11,179.55,195.61,190.1,192.88,188.46,129.65,197.77,1919244.0,77.46,,,,,,,,+_21-03-2024 09:00:00,+_22-03-2024 09:00:00,,,,,,+,,+,,,,,,2,0
YYAPI,09-05-2024,6.98,9.92,310.79,6.17,5.81,5.38,4.93,6.31,5.71,5.95,5.51,3.51,6.78,25924146.33,78.02,,,,,,,,+_19-04-2024 09:00:00,+_19-04-2024 09:00:00,,,,,,+,,,,+,,,,2,0
ZEDUR,09-05-2024,115.2,9.92,-14.56,102.22,97.6,93.32,89.83,104.47,96.51,97.57,93.14,75.52,111.13,2070021.67,82.53,,,,,,,,+_08-04-2024 09:00:00,+_15-04-2024 09:00:00,,,,,,+,,+,,,,,,2,0
RAYSG,09-05-2024,492.5,2.6,4.99,476.11,472.59,467.81,457.02,478.31,471.71,470.68,471.72,243.73,482.75,207958.33,64.75,,,,,,,,+_08-05-2024 09:00:00,+_09-05-2024 09:00:00,,,,,,+,,+,,,,,,2,0
YKSLN,09-05-2024,23.02,0.52,-37.9,23.25,23.21,22.93,22.35,23.22,23.16,23.43,23.16,15.99,23.01,1487682.33,55.88,,,+,,,,,+_08-04-2024 09:00:00,+_20-03-2024 09:00:00,,,,,,-,,+,,,,,,2,1
DGGYO,09-05-2024,36.94,2.78,96.59,36.02,35.61,35.17,34.83,36.19,35.51,35.69,35.22,33.41,36.52,648431.33,61.79,,,,,,,,+_22-04-2024 09:00:00,+_24-04-2024 09:00:00,,,,,,+,,+,,,,,,2,0
YESIL,09-05-2024,5.66,1.43,975.87,5.29,5.1,4.88,4.65,5.36,5.05,5.16,4.95,4.4,5.77,55630116.33,70.52,,,,,,,,+_19-04-2024 09:00:00,+_22-04-2024 09:00:00,,,,,,+,,-,+,,,,,2,1
CVKMD,09-05-2024,489.0,1.4,-3.26,479.11,472.95,464.07,454.09,481.29,471.01,476.64,467.61,368.78,487.83,1196747.33,61.72,,,,,,,,+_09-04-2024 09:00:00,+_15-04-2024 09:00:00,,,,,,+,,+,,,,,,2,0
ROYAL,22-12-2022,6.8,0.0,11.5,6.86,6.87,6.78,6.57,6.85,6.86,6.9,6.93,4.55,6.8,73553.67,57.4,,,,-,,,-,-_22-12-2022 09:00:00,+_28-11-2022 09:00:00,,,,,,+,,+,,,,,,2,2
RALYH,09-05-2024,203.0,0.25,13.47,198.4,194.3,187.0,176.05,199.69,192.85,196.76,191.71,101.59,199.73,480864.0,82.32,,,,,,,,+_01-04-2024 09:00:00,+_20-02-2024 09:00:00,,,,,,+,,+,,-,,,,2,1
QNBFL,09-05-2024,166.5,5.58,31.25,154.1,151.05,149.58,149.59,155.91,150.51,150.1,148.13,98.33,165.5,73671.33,62.22,,,,,,+,,+_08-05-2024 09:00:00,+_09-05-2024 09:00:00,,,,,,-,,,,,,,+,2,1
AKGRT,09-05-2024,8.0,5.82,72.98,7.6,7.49,7.34,7.16,7.65,7.46,7.51,7.41,5.73,7.84,42358180.0,70.97,,,,,,,,+_21-03-2024 09:00:00,+_25-03-2024 09:00:00,,,,,,+,,,,+,,,,2,0
KNFRT,09-05-2024,14.28,8.35,-21.68,13.09,12.71,12.3,11.93,13.27,12.61,12.75,12.38,10.29,13.91,5572193.0,75.64,,,,,,,,+_08-04-2024 09:00:00,+_22-04-2024 09:00:00,,,,,,+,,,,,,,,1,0
KONTR,09-05-2024,235.6,-2.24,-39.3,241.71,242.55,242.18,241.74,240.86,242.55,244.54,242.96,230.52,237.93,5166284.67,46.24,,,,-,-,-,-,-_09-05-2024 09:00:00,-_09-05-2024 09:00:00,,,,,,+,,,-,,,,,1,5
LRSHO,09-05-2024,3.51,4.78,33.74,3.32,3.26,3.2,3.15,3.35,3.25,3.28,3.2,2.67,3.46,40550189.0,69.16,,,,,,,,+_29-04-2024 09:00:00,+_29-04-2024 09:00:00,,,,,,+,,,,,,,,1,0
LUKSK,09-05-2024,151.4,1.68,13.34,143.79,139.59,133.94,127.42,145.4,138.33,141.64,135.73,79.8,151.03,667291.67,69.95,,,,,,,,+_08-04-2024 09:00:00,+_08-04-2024 09:00:00,,,,,,+,,,,,,,,1,0
KONKA,09-05-2024,60.0,1.69,96.62,58.68,57.82,56.49,54.95,58.97,57.54,58.24,57.2,48.92,60.3,1948602.33,64.83,,,,,,,,+_05-04-2024 09:00:00,+_09-04-2024 09:00:00,,,,,,+,,-,,,,,,1,1
VKING,09-05-2024,50.2,-7.47,0.97,52.87,52.76,51.7,49.77,52.67,52.6,53.54,52.96,36.55,50.85,1276284.33,52.75,-,-,-,,,,,+_01-04-2024 09:00:00,+_03-01-2024 09:00:00,,,,,,+,,,-,,-,,,1,5
ULUSE,09-05-2024,186.9,-1.01,3.59,191.89,191.92,189.71,185.84,191.27,191.6,194.18,192.53,163.27,187.43,163427.33,52.59,,,,-,,,-,-_09-05-2024 09:00:00,+_15-04-2024 09:00:00,,,,,,+,,,-,,,,,1,3
MACKO,09-05-2024,75.9,-3.0,-20.5,81.32,83.42,84.26,83.51,80.16,83.78,84.05,86.03,77.26,77.2,721525.67,41.25,,,,,,,,-_07-05-2024 09:00:00,-_08-05-2024 09:00:00,,,,,-,+,-,,-,,,,,1,3
MAGEN,09-05-2024,24.96,-1.81,-37.77,25.02,24.49,23.38,21.79,25.14,24.27,24.96,24.22,15.91,24.98,6231990.0,66.22,-,,,,,,,+_09-04-2024 09:00:00,+_15-04-2024 09:00:00,,,-,,,+,,-,-,,,,,1,4
UMPAS,09-05-2024,15.23,-4.69,-48.97,14.81,14.24,13.59,13.04,15.02,14.08,14.49,13.57,8.96,15.46,305696.67,63.93,,,,,,,,+_29-04-2024 09:00:00,+_30-04-2024 09:00:00,,,,,,+,,-,-,,,,,1,2
