Hisse,Tarih,close,%Deg,%Vol,5_EMA,8_EMA,13_EMA,21_EMA,4_EMA,9_EMA,9_WMA,15_WMA,200_EMA,PP,VolMov,rsi,K_C5,K_C8,K_C13,K_58,K_513,K_521,K_Ort,Ema_4X9,Ema_5X21,K_W_Ort,K_TkKj,Ort,Tk,Spb,Chk,200,Pvt,Vl,Fh,Macd,Rsi,DI,A,S
CONSE,19-04-2024,6.87,9.92,328.96,6.24,6.09,5.99,5.97,6.32,6.06,6.09,5.94,6.29,6.75,22732955.0,68.93,,,,,,,,+_08-04-2024 09:00:00,+_18-04-2024 09:00:00,,+,,,,+,+,,+,,,,,4,0
KATMR,19-04-2024,2.27,5.58,185.9,2.17,2.15,2.14,2.17,2.18,2.15,2.16,2.12,2.08,2.24,67721640.33,56.24,,,,,,+,,+_08-04-2024 09:00:00,+_19-04-2024 09:00:00,,,,,,-,,,+,+,,,+,4,1
DIRIT,19-04-2024,14.32,8.08,-21.57,14.3,14.52,14.82,15.2,14.21,14.59,14.52,14.71,11.85,14.18,180658.67,43.37,+,,,,,,,-_15-04-2024 09:00:00,-_14-03-2024 09:00:00,,,+,+,,-,,+,,,,,,4,1
KOPOL,19-04-2024,47.34,3.41,8.89,46.12,45.96,45.94,46.25,46.22,45.93,46.08,45.72,51.15,46.53,1287824.33,52.4,,,,+,+,,+,+_19-04-2024 09:00:00,-_16-04-2024 09:00:00,,,,,,-,,,,,,,+,4,1
DESPC,19-04-2024,51.6,4.88,43.64,50.79,51.36,52.37,52.97,50.7,51.58,50.76,51.58,36.55,50.79,1027969.0,47.96,+,+,,,,,,-_01-04-2024 09:00:00,-_03-04-2024 09:00:00,,,+,,,-,,+,,,,,,4,1
KAREL,19-04-2024,15.49,7.35,101.8,14.69,14.54,14.49,14.6,14.78,14.51,14.54,14.33,13.26,15.13,3508533.33,57.75,,,,,+,+,,+_15-04-2024 09:00:00,+_19-04-2024 09:00:00,,,,,+,-,,,,,,,+,4,1
ISMEN,19-04-2024,32.58,0.8,23.39,32.52,32.39,32.33,32.61,32.55,32.36,32.63,32.15,29.62,32.43,5898057.0,48.25,+,+,,,,,,+_08-04-2024 09:00:00,-_14-03-2024 09:00:00,,,+,,,-,,+,,-,,,,4,2
DARDL,19-04-2024,6.45,2.87,-11.2,6.35,6.31,6.31,6.4,6.36,6.31,6.35,6.25,5.96,6.37,5347119.0,49.48,+,+,+,,,,,+_08-04-2024 09:00:00,-_05-03-2024 09:00:00,,,+,,,-,,,,,,,,4,1
IZMDC,19-04-2024,7.0,3.24,10.78,6.82,6.79,6.74,6.69,6.84,6.78,6.82,6.78,6.37,6.89,11000324.33,57.31,,,,,,,,+_18-04-2024 09:00:00,+_04-04-2024 09:00:00,,,,,,+,,,,+,,+,+,4,0
KBORU,19-04-2024,111.0,0.82,-5.39,110.95,111.43,112.78,116.0,110.8,111.63,111.4,111.59,110.32,110.7,2387350.67,43.51,+,,,,,,,-_16-04-2024 09:00:00,-_19-04-2024 09:00:00,,,+,,,,+,+,,,,,,4,0
XU100,19-04-2024,9693.46,1.77,53.05,9597.39,9546.7,9455.19,9344.49,9609.7,9527.69,9616.27,9503.38,7856.29,9609.71,2670876221.0,63.46,+,,,,,,,+_28-03-2024 09:00:00,+_29-03-2024 09:00:00,,,+,,,+,,+,,,,,,4,0
KOZAL,19-04-2024,23.54,1.47,4.59,23.67,23.61,23.42,23.22,23.65,23.57,23.9,23.51,22.89,23.36,88291866.33,52.89,,,+,,,,,+_05-04-2024 09:00:00,+_05-04-2024 09:00:00,,+,,,,-,,+,,,,+,,4,1
OYAKC,19-04-2024,57.15,1.15,42.51,56.94,57.14,57.66,58.72,56.89,57.22,57.14,57.15,58.04,56.78,5986911.67,42.47,+,+,,,,,,-_16-04-2024 09:00:00,-_12-03-2024 09:00:00,,,+,+,,-,,,,,,,,4,1
OYAYO,19-04-2024,43.0,0.0,-3.68,42.47,42.03,41.51,40.65,42.67,41.92,41.91,41.68,28.47,42.17,158679.33,57.53,,,,,,,,+_16-04-2024 09:00:00,+_22-03-2024 09:00:00,+,,,,,+,,+,,,,+,-,4,1
PAPIL,19-04-2024,157.9,4.57,-8.55,153.85,149.99,145.19,140.7,155.08,148.85,152.3,145.33,78.6,154.87,710249.67,62.02,+,,,,,,,+_08-04-2024 09:00:00,+_08-04-2024 09:00:00,,,+,,,+,,+,,-,,,,4,1
PENTA,19-04-2024,18.19,1.22,39.95,18.17,18.2,18.31,18.62,18.16,18.21,18.24,18.15,20.95,18.03,3404973.0,44.3,+,,,,,,,-_17-04-2024 09:00:00,-_14-03-2024 09:00:00,,,+,+,,-,,+,,,,,,4,1
ATLAS,19-04-2024,6.04,0.83,16.77,6.03,6.0,5.93,5.82,6.03,5.99,6.08,5.98,4.86,6.0,4036417.33,57.78,+,+,,,,,,+_02-04-2024 09:00:00,+_29-03-2024 09:00:00,,,+,,,+,,,,,,,,4,0
POLHO,19-04-2024,13.39,1.44,-26.75,13.26,13.36,13.52,13.68,13.24,13.4,13.23,13.52,13.21,13.32,8854402.33,46.88,,+,,,,,,-_04-04-2024 09:00:00,-_04-04-2024 09:00:00,,,,+,,-,+,,,+,,,,4,1
ASELS,19-04-2024,58.7,1.82,33.69,58.06,57.7,57.24,56.9,58.17,57.59,58.14,57.25,45.95,58.23,33029638.0,56.81,+,,,,,,,+_05-04-2024 09:00:00,+_08-04-2024 09:00:00,,,+,,,+,,+,,-,,,,4,1
ARCLK,19-04-2024,162.7,0.74,-14.7,162.58,161.71,159.9,157.96,162.68,161.33,163.36,161.01,142.06,161.3,3658350.33,58.36,+,,,,,,,+_02-04-2024 09:00:00,+_04-04-2024 09:00:00,,,+,,,+,,+,,,,,,4,0
RYGYO,19-04-2024,31.84,4.67,-15.24,31.08,30.38,29.57,28.79,31.32,30.19,30.76,29.46,23.18,31.38,7584200.0,62.63,+,,,,,,,+_09-04-2024 09:00:00,+_09-04-2024 09:00:00,,,+,,,+,,+,,-,,,,4,1
SAFKR,19-04-2024,43.12,5.74,272.85,41.76,41.12,40.38,39.94,41.96,40.93,41.67,40.31,31.88,42.62,993451.0,58.39,+,,,,,,,+_08-04-2024 09:00:00,+_09-04-2024 09:00:00,,,+,,,+,,,+,,,,,4,0
SANKO,19-04-2024,23.58,0.51,25.82,23.63,23.51,23.4,23.48,23.65,23.48,23.69,23.3,21.77,23.43,767781.67,50.1,,+,,,,,,+_08-04-2024 09:00:00,+_16-04-2024 09:00:00,,+,,+,,-,,+,,,,,,4,1
SDTTR,19-04-2024,336.25,2.67,129.39,334.44,333.29,332.01,333.78,334.51,332.88,336.17,331.15,293.14,337.42,598579.0,50.03,+,+,+,,,,,+_08-04-2024 09:00:00,+_15-04-2024 09:00:00,,,+,,,-,,,,,,,,4,1
SNGYO,19-04-2024,4.33,3.1,-24.13,4.27,4.25,4.21,4.16,4.28,4.24,4.3,4.22,3.4,4.28,26693892.67,56.91,+,+,,,,,,+_08-04-2024 09:00:00,+_08-04-2024 09:00:00,,,+,,,+,,,,,,,,4,0
SUWEN,19-04-2024,20.96,0.67,-6.5,20.92,20.83,20.75,20.77,20.95,20.8,20.92,20.64,19.55,20.93,863980.67,51.48,+,,,,,,,+_08-04-2024 09:00:00,+_16-04-2024 09:00:00,,+,+,-,,-,,+,,,,,,4,2
AKSEN,19-04-2024,37.48,2.24,15.74,37.05,36.77,36.46,36.33,37.13,36.69,37.05,36.41,35.2,37.18,5067831.67,55.67,+,,,,,,,+_05-04-2024 09:00:00,+_09-04-2024 09:00:00,,+,+,,,-,,+,,-,,,,4,2
TSKB,19-04-2024,9.46,1.72,30.06,9.46,9.43,9.31,9.13,9.46,9.41,9.53,9.42,7.27,9.39,22683905.67,59.18,,+,,,,,,+_01-04-2024 09:00:00,+_12-03-2024 09:00:00,,,+,,,+,,+,,,,,,4,0
BALAT,19-04-2024,23.0,4.45,-9.18,22.76,22.9,23.19,23.56,22.72,22.95,22.9,22.9,21.8,22.6,89819.33,46.26,+,+,,,,,,-_16-04-2024 09:00:00,-_27-03-2024 09:00:00,,,+,+,,-,,,,,,,,4,1
PKART,19-04-2024,85.15,9.94,361.65,79.95,78.76,77.93,76.88,80.62,78.53,78.58,77.04,49.13,81.98,421006.33,59.63,,,,,,,,+_15-04-2024 09:00:00,+_15-04-2024 09:00:00,,,+,,,+,,,+,,+,,,4,0
OTKAR,19-04-2024,499.25,2.99,52.95,491.91,488.24,483.86,481.57,493.05,487.13,491.99,483.92,398.85,494.5,266494.33,56.73,+,+,,,,,,+_05-04-2024 09:00:00,+_08-04-2024 09:00:00,,,+,,,-,,+,,,,,,4,1
BIGCH,19-04-2024,36.22,4.08,24.78,35.46,34.61,33.41,32.4,35.68,34.33,35.44,33.65,30.13,35.67,1273419.0,64.14,+,,,,,,,+_03-04-2024 09:00:00,+_05-04-2024 09:00:00,,,+,,,+,,+,,-,,,,4,1
MERCN,19-04-2024,13.09,2.59,8.36,13.03,13.07,13.18,13.45,13.0,13.09,13.11,13.09,13.27,13.0,1230557.0,42.75,+,+,,,,,,-_17-04-2024 09:00:00,-_06-03-2024 09:00:00,,,+,,,-,,+,,,,,,4,1
METRO,19-04-2024,2.6,1.96,-8.13,2.59,2.58,2.55,2.54,2.59,2.57,2.6,2.56,2.33,2.59,5864641.0,54.68,+,+,,,,,,+_05-04-2024 09:00:00,+_08-04-2024 09:00:00,,,+,,,-,,+,,,,,,4,1
BRISA,19-04-2024,130.7,3.73,-6.38,128.27,127.12,126.11,125.28,128.72,126.83,127.8,125.43,92.43,129.3,829502.0,56.22,+,+,,,,,,+_08-04-2024 09:00:00,+_09-04-2024 09:00:00,,,+,,,-,,+,,,,,,4,1
MGROS,19-04-2024,424.0,2.98,-10.73,423.19,425.9,429.54,434.85,422.03,426.64,427.23,428.23,360.99,418.67,1873334.67,44.39,+,,,,,,,-_16-04-2024 09:00:00,-_15-04-2024 09:00:00,-,,+,,+,-,,+,,,,,,4,2
BORLS,19-04-2024,37.12,5.04,30.55,34.86,33.93,33.2,33.0,35.29,33.72,34.1,32.8,35.56,36.29,7001540.0,65.67,,,,,,,,+_09-04-2024 09:00:00,+_17-04-2024 09:00:00,,+,,,+,,+,+,,,,,,4,0
MOBTL,19-04-2024,6.88,9.9,44.03,6.45,6.38,6.33,6.34,6.49,6.36,6.42,6.3,5.01,6.62,23233443.33,57.85,,,,,,+,,+_18-04-2024 09:00:00,+_19-04-2024 09:00:00,,,,,+,-,,+,,+,,,,4,1
BERA,19-04-2024,20.7,5.99,20.87,19.83,19.69,19.56,19.31,19.91,19.66,19.73,19.53,14.9,20.15,22544368.67,59.32,,,,+,,,+,+_19-04-2024 09:00:00,+_05-04-2024 09:00:00,,,,,,+,,,,,,+,,4,0
PINSU,19-04-2024,23.72,0.59,-27.46,23.72,23.78,23.81,23.63,23.7,23.8,23.8,23.82,15.21,23.67,317777.67,53.39,,,,,,,,-_16-04-2024 09:00:00,+_27-12-2023 09:00:00,,,+,,,+,,+,,,,,,3,0
YKSLN,19-04-2024,21.4,1.52,-1.82,21.47,21.4,21.09,20.47,21.45,21.35,21.65,21.34,15.18,20.97,893478.33,57.62,,+,,,,,,+_08-04-2024 09:00:00,+_20-03-2024 09:00:00,,,,,,+,,+,,,,,,3,0
VANGD,19-04-2024,21.2,1.05,-53.79,21.06,21.14,21.36,21.55,21.06,21.18,20.98,21.18,17.78,21.04,1295142.33,47.61,+,+,,,,,,-_03-04-2024 09:00:00,-_03-04-2024 09:00:00,,,,,,-,,+,,,,,,3,1
ULKER,19-04-2024,111.5,0.45,-4.86,111.19,110.35,109.12,107.94,111.37,110.07,111.49,109.29,80.59,110.33,4337608.0,56.85,+,,,,,,,+_05-04-2024 09:00:00,+_08-04-2024 09:00:00,,,+,,,-,,+,,-,,,,3,2
KUTPO,19-04-2024,116.9,9.46,53.79,108.98,106.86,103.62,99.13,109.85,106.19,108.02,105.62,68.3,112.33,1839489.33,69.29,,,,,,,,+_25-03-2024 09:00:00,+_12-01-2024 09:00:00,,,,+,,+,,,,,,+,,3,0
TOASO,19-04-2024,262.5,0.48,28.58,262.99,264.33,266.01,267.06,262.56,264.73,263.49,265.86,246.72,262.33,5194073.67,46.57,,,,,,,,-_04-04-2024 09:00:00,-_04-04-2024 09:00:00,,,,+,,-,,+,,+,,,,3,1
MAKTK,19-04-2024,7.11,0.71,18.25,7.12,7.09,7.03,6.96,7.12,7.08,7.17,7.08,5.91,7.07,4100187.0,53.77,,+,,,,,,+_01-04-2024 09:00:00,+_05-04-2024 09:00:00,,,,,,+,,+,,,,,,3,0
MAVI,19-04-2024,80.5,0.81,-36.42,80.9,80.5,79.48,78.05,80.89,80.3,81.5,80.02,58.5,79.73,4866688.0,56.89,,+,,,,,,+_04-04-2024 09:00:00,+_04-04-2024 09:00:00,,,,,,+,,+,,,,,,3,0
ISDMR,19-04-2024,34.6,0.7,30.07,34.55,34.57,34.7,35.11,34.54,34.59,34.71,34.47,36.4,34.49,1950098.33,44.52,+,+,,,,,,-_17-04-2024 09:00:00,-_06-03-2024 09:00:00,,,+,,,-,,,,,,,,3,1
SEGYO,19-04-2024,4.23,3.68,-24.61,4.22,4.24,4.29,4.45,4.21,4.25,4.25,4.24,4.77,4.19,9221923.0,40.36,+,,,,,,,-_16-04-2024 09:00:00,-_05-02-2024 09:00:00,,,+,,,-,,+,,,,,,3,1
OBASE,19-04-2024,52.15,3.47,-7.74,50.93,50.5,50.36,50.77,51.12,50.42,50.71,49.78,38.89,51.37,356668.67,52.47,,,,,,+,,+_09-04-2024 09:00:00,+_19-04-2024 09:00:00,,,+,,,-,,+,,,,,,3,1
EYGYO,19-04-2024,10.52,0.57,11.84,10.36,10.33,10.36,10.49,10.38,10.33,10.34,10.28,10.02,10.42,2216888.0,49.3,,,,+,,,+,+_19-04-2024 09:00:00,-_18-03-2024 09:00:00,,,,,,-,,,,+,,,,3,1
FADE,19-04-2024,18.23,2.42,55.94,17.97,17.89,17.84,17.91,18.0,17.87,17.95,17.75,16.29,18.06,1159631.33,51.93,+,,,,,+,,+_09-04-2024 09:00:00,+_19-04-2024 09:00:00,,,+,,,-,,,,,,,,3,1
IZFAS,19-04-2024,19.0,1.66,181.38,18.6,18.35,18.07,17.83,18.69,18.28,18.48,18.05,13.36,18.75,2820141.67,65.55,,,,,,,,+_05-04-2024 09:00:00,+_08-04-2024 09:00:00,,+,,,,-,,+,+,,,,,3,1
SAHOL,19-04-2024,88.3,3.27,7.89,86.07,85.63,84.83,83.63,86.27,85.48,85.93,85.59,65.92,87.03,28237633.0,61.51,,,,,,,,+_18-04-2024 09:00:00,+_21-03-2024 09:00:00,,,,,,+,,,,,+,+,,3,0
FORTE,19-04-2024,71.0,1.14,-18.24,70.92,70.94,71.22,72.38,70.89,70.96,71.19,70.73,74.45,71.12,1073156.0,45.6,+,+,,,,,,-_18-04-2024 09:00:00,-_19-04-2024 09:00:00,,,+,,,,,,,,,,,3,0
PASEU,19-04-2024,60.45,1.68,34.71,60.04,59.53,58.9,58.91,60.14,59.36,60.41,58.75,60.48,60.32,1358410.67,52.44,+,,,,,,,+_08-04-2024 09:00:00,+_09-04-2024 09:00:00,,,+,,,,,+,,,,,,3,0
PENGD,19-04-2024,8.32,9.91,61.61,7.57,7.34,7.15,7.07,7.68,7.28,7.37,7.1,6.92,8.03,9650269.33,73.44,,,,,,,,+_08-04-2024 09:00:00,+_15-04-2024 09:00:00,,+,,,,+,,,+,,,,,3,0
GARFA,19-04-2024,186.2,2.82,-4.75,182.64,180.96,179.49,177.36,183.36,180.58,181.38,178.37,105.95,183.9,277982.67,57.18,,,,,,,,+_15-04-2024 09:00:00,+_15-04-2024 09:00:00,,,+,,,+,,+,,,,,,3,0
ISYAT,19-04-2024,10.99,1.48,35.45,10.99,11.03,11.09,11.2,10.98,11.04,11.05,11.05,9.39,10.94,1550541.67,45.36,,,,,,,,-_16-04-2024 09:00:00,-_14-03-2024 09:00:00,,,+,,,-,,+,,,,,+,3,1
MHRGY,19-04-2024,5.04,0.4,-7.39,5.03,5.04,5.06,5.15,5.03,5.04,5.05,5.03,5.46,5.0,5874876.0,42.87,+,+,,,,,,-_17-04-2024 09:00:00,-_19-04-2024 09:00:00,,,+,,,,,,,,,,,3,0
RODRG,19-04-2024,102.0,0.39,-34.22,101.1,99.01,96.78,94.76,101.81,98.45,99.96,96.25,69.81,100.67,253346.67,58.87,,,,,,,,+_09-04-2024 09:00:00,+_09-04-2024 09:00:00,,,+,,,+,,+,,-,,,,3,1
GIPTA,19-04-2024,46.36,3.3,93.03,45.17,44.89,44.85,44.91,45.33,44.86,44.89,44.46,36.24,45.93,1911074.67,54.96,,,,,+,+,,+_09-04-2024 09:00:00,+_19-04-2024 09:00:00,,,,,,,,,,,+,,,3,0
RAYSG,19-04-2024,467.0,1.52,8.56,461.08,453.89,441.98,423.91,463.14,451.46,459.41,446.18,216.56,464.75,121357.0,75.64,,,,,,,,+_26-02-2024 09:00:00,+_19-04-2024 09:00:00,,,+,,,+,,+,,,,,,3,0
EMNIS,19-04-2024,282.0,8.88,76.54,257.34,251.38,246.11,238.57,260.59,250.08,252.03,244.44,125.97,274.33,13816.67,65.23,,,,,,,,+_18-04-2024 09:00:00,+_05-04-2024 09:00:00,,+,,,,+,,,,,+,,,3,0
PRKAB,19-04-2024,36.4,2.82,7.1,35.72,35.59,35.55,35.79,35.78,35.56,35.74,35.4,33.57,36.07,783727.33,51.79,,,+,,+,,,+_08-04-2024 09:00:00,-_16-04-2024 09:00:00,,,,,,-,,,,+,,,,3,1
HALKB,19-04-2024,14.58,2.82,66.1,14.67,14.69,14.55,14.35,14.62,14.67,14.95,14.71,13.34,14.4,79539744.33,52.9,,,+,,,,,-_18-04-2024 09:00:00,+_05-04-2024 09:00:00,,,,,,+,,+,,,,,,3,0
NETAS,19-04-2024,91.0,4.42,39.53,85.34,83.67,82.32,81.17,86.2,83.31,83.74,82.07,55.48,90.28,2145723.67,61.63,,,,,,,,+_09-04-2024 09:00:00,+_09-04-2024 09:00:00,,+,,,,+,,,+,,,,,3,0
IHGZT,19-04-2024,1.39,9.45,38.91,1.23,1.18,1.15,1.15,1.26,1.17,1.18,1.13,1.22,1.36,85506067.67,70.14,,,,,,,,+_15-04-2024 09:00:00,+_18-04-2024 09:00:00,,+,,,+,+,,,,,,,,3,0
KRGYO,19-04-2024,24.92,3.23,146.45,24.35,24.17,24.05,24.29,24.42,24.12,24.33,23.9,29.08,24.73,535803.0,51.48,,,,,,+,,+_08-04-2024 09:00:00,+_19-04-2024 09:00:00,,,,,,-,,,+,+,,,,3,1
GEDIK,19-04-2024,14.47,0.7,-16.44,14.38,14.25,14.1,14.04,14.42,14.21,14.38,14.06,13.02,14.43,813074.67,55.78,,,,,,,,+_05-04-2024 09:00:00,+_09-04-2024 09:00:00,,+,+,,,-,,+,,,,,,3,1
JANTS,19-04-2024,328.0,1.23,-51.18,320.48,317.65,312.58,300.75,321.73,316.78,318.3,314.5,177.02,326.83,2340685.0,61.33,,,,,,,,+_09-04-2024 09:00:00,+_25-01-2024 09:00:00,,,,,,+,,+,,,,+,,3,0
AKMGY,19-04-2024,285.5,0.71,-34.34,287.57,287.46,286.21,281.8,287.27,287.3,289.02,286.36,178.6,282.58,118626.67,52.9,,,,,,,-,-_19-04-2024 09:00:00,+_05-01-2024 09:00:00,,,,+,,+,,+,,-,,,,3,2
AYEN,19-04-2024,29.18,3.04,-19.79,28.41,28.18,27.91,27.7,28.51,28.11,28.31,28.0,28.44,28.84,2094312.0,60.66,,,,,,,,+_05-04-2024 09:00:00,+_05-04-2024 09:00:00,,,,,,+,+,+,,,,,,3,0
BEGYO,19-04-2024,4.61,3.83,-12.13,4.41,4.35,4.36,4.46,4.45,4.35,4.36,4.26,4.5,4.54,28892290.67,52.01,,,,,+,,,+_16-04-2024 09:00:00,-_21-03-2024 09:00:00,,,,,,,+,,,,,,+,3,0
AGESA,19-04-2024,76.8,1.19,-35.88,76.83,76.49,75.78,74.56,76.87,76.35,77.04,76.12,56.96,76.3,562408.33,57.46,,+,,,,,,+_05-04-2024 09:00:00,+_25-01-2024 09:00:00,,,,,,+,,+,,,,,,3,0
DESA,19-04-2024,29.62,1.09,-16.88,29.59,28.99,27.98,26.85,29.72,28.77,29.66,28.34,20.24,29.46,1250038.0,68.12,+,,,,,,,+_27-03-2024 09:00:00,+_27-03-2024 09:00:00,,,,,,+,,+,,-,,,,3,1
AHGAZ,19-04-2024,12.86,0.16,58.54,12.85,12.87,12.93,13.01,12.85,12.88,12.85,12.84,11.73,12.91,7379271.67,46.98,+,,,,,,,-_26-03-2024 09:00:00,-_27-03-2024 09:00:00,+,,+,,,-,,,,,,,,3,1
TCELL,19-04-2024,76.55,1.59,28.67,75.05,74.15,72.78,71.16,75.35,73.86,74.83,73.35,57.42,76.48,34607717.33,69.45,,,,,,,,+_19-03-2024 09:00:00,+_21-03-2024 09:00:00,,,,,,+,,+,,,,,,2,0
ATATP,19-04-2024,147.9,2.78,-45.87,138.46,132.49,126.56,123.22,140.86,130.94,134.64,125.84,89.75,145.6,2037921.67,68.76,,,,,,,,+_08-04-2024 09:00:00,+_09-04-2024 09:00:00,,,,,,+,,+,,,,,,2,0
DERHL,19-04-2024,9.84,0.0,418.03,9.86,9.9,10.07,10.45,9.85,9.92,9.89,9.85,9.6,10.14,4416754.0,40.82,,,,,,,,-_19-03-2024 09:00:00,-_20-03-2024 09:00:00,,,,,,-,,,,+,,,+,2,1
ATSYH,19-04-2024,49.0,-0.08,-54.1,48.55,47.84,47.26,47.06,48.83,47.67,47.95,46.92,58.33,48.67,92793.0,56.02,,,,,,,,+_16-04-2024 09:00:00,+_17-04-2024 09:00:00,,,,,,+,,+,-,,,,,2,1
IPEKE,19-04-2024,39.3,0.31,17.29,40.12,40.3,40.25,40.14,39.95,40.3,40.72,40.51,37.27,39.13,4344781.33,46.96,,,,,-,-,,-_18-04-2024 09:00:00,-_19-04-2024 09:00:00,,+,,,,-,,+,,,-,,,2,4
SUNTK,19-04-2024,17.32,0.7,-43.2,17.09,17.01,16.98,17.08,17.13,16.99,17.04,16.89,16.38,17.22,634932.33,51.48,,,,,,+,,+_08-04-2024 09:00:00,+_19-04-2024 09:00:00,,,,,,-,,+,,,,,,2,1
TATGD,19-04-2024,27.9,6.08,24.91,26.49,26.23,26.25,26.9,26.65,26.19,26.24,25.88,31.63,27.25,3447987.0,52.13,,,,,+,,,+_18-04-2024 09:00:00,-_04-03-2024 09:00:00,,,,,,-,,,,,,,+,2,1
DGNMO,19-04-2024,13.05,-0.68,-51.73,12.86,12.67,12.42,12.15,12.92,12.61,12.77,12.52,10.32,13.04,3781990.0,66.21,,,,,,,,+_01-04-2024 09:00:00,+_02-04-2024 09:00:00,,,,,,+,,+,-,-,,,,2,2
MACKO,19-04-2024,84.65,0.65,-8.39,83.47,81.84,79.73,78.04,83.97,81.34,82.9,80.19,75.78,84.58,416151.33,64.95,,,,,,,,+_29-03-2024 09:00:00,+_05-04-2024 09:00:00,,,,,,+,,+,,-,,,,2,1
TDGYO,19-04-2024,14.45,2.34,39.61,14.16,13.9,13.43,12.86,14.23,13.8,14.19,13.65,9.06,14.23,3041940.33,67.12,,,,,,,,+_02-04-2024 09:00:00,+_25-03-2024 09:00:00,,,,,,+,,+,,,,,,2,0
PLTUR,19-04-2024,15.68,0.51,54.74,15.6,15.62,15.8,16.19,15.61,15.64,15.61,15.52,15.48,15.58,2148544.67,43.79,,+,,,,,,-_07-03-2024 09:00:00,-_11-03-2024 09:00:00,,,,,,-,,+,,,,,,2,1
IHLAS,19-04-2024,1.09,3.81,-5.41,1.06,1.04,1.04,1.04,1.06,1.04,1.05,1.03,1.04,1.08,81015960.0,58.27,,,,,,,,+_08-04-2024 09:00:00,+_18-04-2024 09:00:00,,+,,,,,,+,,,,,,2,0
MAGEN,19-04-2024,19.58,10.0,-29.23,18.14,17.44,16.74,16.14,18.43,17.26,17.61,16.65,14.7,18.89,30284566.67,70.68,,,,,,,,+_09-04-2024 09:00:00,+_15-04-2024 09:00:00,,,,,,+,,+,,,,,,2,0
AKSUE,19-04-2024,14.31,2.29,98.48,14.07,13.97,13.86,13.81,14.11,13.94,14.05,13.83,16.27,14.19,1110643.67,58.14,,,,,,,,+_08-04-2024 09:00:00,+_09-04-2024 09:00:00,,+,,,,-,,+,,,,,,2,1
AYDEM,19-04-2024,27.8,1.09,75.24,27.27,27.09,27.14,27.34,27.38,27.08,26.99,26.76,22.2,27.57,2013632.33,52.71,,,,,+,,,+_17-04-2024 09:00:00,-_01-04-2024 09:00:00,,,,,,-,,,,,+,,,2,1
ICUGS,19-04-2024,16.3,-1.03,-0.93,16.32,16.19,16.04,15.92,16.36,16.15,16.26,16.02,11.42,16.39,579685.67,53.85,-,,,,,,,+_09-04-2024 09:00:00,+_09-04-2024 09:00:00,,+,-,,,+,,,-,,,,,2,3
TMPOL,19-04-2024,105.4,-5.56,13.49,109.99,109.46,108.37,107.5,109.8,109.2,111.23,108.25,79.5,105.3,861821.33,48.59,,-,-,,,,,+_08-04-2024 09:00:00,+_09-04-2024 09:00:00,,+,,-,-,-,,+,-,-,,-,,2,8
HUNER,19-04-2024,6.9,0.15,-64.14,6.97,6.99,7.01,7.07,6.96,7.0,7.02,7.01,7.57,6.88,16084033.67,43.35,,,,,,,,-_18-04-2024 09:00:00,-_16-04-2024 09:00:00,,+,,,,-,,+,,-,,,,2,2
CASA,19-04-2024,95.0,1.06,45.42,94.82,95.18,95.69,96.41,94.69,95.28,95.26,95.41,109.43,94.67,45568.33,47.28,+,,,,,,,-_15-04-2024 09:00:00,-_25-03-2024 09:00:00,-,,+,,,-,,,,,,,,2,2
HTTBT,19-04-2024,70.95,1.43,-12.08,70.09,69.48,68.53,67.7,70.25,69.27,70.14,68.88,57.43,70.52,164647.0,58.5,,,,,,,,+_29-03-2024 09:00:00,+_05-04-2024 09:00:00,,,,,,+,,+,,,,,,2,0
TRGYO,19-04-2024,47.36,4.83,-33.51,45.56,44.65,43.55,42.44,45.9,44.39,45.16,43.69,31.93,46.44,6499561.0,66.85,,,,,,,,+_05-04-2024 09:00:00,+_05-04-2024 09:00:00,,,,,,+,,+,,,,,,2,0
HEKTS,19-04-2024,15.37,1.12,76.02,15.38,15.48,15.69,16.08,15.36,15.52,15.47,15.5,21.76,15.33,26226020.67,38.7,,,,,,,,-_26-02-2024 09:00:00,-_29-02-2024 09:00:00,,,+,,,-,,+,,,,,,2,1
SOKE,19-04-2024,16.5,1.23,-27.86,16.2,16.15,16.23,16.57,16.24,16.15,16.14,16.04,17.7,16.36,4254299.0,45.48,,,,+,,,+,+_19-04-2024 09:00:00,-_28-02-2024 09:00:00,,,,,,-,,,,,,,,2,1
KUYAS,19-04-2024,49.88,3.44,-20.76,47.2,46.38,45.96,46.39,47.65,46.22,46.27,45.53,50.23,48.92,1736595.33,60.12,,,,,,+,,+_17-04-2024 09:00:00,+_19-04-2024 09:00:00,,,,,,-,,,,,,,+,2,1
IZENR,19-04-2024,27.96,3.1,-46.4,27.28,27.12,27.12,27.48,27.37,27.1,27.21,26.85,36.88,27.47,6173116.67,50.76,,,,,+,,,+_09-04-2024 09:00:00,-_19-04-2024 09:00:00,,,,,,,,+,,,,,,2,0
CLEBI,19-04-2024,1769.0,1.49,-24.45,1789.19,1787.58,1756.83,1688.96,1784.61,1783.37,1806.42,1798.87,1059.12,1753.67,199764.0,57.35,,,+,,,,,+_15-03-2024 09:00:00,+_11-01-2024 09:00:00,,,,,,+,,,,,,,,2,0
