Tarih,Hisse,open,high,low,close,volume,5_EMA,8_EMA,13_EMA,21_EMA,4_EMA,9_EMA,9_WMA,15_WMA,200_EMA,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,ADX_14,DMP_14,DMN_14,rsi,sma14,Rsi/Sma,TK,KJ,SPA,SPB,CS,PP,R1,S1,R2,S2,VolMov,FISHERT_9_1,FISHERTs_9_1,FSignal,%Deg,%Vol,S_Ort5UA,S_Ort8UA,S_Ort13UA,Kes_5_8,Kes_5_13,Kes_5_21,S_OrtKes,S_W_OrtKes,S_TkKjKes,S_OrtUA,S_TKUA,S_SPBUA,S_CSPUA,S_200UA,S_PPUA,S_VolUA,Macd_K,Rsi_K,DI_K,K_C5,K_C8,K_C13,K_58,K_513,K_521,K_Ort,Ema_4X9,Ema_5X21,K_W_Ort,K_TkKj,Ort,Tk,Spb,Chk,200,Pvt,Vl,Fh,Macd,Rsi,DI,EMA_4,WMA_4,HMA_4,EMA_5,WMA_5,HMA_5,EMA_8,WMA_8,HMA_8,EMA_9,WMA_9,HMA_9,EMA_13,WMA_13,HMA_13,EMA_15,WMA_15,HMA_15,EMA_21,WMA_21,HMA_21,EMA_34,WMA_34,HMA_34,EMA_55,WMA_55,HMA_55,EMA_89,WMA_89,HMA_89,EMA_100,WMA_100,HMA_100,EMA_200,WMA_200,HMA_200,EMA_4x9,WMA_4x9,HMA_4x9,EMA_5x21,WMA_5x21,HMA_5x21,EMA_9x15,WMA_9x15,HMA_9x15,RSI,position,Entry,Exit,EMA_4x9_Tarih,EMA_4x9_Id,EMA_4x9_Close,EMA_4x9_High,EMA_4x9_Degisim(%),EMA_4x9_EnYuksekDegisim(%),EMA_4x9_kacgunOnce,WMA_4x9_Tarih,WMA_4x9_Id,WMA_4x9_Close,WMA_4x9_High,WMA_4x9_Degisim(%),WMA_4x9_EnYuksekDegisim(%),WMA_4x9_kacgunOnce,HMA_4x9_Tarih,HMA_4x9_Id,HMA_4x9_Close,HMA_4x9_High,HMA_4x9_Degisim(%),HMA_4x9_EnYuksekDegisim(%),HMA_4x9_kacgunOnce,EMA_5x21_Tarih,EMA_5x21_Id,EMA_5x21_Close,EMA_5x21_High,EMA_5x21_Degisim(%),EMA_5x21_EnYuksekDegisim(%),EMA_5x21_kacgunOnce,WMA_5x21_Tarih,WMA_5x21_Id,WMA_5x21_Close,WMA_5x21_High,WMA_5x21_Degisim(%),WMA_5x21_EnYuksekDegisim(%),WMA_5x21_kacgunOnce,HMA_5x21_Tarih,HMA_5x21_Id,HMA_5x21_Close,HMA_5x21_High,HMA_5x21_Degisim(%),HMA_5x21_EnYuksekDegisim(%),HMA_5x21_kacgunOnce,EMA_9x15_Tarih,EMA_9x15_Id,EMA_9x15_Close,EMA_9x15_High,EMA_9x15_Degisim(%),EMA_9x15_EnYuksekDegisim(%),EMA_9x15_kacgunOnce,WMA_9x15_Tarih,WMA_9x15_Id,WMA_9x15_Close,WMA_9x15_High,WMA_9x15_Degisim(%),WMA_9x15_EnYuksekDegisim(%),WMA_9x15_kacgunOnce,HMA_9x15_Tarih,HMA_9x15_Id,HMA_9x15_Close,HMA_9x15_High,HMA_9x15_Degisim(%),HMA_9x15_EnYuksekDegisim(%),HMA_9x15_kacgunOnce,A,S,Ort_Sira,Ort_Destek_Direnc,rsi_uyumsuzluk
07-05-2024,ALMAD,7.67,7.82,7.64,7.73,1186101.0,7.71,7.7,7.68,7.68,7.72,7.69,7.69,7.68,7.32,-0.02,0.03,-0.05,15.34,25.21,15.15,50.68,48.93,+,7.75,7.57,8.23,7.98,7.88,7.73,7.82,7.64,7.91,7.55,3996863.0,0.48,0.3,0,0.52,-80.89,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,+,,,,,,,+_03-05-2024 09:00:00,+_03-05-2024 09:00:00,,,+,,,-,,,,,,,,7.72,7.75,7.72,7.71,7.73,7.74,7.7,7.7,7.8,7.69,7.69,7.8,7.68,7.69,7.73,7.68,7.68,7.71,7.68,7.66,7.71,7.72,7.63,7.7,7.74,7.77,7.45,7.73,7.82,7.6,7.73,7.78,,,,,,,-,,,,,,,50.7,0,False,False,+_03-05-2024 09:00,98,7.9,8.07,-2.15,2.15,2,+_03-05-2024 09:00,98,7.9,8.07,-2.15,2.15,2,-_07-05-2024 09:00,100,7.73,7.82,0.0,1.16,0,+_03-05-2024 09:00,98,7.9,8.07,-2.15,2.15,2,+_03-05-2024 09:00,98,7.9,8.07,-2.15,2.15,2,+_03-05-2024 09:00,98,7.9,8.07,-2.15,2.15,2,+_03-05-2024 09:00,98,7.9,8.07,-2.15,2.15,2,+_03-05-2024 09:00,98,7.9,8.07,-2.15,2.15,2,+_03-05-2024 09:00,98,7.9,8.07,-2.15,2.15,2,2,1,13_21_8_5_34 < BIST:ALMAD:7.73 < 55,7.68_7.7_7.71_7.72 < BIST:ALMAD:7.73 < 7.74,
07-05-2024,AKMGY,339.0,342.25,333.25,340.25,35341.0,347.5,344.06,334.94,321.93,347.22,342.3,352.3,340.34,194.36,21.93,1.85,20.08,44.48,31.49,13.25,57.63,61.08,-,339.5,318.0,288.85,248.7,292.75,338.58,343.92,334.92,347.58,329.58,112192.33,1.75,2.44,0,0.44,-75.24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,+_22-04-2024 09:00:00,+_05-01-2024 09:00:00,,,,,,+,,+,,,,,,347.22,347.62,333.16,347.5,350.37,331.03,344.06,352.92,346.73,342.3,352.3,353.54,334.94,344.31,367.56,331.44,340.34,371.67,321.93,329.6,372.9,304.38,316.2,351.72,280.84,299.25,336.6,252.67,271.52,336.67,245.65,262.84,,,,,,-,,,,,,,,57.64,0,False,False,+_22-04-2024 09:00,91,294.75,386.0,15.44,30.96,9,-_07-05-2024 09:00,100,340.25,342.25,0.0,0.59,0,-_30-04-2024 09:00,96,360.5,385.0,-5.62,6.8,4,,,,,,,,+_15-04-2024 09:00,86,313.0,386.0,8.71,23.32,14,-_06-05-2024 09:00,99,338.75,359.25,0.44,6.05,1,+_05-01-2024 09:00,18,142.5,386.0,138.77,170.88,82,+_15-04-2024 09:00,86,313.0,386.0,8.71,23.32,14,-_03-05-2024 09:00,98,359.25,383.75,-5.29,6.82,2,2,0,100_89_55_34_21_13 < BIST:AKMGY:340.25 < 8_5,245.65_252.67_280.84_304.38_321.93_334.94 < BIST:AKMGY:340.25 < 344.06_347.5,
07-05-2024,AKGRT,7.14,7.29,7.11,7.22,21746522.0,7.31,7.27,7.18,7.02,7.31,7.26,7.33,7.25,5.68,0.26,0.01,0.25,31.01,27.22,14.28,57.93,62.37,-,7.36,6.82,6.24,6.44,6.45,7.21,7.3,7.12,7.39,7.03,27268969.33,1.81,3.0,2,-2.17,-16.43,2,2,0,0,0,0,0,0,0,2,2,0,1,0,1,2,0,0,0,-,-,,,,,,+_21-03-2024 09:00:00,+_25-03-2024 09:00:00,,,-,-,,+,,+,-,-,,,,7.31,7.32,7.28,7.31,7.33,7.28,7.27,7.33,7.35,7.26,7.33,7.38,7.18,7.28,7.44,7.14,7.25,7.46,7.02,7.16,7.5,6.84,6.95,7.47,6.63,6.7,7.32,6.39,6.58,6.88,6.33,6.53,,,,,,-,,,,,,,,57.94,0,False,False,+_21-03-2024 09:00,72,6.25,7.63,15.52,22.08,28,-_07-05-2024 09:00,100,7.22,7.29,0.0,0.97,0,-_02-05-2024 09:00,97,7.33,7.57,-1.5,3.27,3,+_25-03-2024 09:00,74,6.41,7.63,12.64,19.03,26,+_21-03-2024 09:00,72,6.25,7.63,15.52,22.08,28,-_03-05-2024 09:00,98,7.43,7.57,-2.83,1.88,2,+_25-03-2024 09:00,74,6.41,7.63,12.64,19.03,26,+_22-03-2024 09:00,73,6.24,7.63,15.71,22.28,27,-_30-04-2024 09:00,96,7.43,7.57,-2.83,1.88,4,2,6,100_89_55_34_21_13 < BIST:AKGRT:7.22 < 8_5,6.33_6.39_6.63_6.84_7.02_7.18 < BIST:AKGRT:7.22 < 7.27_7.31,
07-05-2024,ANHYT,61.45,62.35,60.75,61.2,446877.0,59.83,58.38,56.32,54.12,60.32,57.93,59.07,57.11,40.93,3.48,1.07,2.41,32.79,31.74,11.17,73.53,66.51,+,58.17,51.64,50.14,46.45,44.76,61.43,62.12,60.52,63.03,59.83,1428974.0,4.07,4.03,1,-0.24,-71.51,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,,,,,,,,+_08-04-2024 09:00:00,+_09-04-2024 09:00:00,,,,,,+,,-,-,+,,,,60.32,61.09,61.5,59.83,60.7,61.94,58.38,59.42,62.63,57.93,59.07,62.66,56.32,57.79,62.09,55.66,57.11,61.86,54.12,55.27,61.28,52.11,52.31,58.99,50.1,51.01,53.59,47.78,49.61,51.66,47.18,48.94,,,,,,,-,,,,,,,73.54,0,False,False,+_08-04-2024 09:00,84,48.459999,63.0,26.29,30.0,16,+_05-04-2024 09:00,83,45.799999,63.0,33.62,37.55,17,-_07-05-2024 09:00,100,61.2,62.35,0.0,1.88,0,+_09-04-2024 09:00,85,49.759998,63.0,22.99,26.61,15,+_08-04-2024 09:00,84,48.459999,63.0,26.29,30.0,16,+_02-05-2024 09:00,97,61.049999,63.0,0.25,3.19,3,+_15-04-2024 09:00,86,49.0,63.0,24.9,28.57,14,+_09-04-2024 09:00,85,49.759998,63.0,22.99,26.61,15,+_03-05-2024 09:00,98,60.5,63.0,1.16,4.13,2,2,2,100_89_55_34_21_13_8_5 < BIST:ANHYT:61.2,47.18_47.78_50.1_52.11_54.12_56.32_58.38_59.83 < BIST:ANHYT:61.2,
07-05-2024,BARMA,21.38,22.56,20.96,21.98,2789310.0,21.06,20.82,20.56,20.28,21.2,20.76,20.76,20.67,18.77,0.44,0.13,0.31,28.33,31.66,13.08,64.14,56.36,+,21.09,19.7,20.02,20.15,18.43,21.83,22.71,21.11,23.43,20.23,3586192.0,0.37,-0.15,0,2.81,-47.08,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,+_06-05-2024 09:00:00,+_09-04-2024 09:00:00,+,,,,,+,,,,,,,,21.2,21.28,22.0,21.06,21.08,22.16,20.82,20.8,21.44,20.76,20.76,21.16,20.56,20.69,20.77,20.48,20.67,20.67,20.28,20.55,20.68,20.05,19.98,21.18,19.86,19.86,20.24,19.64,19.9,19.53,19.58,19.78,,,,,,,,,,,,+,,64.16,0,False,False,+_06-05-2024 09:00,99,21.379999,22.56,2.81,5.52,1,+_06-05-2024 09:00,99,21.379999,22.56,2.81,5.52,1,+_03-05-2024 09:00,98,20.34,22.56,8.06,10.91,2,+_09-04-2024 09:00,85,21.34,22.700001,3.0,6.37,15,+_06-05-2024 09:00,99,21.379999,22.56,2.81,5.52,1,+_06-05-2024 09:00,99,21.379999,22.56,2.81,5.52,1,+_09-04-2024 09:00,85,21.34,22.700001,3.0,6.37,15,+_07-05-2024 09:00,100,21.98,22.56,0.0,2.64,0,+_06-05-2024 09:00,99,21.379999,22.56,2.81,5.52,1,2,0,100_89_55_34_21_13_8_5 < BIST:BARMA:21.98,19.58_19.64_19.86_20.05_20.28_20.56_20.82_21.06 < BIST:BARMA:21.98,
07-05-2024,ARASE,76.0,77.95,73.9,75.45,4802953.0,73.03,72.1,70.93,69.56,73.46,71.84,72.23,71.5,58.2,2.17,0.51,1.66,32.0,29.97,9.97,64.47,60.47,+,73.15,69.98,68.26,73.42,63.9,75.77,77.63,73.58,79.82,71.72,8543122.0,0.5,0.19,1,0.6,-65.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,,,,,,,,+_05-04-2024 09:00:00,+_08-04-2024 09:00:00,,,,,,+,,-,,+,,,,73.46,73.75,76.32,73.03,73.17,76.86,72.1,72.33,74.32,71.84,72.23,73.4,70.93,71.77,72.44,70.53,71.5,72.5,69.56,70.56,72.8,68.27,68.53,73.01,67.01,67.3,70.27,65.51,66.91,67.04,65.11,66.47,,,,,,,,,,,,,+,64.48,0,False,False,+_05-04-2024 09:00,83,64.550003,79.0,16.89,22.39,17,+_06-05-2024 09:00,99,75.0,77.95,0.6,3.93,1,+_03-05-2024 09:00,98,70.900002,77.95,6.42,9.94,2,+_08-04-2024 09:00,84,66.849998,79.0,12.86,18.18,16,+_05-04-2024 09:00,83,64.550003,79.0,16.89,22.39,17,+_06-05-2024 09:00,99,75.0,77.95,0.6,3.93,1,+_08-04-2024 09:00,84,66.849998,79.0,12.86,18.18,16,+_29-03-2024 09:00,78,64.599998,79.0,16.8,22.29,22,+_07-05-2024 09:00,100,75.45,77.95,0.0,3.31,0,2,1,100_89_55_34_21_13_8_5 < BIST:ARASE:75.45,65.11_65.51_67.01_68.27_69.56_70.93_72.1_73.03 < BIST:ARASE:75.45,
07-05-2024,AGHOL,332.5,335.5,331.25,332.5,172434.0,329.05,324.83,317.81,308.14,330.33,323.39,327.57,321.2,221.3,16.07,1.71,14.36,50.45,33.13,9.45,72.69,68.1,+,317.5,292.32,265.75,249.5,260.25,333.08,334.92,330.67,337.33,328.83,471529.33,3.88,3.76,1,0.23,-77.35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,,,,,,,,+_28-03-2024 09:00:00,+_28-03-2024 09:00:00,,,,,,+,,-,,+,,,,330.33,332.1,332.38,329.05,331.6,333.13,324.83,328.65,335.69,323.39,327.57,336.72,317.81,323.3,336.91,315.19,321.2,336.76,308.14,315.61,334.48,296.16,302.93,331.99,281.77,290.32,321.37,265.13,276.38,307.82,260.96,271.7,,,,,,,,,,-,,,-,72.7,0,False,False,+_28-03-2024 09:00,77,273.0,336.25,21.79,23.17,23,+_26-03-2024 09:00,75,252.75,336.25,31.55,33.04,25,-_06-05-2024 09:00,99,331.75,335.5,0.23,1.13,1,+_28-03-2024 09:00,77,273.0,336.25,21.79,23.17,23,+_28-03-2024 09:00,77,273.0,336.25,21.79,23.17,23,-_07-05-2024 09:00,100,332.5,335.5,0.0,0.9,0,+_28-03-2024 09:00,77,273.0,336.25,21.79,23.17,23,+_29-03-2024 09:00,78,273.25,336.25,21.68,23.06,22,-_07-05-2024 09:00,100,332.5,335.5,0.0,0.9,0,2,1,100_89_55_34_21_13_8_5 < BIST:AGHOL:332.5,260.96_265.13_281.77_296.16_308.14_317.81_324.83_329.05 < BIST:AGHOL:332.5,
07-05-2024,ARDYZ,47.0,50.95,44.8,48.66,10993994.0,45.98,45.03,44.19,43.83,46.44,44.81,45.06,44.09,32.15,0.44,0.88,-0.44,18.01,37.13,15.71,62.17,49.96,+,45.77,43.78,50.06,48.06,43.0,48.14,51.47,45.32,54.29,41.99,7685481.0,1.32,0.88,0,3.71,31.04,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,,,+_29-04-2024 09:00:00,+_30-04-2024 09:00:00,,,,,+,+,,,,,,,,46.44,46.74,48.55,45.98,46.34,48.91,45.03,45.3,47.52,44.81,45.06,47.07,44.19,44.35,46.37,44.02,44.09,45.96,43.83,43.59,45.0,43.99,42.91,43.98,43.66,44.36,40.4,41.77,45.33,41.25,41.07,44.69,,,,,,,,,,,,,,62.18,0,False,False,+_29-04-2024 09:00,95,42.799999,50.95,13.69,19.04,5,+_24-04-2024 09:00,92,43.200001,50.95,12.64,17.94,8,+_30-04-2024 09:00,96,44.119999,50.95,10.29,15.48,4,+_30-04-2024 09:00,96,44.119999,50.95,10.29,15.48,4,+_22-04-2024 09:00,91,43.700001,50.95,11.35,16.59,9,+_30-04-2024 09:00,96,44.119999,50.95,10.29,15.48,4,+_30-04-2024 09:00,96,44.119999,50.95,10.29,15.48,4,+_30-04-2024 09:00,96,44.119999,50.95,10.29,15.48,4,+_25-04-2024 09:00,93,42.16,50.95,15.42,20.85,7,2,0,100_89_55_21_34_13_8_5 < BIST:ARDYZ:48.66,41.07_41.77_43.66_43.83_43.99_44.19_45.03_45.98 < BIST:ARDYZ:48.66,
07-05-2024,AEFES,193.0,195.8,191.3,194.5,718659.0,190.12,186.8,181.89,175.73,191.27,185.75,188.43,183.93,128.26,10.05,1.73,8.32,37.9,35.51,9.14,77.05,69.94,+,184.1,170.2,147.4,143.75,151.0,193.87,196.43,191.93,198.37,189.37,1579698.67,6.23,4.86,0,1.25,-63.96,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,+_21-03-2024 09:00:00,+_22-03-2024 09:00:00,,,,,,+,,+,,,,,,191.27,192.72,194.72,190.12,191.71,195.73,186.8,189.18,195.41,185.75,188.43,195.3,181.89,185.5,194.49,180.17,183.93,194.4,175.74,179.92,192.98,168.92,172.27,189.45,161.69,164.68,182.36,153.75,158.86,171.3,151.75,156.97,,,,,,,-,,,,,,,77.06,0,False,False,+_21-03-2024 09:00,72,152.10001,195.89999,27.88,28.8,28,+_21-03-2024 09:00,72,152.10001,195.89999,27.88,28.8,28,-_07-05-2024 09:00,100,194.5,195.8,0.0,0.67,0,+_22-03-2024 09:00,73,154.5,195.89999,25.89,26.8,27,+_22-03-2024 09:00,73,154.5,195.89999,25.89,26.8,27,+_18-04-2024 09:00,89,172.0,195.89999,13.08,13.9,11,+_22-03-2024 09:00,73,154.5,195.89999,25.89,26.8,27,+_22-03-2024 09:00,73,154.5,195.89999,25.89,26.8,27,+_06-05-2024 09:00,99,192.10001,195.89999,1.25,1.98,1,2,0,100_89_55_34_21_13_8_5 < BIST:AEFES:194.5,151.75_153.75_161.69_168.92_175.74_181.89_186.8_190.12 < BIST:AEFES:194.5,
07-05-2024,ADEL,763.5,787.0,752.0,765.0,264218.0,754.21,747.01,735.26,718.49,756.48,744.58,752.71,740.92,482.91,29.14,1.79,27.35,46.92,27.9,7.57,59.7,57.57,+,760.5,712.0,676.62,566.0,761.5,768.0,784.0,749.0,803.0,733.0,371515.33,1.26,1.21,1,0.79,-41.55,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,,,,,,,,+_08-04-2024 09:00:00,+_05-04-2024 09:00:00,,,,,,+,,-,,+,,,,756.48,756.8,765.08,754.21,755.33,765.27,747.01,754.57,756.47,744.58,752.71,758.08,735.26,744.14,767.51,730.9,740.92,768.46,718.49,730.95,764.53,692.01,712.52,756.17,650.96,688.83,739.91,599.38,636.1,761.11,586.57,617.61,,,,,,,+,,,+,,,,59.71,0,False,False,+_08-04-2024 09:00,84,701.5,821.0,9.05,17.03,16,+_26-04-2024 09:00,94,737.5,821.0,3.73,11.32,6,+_07-05-2024 09:00,100,765.0,787.0,0.0,2.88,0,+_05-04-2024 09:00,83,681.5,821.0,12.25,20.47,17,+_09-04-2024 09:00,85,698.0,821.0,9.6,17.62,15,+_07-05-2024 09:00,100,765.0,787.0,0.0,2.88,0,+_08-04-2024 09:00,84,701.5,821.0,9.05,17.03,16,+_09-04-2024 09:00,85,698.0,821.0,9.6,17.62,15,-_06-05-2024 09:00,99,759.0,787.0,0.79,3.69,1,2,1,100_89_55_34_21_13_8_5 < BIST:ADEL:765.0,586.57_599.38_650.96_692.01_718.49_735.26_747.01_754.21 < BIST:ADEL:765.0,
07-05-2024,ARTMS,56.65,57.4,55.0,55.95,570236.0,56.16,55.96,55.37,54.39,56.18,55.86,56.1,56.06,51.25,1.61,0.03,1.58,26.96,29.32,13.27,53.44,54.85,-,55.73,52.9,53.08,47.41,51.9,56.12,57.23,54.83,58.52,53.72,1319289.33,0.37,0.27,1,-1.41,-66.96,2,2,0,0,0,0,0,0,0,2,1,0,0,0,2,2,0,0,0,-,-,,,,,,+_09-04-2024 09:00:00,+_09-04-2024 09:00:00,,,-,+,,,,-,-,+,,,,56.18,56.15,56.46,56.16,56.2,56.4,55.93,56.21,56.22,55.81,56.1,56.38,55.16,56.14,56.49,54.78,56.06,56.48,53.68,55.33,,,,,,,,,,,,,,,,,,,+,,,,,,-,57.44,0,False,False,,,,,,,,+_30-04-2024 09:00,16,57.650002,59.900002,-2.95,3.9,4,+_07-05-2024 09:00,20,55.95,57.4,0.0,2.59,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-_07-05-2024 09:00,20,55.95,57.4,0.0,2.59,0,2,5,21_13_8 < BIST:ARTMS:55.95 < 5,53.68_55.16_55.93 < BIST:ARTMS:55.95 < 56.16,
07-05-2024,ALFAS,94.5,95.15,92.65,92.75,1405428.0,93.18,93.07,93.14,93.51,93.25,93.07,92.88,92.71,91.92,-0.73,0.24,-0.97,13.82,24.08,19.32,47.94,46.98,+,93.42,95.97,96.84,104.65,91.9,93.52,94.38,91.88,96.02,91.02,4014232.67,0.42,0.08,0,-1.38,-68.9,2,2,2,0,0,0,0,1,0,2,2,0,1,0,0,2,0,0,0,-,-,-,,,,,+_03-05-2024 09:00:00,-_18-04-2024 09:00:00,+,,-,-,,+,,,-,,,,,93.25,93.72,93.42,93.18,93.51,93.7,93.07,92.98,94.6,93.07,92.88,94.58,93.14,92.69,93.68,93.21,92.71,93.22,93.51,93.25,91.96,94.4,93.29,92.8,95.49,94.39,92.11,96.28,97.0,90.05,96.42,96.88,,,,,,,-,,,,,+,,47.95,0,False,False,+_03-05-2024 09:00,98,95.199997,97.349998,-2.57,2.26,2,+_03-05-2024 09:00,98,95.199997,97.349998,-2.57,2.26,2,-_07-05-2024 09:00,100,92.75,95.15,0.0,2.59,0,-_18-04-2024 09:00,89,91.650002,97.349998,1.2,6.22,11,+_06-05-2024 09:00,99,94.050003,96.650002,-1.38,2.76,1,+_02-05-2024 09:00,97,93.650002,97.349998,-0.96,3.95,3,-_18-04-2024 09:00,89,91.650002,97.349998,1.2,6.22,11,+_07-05-2024 09:00,100,92.75,95.15,0.0,2.59,0,+_25-04-2024 09:00,93,91.849998,97.349998,0.98,5.99,7,2,6,BIST:ALFAS:92.75 < 8_13_5_21_34_55_89_100,BIST:ALFAS:92.75 < 93.07_93.14_93.18_93.51_94.4_95.49_96.28_96.42,
07-05-2024,AYGAZ,198.7,199.1,194.1,195.0,280097.0,194.33,191.42,186.59,180.45,195.15,190.41,193.37,188.99,137.04,10.01,1.68,8.33,37.94,29.27,7.15,70.56,70.58,-,189.9,173.85,159.2,150.4,152.3,196.07,198.03,193.03,201.07,191.07,659688.33,5.47,7.26,2,-1.86,-70.99,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,2,0,0,0,,,,,,,,+_05-04-2024 09:00:00,+_05-04-2024 09:00:00,,,-,,,+,,-,-,-,,,,195.15,196.32,197.21,194.33,196.21,197.53,191.42,194.16,199.2,190.41,193.37,200.16,186.59,190.36,200.64,184.86,188.99,200.2,180.45,184.73,198.73,173.66,176.43,195.83,166.24,170.04,185.15,157.96,163.39,177.44,155.88,161.23,,,,,,,,,,-,,,-,70.57,0,False,False,+_05-04-2024 09:00,83,162.5,202.2,20.0,24.43,17,+_01-04-2024 09:00,79,156.2,202.2,24.84,29.45,21,-_03-05-2024 09:00,98,196.8,202.2,-0.91,2.74,2,+_05-04-2024 09:00,83,162.5,202.2,20.0,24.43,17,+_05-04-2024 09:00,83,162.5,202.2,20.0,24.43,17,-_07-05-2024 09:00,100,195.0,199.1,0.0,2.1,0,+_05-04-2024 09:00,83,162.5,202.2,20.0,24.43,17,+_05-04-2024 09:00,83,162.5,202.2,20.0,24.43,17,-_07-05-2024 09:00,100,195.0,199.1,0.0,2.1,0,1,4,100_89_55_34_21_13_8_5 < BIST:AYGAZ:195.0,155.88_157.96_166.24_173.66_180.45_186.59_191.42_194.33 < BIST:AYGAZ:195.0,
07-05-2024,ATLAS,6.22,6.27,6.16,6.19,955991.0,6.19,6.17,6.13,6.04,6.19,6.16,6.18,6.16,4.98,0.15,-0.01,0.17,35.21,23.36,11.0,56.31,58.15,-,6.24,5.88,5.67,5.18,5.57,6.21,6.25,6.14,6.32,6.1,1977388.33,0.24,0.23,0,-0.96,-62.68,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,2,0,0,0,,,,,,,,+_02-05-2024 09:00:00,+_29-03-2024 09:00:00,,,-,-,,+,,,-,,,,,6.19,6.21,6.22,6.19,6.2,6.24,6.17,6.18,6.24,6.16,6.18,6.22,6.13,6.17,6.19,6.11,6.16,6.19,6.04,6.14,6.21,5.9,6.01,6.31,5.7,5.85,6.26,5.48,5.6,6.2,5.43,5.52,,,,,,,,,,,,,+,56.33,0,False,False,+_02-05-2024 09:00,97,6.24,6.37,-0.8,2.08,3,+_06-05-2024 09:00,99,6.25,6.37,-0.96,1.92,1,+_02-05-2024 09:00,97,6.24,6.37,-0.8,2.08,3,+_29-03-2024 09:00,78,5.5,6.65,12.55,20.91,22,+_02-04-2024 09:00,80,5.75,6.65,7.65,15.65,20,+_03-05-2024 09:00,98,6.19,6.37,0.0,2.91,2,+_02-04-2024 09:00,80,5.75,6.65,7.65,15.65,20,+_02-05-2024 09:00,97,6.24,6.37,-0.8,2.08,3,+_07-05-2024 09:00,100,6.19,6.27,0.0,1.29,0,1,3,100_89_55_34_21_13_8 < BIST:ATLAS:6.19,5.43_5.48_5.7_5.9_6.04_6.13_6.17 < BIST:ATLAS:6.19,
07-05-2024,ATSYH,61.85,61.85,61.85,61.85,14351.0,57.94,56.06,53.98,52.06,58.76,55.56,56.39,54.41,57.78,2.98,1.32,1.66,20.81,55.38,25.35,76.41,63.18,+,55.7,52.68,47.91,47.38,48.32,61.85,61.85,61.85,61.85,61.85,72176.33,2.87,2.53,0,3.08,-86.91,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,+_16-04-2024 09:00:00,+_17-04-2024 09:00:00,,,,,,+,,,,,,,,58.76,59.57,62.34,57.94,58.75,63.11,56.06,56.84,61.32,55.56,56.39,60.69,53.98,54.99,59.2,53.37,54.41,58.65,52.06,52.71,57.3,50.62,50.57,54.92,50.13,49.52,51.08,51.17,48.84,49.07,51.67,48.73,,,,,,,,,,,,,,76.44,0,False,False,+_16-04-2024 09:00,87,47.5,61.85,30.21,30.21,13,+_15-04-2024 09:00,86,45.400002,61.85,36.23,36.23,14,+_30-04-2024 09:00,96,53.0,61.85,16.7,16.7,4,+_17-04-2024 09:00,88,52.25,61.85,18.37,18.37,12,+_16-04-2024 09:00,87,47.5,61.85,30.21,30.21,13,+_30-04-2024 09:00,96,53.0,61.85,16.7,16.7,4,+_17-04-2024 09:00,88,52.25,61.85,18.37,18.37,12,+_17-04-2024 09:00,88,52.25,61.85,18.37,18.37,12,+_03-05-2024 09:00,98,57.650002,61.85,7.29,7.29,2,1,0,55_34_89_100_21_13_8_5 < BIST:ATSYH:61.85,50.13_50.62_51.17_51.67_52.06_53.98_56.06_57.94 < BIST:ATSYH:61.85,
