Tarih,Hisse,open,high,low,close,volume,5_EMA,8_EMA,13_EMA,21_EMA,4_EMA,9_EMA,9_WMA,15_WMA,200_EMA,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,ADX_14,DMP_14,DMN_14,rsi,sma14,Rsi/Sma,TK,KJ,SPA,SPB,CS,PP,R1,S1,R2,S2,VolMov,FISHERT_9_1,FISHERTs_9_1,FSignal,%Deg,%Vol,S_Ort5UA,S_Ort8UA,S_Ort13UA,Kes_5_8,Kes_5_13,Kes_5_21,S_OrtKes,S_W_OrtKes,S_TkKjKes,S_OrtUA,S_TKUA,S_SPBUA,S_CSPUA,S_200UA,S_PPUA,S_VolUA,Macd_K,Rsi_K,DI_K,K_C5,K_C8,K_C13,K_58,K_513,K_521,K_Ort,Ema_4X9,Ema_5X21,K_W_Ort,K_TkKj,Ort,Tk,Spb,Chk,200,Pvt,Vl,Fh,Macd,Rsi,DI,EMA_4,WMA_4,HMA_4,EMA_5,WMA_5,HMA_5,EMA_8,WMA_8,HMA_8,EMA_9,WMA_9,HMA_9,EMA_13,WMA_13,HMA_13,EMA_15,WMA_15,HMA_15,EMA_21,WMA_21,HMA_21,EMA_34,WMA_34,HMA_34,EMA_55,WMA_55,HMA_55,EMA_89,WMA_89,HMA_89,EMA_100,WMA_100,HMA_100,EMA_200,WMA_200,HMA_200,EMA_4x9,WMA_4x9,HMA_4x9,EMA_5x21,WMA_5x21,HMA_5x21,EMA_9x15,WMA_9x15,HMA_9x15,RSI,position,Entry,Exit,EMA_4x9_Tarih,EMA_4x9_Id,EMA_4x9_Close,EMA_4x9_High,EMA_4x9_Degisim(%),EMA_4x9_EnYuksekDegisim(%),EMA_4x9_kacgunOnce,WMA_4x9_Tarih,WMA_4x9_Id,WMA_4x9_Close,WMA_4x9_High,WMA_4x9_Degisim(%),WMA_4x9_EnYuksekDegisim(%),WMA_4x9_kacgunOnce,HMA_4x9_Tarih,HMA_4x9_Id,HMA_4x9_Close,HMA_4x9_High,HMA_4x9_Degisim(%),HMA_4x9_EnYuksekDegisim(%),HMA_4x9_kacgunOnce,EMA_5x21_Tarih,EMA_5x21_Id,EMA_5x21_Close,EMA_5x21_High,EMA_5x21_Degisim(%),EMA_5x21_EnYuksekDegisim(%),EMA_5x21_kacgunOnce,WMA_5x21_Tarih,WMA_5x21_Id,WMA_5x21_Close,WMA_5x21_High,WMA_5x21_Degisim(%),WMA_5x21_EnYuksekDegisim(%),WMA_5x21_kacgunOnce,HMA_5x21_Tarih,HMA_5x21_Id,HMA_5x21_Close,HMA_5x21_High,HMA_5x21_Degisim(%),HMA_5x21_EnYuksekDegisim(%),HMA_5x21_kacgunOnce,EMA_9x15_Tarih,EMA_9x15_Id,EMA_9x15_Close,EMA_9x15_High,EMA_9x15_Degisim(%),EMA_9x15_EnYuksekDegisim(%),EMA_9x15_kacgunOnce,WMA_9x15_Tarih,WMA_9x15_Id,WMA_9x15_Close,WMA_9x15_High,WMA_9x15_Degisim(%),WMA_9x15_EnYuksekDegisim(%),WMA_9x15_kacgunOnce,HMA_9x15_Tarih,HMA_9x15_Id,HMA_9x15_Close,HMA_9x15_High,HMA_9x15_Degisim(%),HMA_9x15_EnYuksekDegisim(%),HMA_9x15_kacgunOnce,A,S,Ort_Sira,Ort_Destek_Direnc,rsi_uyumsuzluk
07-05-2024,BOSSA,14.44,14.73,14.0,14.35,1745014.0,13.75,13.32,12.77,12.23,13.91,13.19,13.49,12.9,9.99,0.86,0.31,0.55,53.56,35.5,3.59,73.95,64.7,+,13.3,12.33,10.93,10.84,11.16,14.36,14.72,13.99,15.09,13.63,8869064.33,4.44,4.69,0,1.2,-83.13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,+_05-04-2024 09:00:00,+_09-04-2024 09:00:00,,,,,,+,,,,,,,,13.91,14.08,14.46,13.75,13.99,14.56,13.32,13.61,14.48,13.19,13.49,14.5,12.77,13.07,14.41,12.6,12.9,14.31,12.23,12.46,13.89,11.76,11.81,13.19,11.35,11.47,12.12,10.96,11.18,11.51,10.87,11.07,,,,,,,-,,,,,,,73.97,0,False,False,+_05-04-2024 09:00,83,10.48,15.08,36.93,43.89,17,+_05-04-2024 09:00,83,10.48,15.08,36.93,43.89,17,-_07-05-2024 09:00,100,14.35,14.73,0.0,2.65,0,+_09-04-2024 09:00,85,11.02,15.08,30.22,36.84,15,+_08-04-2024 09:00,84,10.71,15.08,33.99,40.8,16,+_04-04-2024 09:00,82,10.65,15.08,34.74,41.6,18,+_09-04-2024 09:00,85,11.02,15.08,30.22,36.84,15,+_09-04-2024 09:00,85,11.02,15.08,30.22,36.84,15,+_25-04-2024 09:00,93,12.08,15.08,18.79,24.83,7,1,0,100_89_55_34_21_13_8_5 < BIST:BOSSA:14.35,10.87_10.96_11.35_11.76_12.23_12.77_13.32_13.75 < BIST:BOSSA:14.35,
07-05-2024,ATATP,157.9,157.9,147.8,149.2,1071201.0,150.1,149.03,145.69,140.47,150.3,148.47,149.81,149.96,94.79,8.25,0.61,7.64,33.67,29.54,12.85,57.84,64.26,-,155.55,134.45,123.82,137.7,115.2,151.63,155.47,145.37,161.73,141.53,1466257.67,-0.27,-0.16,0,-5.87,-51.64,2,0,0,0,0,0,0,2,0,2,2,0,1,0,2,2,0,0,0,-,,,,,,,+_08-04-2024 09:00:00,+_09-04-2024 09:00:00,-,,-,-,,+,,-,-,,,,,150.3,150.47,155.27,150.1,149.63,155.94,149.03,149.51,150.86,148.47,149.81,148.8,145.69,150.57,147.7,144.23,149.96,148.9,140.47,145.69,156.43,135.67,135.65,160.95,132.09,131.13,144.42,128.63,131.71,127.97,127.73,130.95,,,,,,+,,,,,,-,,57.83,0,False,False,+_08-04-2024 09:00,84,120.7,169.3,23.61,40.27,16,+_07-05-2024 09:00,100,149.2,157.9,0.0,5.83,0,+_06-05-2024 09:00,99,158.5,158.5,-5.87,0.0,1,+_09-04-2024 09:00,85,126.7,169.3,17.76,33.62,15,+_08-04-2024 09:00,84,120.7,169.3,23.61,40.27,16,-_26-04-2024 09:00,94,152.7,163.0,-2.29,6.75,6,+_09-04-2024 09:00,85,126.7,169.3,17.76,33.62,15,-_07-05-2024 09:00,100,149.2,157.9,0.0,5.83,0,-_25-04-2024 09:00,93,153.0,169.3,-2.48,10.65,7,1,6,100_89_55_34_21_13_8 < BIST:ATATP:149.2 < 5,127.73_128.63_132.09_135.67_140.47_145.69_149.03 < BIST:ATATP:149.2 < 150.1,
07-05-2024,ATLAS,6.22,6.27,6.16,6.17,861495.0,6.18,6.17,6.13,6.04,6.19,6.16,6.18,6.16,4.98,0.15,-0.02,0.17,35.21,23.36,11.0,55.71,58.1,-,6.24,5.88,5.67,5.18,5.57,6.2,6.24,6.13,6.31,6.09,1945889.67,0.24,0.23,0,-1.28,-66.37,2,0,0,0,0,0,0,0,0,2,2,0,1,0,0,2,0,0,0,-,,,,,,,+_02-05-2024 09:00:00,+_29-03-2024 09:00:00,,,-,-,,+,,,-,,,,,6.19,6.2,6.21,6.18,6.19,6.23,6.17,6.17,6.23,6.16,6.18,6.21,6.13,6.17,6.18,6.1,6.16,6.19,6.04,6.14,6.21,5.9,6.01,6.31,5.7,5.85,6.26,5.48,5.6,6.2,5.43,5.52,,,,,,,-,,,,,,+,55.73,0,False,False,+_02-05-2024 09:00,97,6.24,6.37,-1.12,2.08,3,+_06-05-2024 09:00,99,6.25,6.37,-1.28,1.92,1,-_07-05-2024 09:00,100,6.17,6.27,0.0,1.62,0,+_29-03-2024 09:00,78,5.5,6.65,12.18,20.91,22,+_02-04-2024 09:00,80,5.75,6.65,7.3,15.65,20,+_03-05-2024 09:00,98,6.19,6.37,-0.32,2.91,2,+_02-04-2024 09:00,80,5.75,6.65,7.3,15.65,20,+_02-05-2024 09:00,97,6.24,6.37,-1.12,2.08,3,+_07-05-2024 09:00,100,6.17,6.27,0.0,1.62,0,1,4,100_89_55_34_21_13 < BIST:ATLAS:6.17 < 5,5.43_5.48_5.7_5.9_6.04_6.13 < BIST:ATLAS:6.17 < 6.18,
07-05-2024,BRKSN,44.1,44.1,42.4,43.44,269500.0,43.75,44.23,44.81,45.22,43.59,44.37,43.9,44.82,31.3,-0.52,-0.52,-0.01,15.66,16.86,21.63,45.0,49.25,-,45.52,46.71,48.23,41.21,56.0,43.31,44.23,42.53,45.01,41.61,670456.0,-2.76,-2.49,0,0.14,-67.51,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,,,,,,,,-_25-04-2024 09:00:00,-_26-04-2024 09:00:00,,,,,,-,,+,,,,,,43.59,43.41,43.33,43.75,43.42,43.28,44.23,43.73,42.99,44.37,43.9,42.76,44.81,44.49,42.53,44.97,44.82,42.47,45.22,45.39,43.27,44.99,45.65,45.31,43.41,45.88,45.56,40.34,43.71,48.97,39.45,42.64,,,,,,,,,,+,,,+,45.0,0,False,False,-_25-04-2024 09:00,93,46.279999,48.16,-6.14,4.06,7,-_19-04-2024 09:00,90,45.200001,48.880001,-3.89,8.14,10,+_03-05-2024 09:00,98,43.040001,44.720001,0.93,3.9,2,-_26-04-2024 09:00,94,45.0,46.34,-3.47,2.98,6,-_26-04-2024 09:00,94,45.0,46.34,-3.47,2.98,6,+_07-05-2024 09:00,100,43.44,44.1,0.0,1.52,0,-_29-04-2024 09:00,95,45.0,45.400002,-3.47,0.89,5,-_26-04-2024 09:00,94,45.0,46.34,-3.47,2.98,6,+_07-05-2024 09:00,100,43.44,44.1,0.0,1.52,0,1,1,100_89_55 < BIST:BRKSN:43.44 < 5_8_13_34_21,39.45_40.34_43.41 < BIST:BRKSN:43.44 < 43.75_44.23_44.81_44.99_45.22,
07-05-2024,ATSYH,61.85,61.85,61.85,61.85,14351.0,57.94,56.06,53.98,52.06,58.76,55.56,56.39,54.41,57.78,2.98,1.32,1.66,20.81,55.38,25.35,76.41,63.18,+,55.7,52.68,47.91,47.38,48.32,61.85,61.85,61.85,61.85,61.85,72176.33,2.87,2.53,0,3.08,-86.91,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,+_16-04-2024 09:00:00,+_17-04-2024 09:00:00,,,,,,+,,,,,,,,58.76,59.57,62.34,57.94,58.75,63.11,56.06,56.84,61.32,55.56,56.39,60.69,53.98,54.99,59.2,53.37,54.41,58.65,52.06,52.71,57.3,50.62,50.57,54.92,50.13,49.52,51.08,51.17,48.84,49.07,51.67,48.73,,,,,,,,,,,,,,76.44,0,False,False,+_16-04-2024 09:00,87,47.5,61.85,30.21,30.21,13,+_15-04-2024 09:00,86,45.400002,61.85,36.23,36.23,14,+_30-04-2024 09:00,96,53.0,61.85,16.7,16.7,4,+_17-04-2024 09:00,88,52.25,61.85,18.37,18.37,12,+_16-04-2024 09:00,87,47.5,61.85,30.21,30.21,13,+_30-04-2024 09:00,96,53.0,61.85,16.7,16.7,4,+_17-04-2024 09:00,88,52.25,61.85,18.37,18.37,12,+_17-04-2024 09:00,88,52.25,61.85,18.37,18.37,12,+_03-05-2024 09:00,98,57.650002,61.85,7.29,7.29,2,1,0,55_34_89_100_21_13_8_5 < BIST:ATSYH:61.85,50.13_50.62_51.17_51.67_52.06_53.98_56.06_57.94 < BIST:ATSYH:61.85,
07-05-2024,AVGYO,8.98,9.03,8.94,8.97,131795.0,8.94,8.9,8.83,8.72,8.95,8.89,8.9,8.92,7.6,0.18,0.01,0.16,25.19,25.62,12.22,57.03,58.66,-,8.86,8.41,8.92,9.37,7.88,8.98,9.02,8.93,9.07,8.89,371638.67,0.32,-0.07,0,-0.77,-80.09,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,,,,,,,,+_05-04-2024 09:00:00,+_09-04-2024 09:00:00,,,,,,+,,-,-,,,,,8.95,8.96,9.03,8.94,8.95,9.05,8.9,8.92,9.0,8.89,8.9,8.99,8.83,8.91,8.92,8.8,8.92,8.9,8.72,8.86,8.94,8.62,8.6,9.22,8.57,8.51,8.8,8.57,8.55,8.38,8.57,8.56,,,,,,,,,,,,,,57.04,0,False,False,+_05-04-2024 09:00,83,8.04,9.6,11.57,19.4,17,+_03-05-2024 09:00,98,8.9,9.17,0.79,3.03,2,+_26-04-2024 09:00,94,8.99,9.17,-0.22,2.0,6,+_09-04-2024 09:00,85,8.57,9.6,4.67,12.02,15,+_08-04-2024 09:00,84,8.26,9.6,8.6,16.22,16,+_06-05-2024 09:00,99,9.04,9.17,-0.77,1.44,1,+_09-04-2024 09:00,85,8.57,9.6,4.67,12.02,15,-_02-05-2024 09:00,97,8.85,9.17,1.36,3.62,3,+_02-05-2024 09:00,97,8.85,9.17,1.36,3.62,3,1,2,55_89_100_34_21_13_8_5 < BIST:AVGYO:8.97,8.57_8.62_8.72_8.83_8.9_8.94 < BIST:AVGYO:8.97,
07-05-2024,AVOD,3.71,3.72,3.6,3.62,4167882.0,3.64,3.62,3.58,3.54,3.65,3.61,3.64,3.59,3.5,0.05,0.03,0.02,21.84,29.3,17.53,54.62,53.52,+,3.66,3.49,3.63,3.58,3.49,3.65,3.69,3.57,3.77,3.53,11959289.0,2.11,2.71,2,-2.16,-67.08,2,0,0,0,0,0,0,0,0,2,2,0,1,0,0,2,0,0,0,-,,,,,,,+_19-04-2024 09:00:00,+_22-04-2024 09:00:00,,,-,-,,+,,,-,-,,,,3.65,3.67,3.67,3.64,3.66,3.68,3.62,3.64,3.71,3.61,3.64,3.71,3.58,3.61,3.7,3.56,3.59,3.7,3.54,3.55,3.69,3.53,3.5,3.62,3.52,3.51,3.46,3.5,3.55,3.42,3.5,3.54,,,,,,,-,,,-,,,,54.64,0,False,False,+_19-04-2024 09:00,90,3.42,3.83,5.85,11.99,10,+_22-04-2024 09:00,91,3.52,3.83,2.84,8.81,9,-_07-05-2024 09:00,100,3.62,3.72,0.0,2.76,0,+_22-04-2024 09:00,91,3.52,3.83,2.84,8.81,9,+_09-04-2024 09:00,85,3.51,3.83,3.13,9.12,15,-_07-05-2024 09:00,100,3.62,3.72,0.0,2.76,0,+_22-04-2024 09:00,91,3.52,3.83,2.84,8.81,9,+_15-04-2024 09:00,86,3.54,3.83,2.26,8.19,14,+_06-05-2024 09:00,99,3.7,3.83,-2.16,3.51,1,1,5,89_100_55_34_21_13 < BIST:AVOD:3.62 < 5,3.5_3.52_3.53_3.54_3.58 < BIST:AVOD:3.62 < 3.64,
07-05-2024,BRKO,7.48,7.48,7.48,7.48,1489969.0,6.66,6.33,5.94,5.54,6.8,6.24,6.42,6.02,4.38,0.64,0.21,0.44,37.89,64.05,9.57,82.48,69.35,+,6.29,5.62,4.32,4.01,3.9,7.48,7.48,7.48,7.48,7.48,1281845.0,3.34,2.96,0,10.0,-6.29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,+_02-04-2024 09:00:00,+_03-04-2024 09:00:00,,,,,,+,,,,,,,,6.8,6.9,7.32,6.66,6.78,7.42,6.33,6.51,7.1,6.24,6.42,7.03,5.94,6.14,6.95,5.82,6.02,6.88,5.54,5.73,6.6,5.15,5.27,6.21,4.8,4.93,5.63,4.53,4.57,5.24,4.47,4.49,,,,,,,+,,,,,,,82.48,0,False,False,+_02-04-2024 09:00,80,4.4,7.48,70.0,70.0,20,+_01-04-2024 09:00,79,4.04,7.48,85.15,85.15,21,+_07-05-2024 09:00,100,7.48,7.48,0.0,0.0,0,+_03-04-2024 09:00,81,4.34,7.48,72.35,72.35,19,+_03-04-2024 09:00,81,4.34,7.48,72.35,72.35,19,+_29-04-2024 09:00,95,6.03,7.48,24.05,24.05,5,+_03-04-2024 09:00,81,4.34,7.48,72.35,72.35,19,+_03-04-2024 09:00,81,4.34,7.48,72.35,72.35,19,+_29-04-2024 09:00,95,6.03,7.48,24.05,24.05,5,1,0,100_89_55_34_21_13_8_5 < BIST:BRKO:7.48,4.47_4.53_4.8_5.15_5.54_5.94_6.33_6.66 < BIST:BRKO:7.48,
07-05-2024,BRISA,130.0,130.7,125.3,125.8,317300.0,126.62,126.24,125.83,125.4,126.75,126.14,126.13,125.9,95.42,0.87,0.12,0.76,19.4,22.99,14.74,50.99,52.0,-,125.45,124.1,132.6,118.4,129.5,127.27,129.23,123.83,132.67,121.87,605357.33,0.7,0.37,0,-2.86,-65.01,2,2,2,0,0,0,0,1,0,2,0,0,2,0,2,2,0,0,0,-,-,-,,,,,+_30-04-2024 09:00:00,+_30-04-2024 09:00:00,+,,-,,,-,,-,-,,,,,126.75,127.16,127.72,126.62,127.09,127.83,126.24,126.44,128.33,126.14,126.13,128.61,125.83,125.84,127.86,125.72,125.9,127.05,125.4,125.7,125.8,124.07,125.04,126.6,120.25,125.66,124.16,113.74,120.31,131.69,111.92,117.88,,,,,,,,,,,,+,,50.99,0,False,False,+_30-04-2024 09:00,96,126.1,132.0,-0.24,4.68,4,+_30-04-2024 09:00,96,126.1,132.0,-0.24,4.68,4,-_03-05-2024 09:00,98,126.6,132.0,-0.63,4.27,2,+_30-04-2024 09:00,96,126.1,132.0,-0.24,4.68,4,+_02-05-2024 09:00,97,126.7,132.0,-0.71,4.18,3,+_30-04-2024 09:00,96,126.1,132.0,-0.24,4.68,4,+_02-05-2024 09:00,97,126.7,132.0,-0.71,4.18,3,+_07-05-2024 09:00,100,125.8,130.7,0.0,3.9,0,+_02-05-2024 09:00,97,126.7,132.0,-0.71,4.18,3,1,7,100_89_55_34_21 < BIST:BRISA:125.8 < 13_8_5,111.92_113.74_120.25_124.07_125.4 < BIST:BRISA:125.8 < 125.83_126.24_126.62,
07-05-2024,AVTUR,13.95,14.12,13.28,13.36,535400.0,13.54,13.43,13.14,12.7,13.55,13.37,13.57,13.4,8.81,0.73,0.03,0.7,34.81,30.64,10.72,57.09,61.17,-,13.56,12.2,11.51,10.74,11.0,13.59,13.89,13.05,14.43,12.75,1051152.0,1.32,1.38,2,-3.88,-65.32,2,2,0,0,0,0,0,0,0,2,2,0,1,0,0,2,0,0,0,-,-,,,,,,+_03-04-2024 09:00:00,+_03-04-2024 09:00:00,,,-,-,,+,,,-,-,,,,13.55,13.6,13.63,13.54,13.57,13.66,13.43,13.59,13.65,13.37,13.57,13.66,13.14,13.48,13.75,13.03,13.4,13.85,12.7,13.08,14.07,12.15,12.45,14.0,11.52,11.9,13.24,10.87,11.21,12.78,10.72,11.01,,,,,,,-,,,,,,,57.09,0,False,False,+_03-04-2024 09:00,81,11.2,14.81,19.29,32.23,19,+_03-04-2024 09:00,81,11.2,14.81,19.29,32.23,19,-_07-05-2024 09:00,100,13.36,14.12,0.0,5.69,0,+_03-04-2024 09:00,81,11.2,14.81,19.29,32.23,19,+_05-04-2024 09:00,83,11.05,14.81,20.9,34.03,17,-_30-04-2024 09:00,96,13.1,14.8,1.98,12.98,4,+_05-04-2024 09:00,83,11.05,14.81,20.9,34.03,17,+_08-04-2024 09:00,84,11.12,14.81,20.14,33.18,16,-_24-04-2024 09:00,92,12.36,14.81,8.09,19.82,8,1,6,100_89_55_34_21_13 < BIST:AVTUR:13.36 < 8_5,10.72_10.87_11.52_12.15_12.7_13.14 < BIST:AVTUR:13.36 < 13.43_13.54,
07-05-2024,BIENY,42.82,43.28,42.68,42.8,637255.0,42.93,42.78,42.56,42.42,42.96,42.73,42.87,42.62,48.46,0.15,0.23,-0.07,19.47,26.61,15.3,51.77,50.58,+,42.97,41.76,44.55,47.76,41.28,42.92,43.16,42.56,43.52,42.32,2045815.33,1.37,1.53,2,-0.05,-75.97,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,,,,,,,,+_02-05-2024 09:00:00,+_02-05-2024 09:00:00,,,,,,+,,,-,-,,,,42.96,43.16,42.72,42.93,43.11,42.8,42.78,42.92,43.48,42.73,42.87,43.58,42.55,42.69,43.39,42.49,42.62,43.31,42.4,42.45,43.13,42.57,42.03,43.01,,,,,,,,,,,,,,,-,,,-,,,,51.98,0,False,False,+_02-05-2024 09:00,40,43.700001,44.52,-2.06,1.88,3,+_02-05-2024 09:00,40,43.700001,44.52,-2.06,1.88,3,-_07-05-2024 09:00,43,42.8,43.28,0.0,1.12,0,+_22-04-2024 09:00,34,42.68,44.52,0.28,4.31,9,+_08-04-2024 09:00,27,43.0,44.52,-0.47,3.53,16,-_07-05-2024 09:00,43,42.8,43.28,0.0,1.12,0,+_15-04-2024 09:00,29,43.220001,44.52,-0.97,3.01,14,+_02-05-2024 09:00,40,43.700001,44.52,-2.06,1.88,3,+_02-05-2024 09:00,40,43.700001,44.52,-2.06,1.88,3,1,2,21_13_34_8 < BIST:BIENY:42.8 < 5,42.4_42.55_42.57_42.78 < BIST:BIENY:42.8 < 42.93,
07-05-2024,BEYAZ,25.38,26.12,25.34,25.5,700908.0,25.63,25.68,25.5,25.04,25.58,25.67,25.7,25.97,20.98,0.78,-0.12,0.9,37.53,26.25,11.55,54.29,60.76,-,27.1,25.3,22.86,22.07,23.64,25.65,25.97,25.19,26.43,24.87,1025855.33,-0.87,-0.49,0,0.63,-40.98,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,-_06-05-2024 09:00:00,+_09-04-2024 09:00:00,,,,,,+,,,,,,,,25.58,25.55,25.39,25.63,25.53,25.41,25.68,25.62,25.44,25.67,25.7,25.31,25.5,25.99,25.11,25.39,25.97,25.29,25.04,25.6,26.43,24.42,24.75,27.04,23.78,24.03,26.03,23.32,23.35,25.01,23.25,23.12,,,,,,,,,-,,,,+,54.28,0,False,False,-_06-05-2024 09:00,99,25.34,26.860001,0.63,6.0,1,-_29-04-2024 09:00,95,25.559999,26.860001,-0.23,5.09,5,+_02-05-2024 09:00,97,25.719999,26.860001,-0.86,4.43,3,+_09-04-2024 09:00,85,22.940001,29.620001,11.16,29.12,15,-_07-05-2024 09:00,100,25.5,26.12,0.0,2.43,0,-_26-04-2024 09:00,94,26.34,27.84,-3.19,5.69,6,+_09-04-2024 09:00,85,22.940001,29.620001,11.16,29.12,15,-_06-05-2024 09:00,99,25.34,26.860001,0.63,6.0,1,+_07-05-2024 09:00,100,25.5,26.12,0.0,2.43,0,1,0,100_89_55_34_21 < BIST:BEYAZ:25.5 < 5_8,23.25_23.32_23.78_24.42_25.04 < BIST:BEYAZ:25.5 < 25.63_25.68,
07-05-2024,BOBET,38.7,39.08,38.32,38.46,2506641.0,38.4,38.07,37.53,36.95,38.49,37.95,38.37,37.73,32.56,0.9,0.29,0.61,27.11,31.13,14.41,59.09,56.33,+,37.45,36.19,35.88,37.17,35.46,38.62,38.92,38.16,39.38,37.86,4699566.0,1.96,1.82,0,-0.83,-59.82,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,,,,,,,,+_08-04-2024 09:00:00,+_09-04-2024 09:00:00,,,-,,,+,,,-,,,,,38.49,38.62,38.59,38.4,38.58,38.64,38.07,38.46,38.82,37.95,38.37,38.95,37.53,37.93,39.25,37.35,37.73,39.31,36.95,37.25,39.08,36.49,36.42,38.38,36.04,36.1,36.81,35.35,36.24,35.52,35.14,36.05,,,,,,,,,,-,,,,59.11,0,False,False,+_08-04-2024 09:00,84,36.240002,39.900002,6.13,10.1,16,+_22-04-2024 09:00,91,36.380001,39.900002,5.72,9.68,9,-_30-04-2024 09:00,96,37.740002,39.419998,1.91,4.45,4,+_09-04-2024 09:00,85,36.919998,39.900002,4.17,8.07,15,+_08-04-2024 09:00,84,36.240002,39.900002,6.13,10.1,16,-_07-05-2024 09:00,100,38.46,39.08,0.0,1.61,0,+_09-04-2024 09:00,85,36.919998,39.900002,4.17,8.07,15,+_08-04-2024 09:00,84,36.240002,39.900002,6.13,10.1,16,-_06-05-2024 09:00,99,38.779999,39.419998,-0.83,1.65,1,1,2,100_89_55_34_21_13_8_5 < BIST:BOBET:38.46,35.14_35.35_36.04_36.49_36.95_37.53_38.07_38.4 < BIST:BOBET:38.46,
07-05-2024,BMSCH,25.6,25.62,24.7,24.7,310026.0,24.71,24.62,24.49,24.33,24.75,24.59,24.58,24.6,20.42,0.27,0.04,0.22,22.88,25.65,13.63,52.71,53.15,-,25.01,23.98,25.21,24.13,23.68,25.01,25.31,24.39,25.93,24.09,707588.0,-0.47,-0.83,0,-3.59,-75.14,2,0,0,0,0,0,0,0,0,2,2,0,1,0,2,2,0,0,0,-,,,,,,,+_06-05-2024 09:00:00,+_15-04-2024 09:00:00,,,-,-,,+,,-,-,,,,,24.75,24.84,25.32,24.71,24.73,25.43,24.62,24.6,25.04,24.59,24.58,24.86,24.49,24.58,24.58,24.44,24.6,24.5,24.33,24.5,24.61,24.1,24.13,25.0,23.6,24.17,24.17,22.68,23.75,24.54,22.4,23.44,,,,,,,,,,,,,,52.71,0,False,False,+_06-05-2024 09:00,99,25.620001,25.74,-3.59,0.47,1,+_06-05-2024 09:00,99,25.620001,25.74,-3.59,0.47,1,+_03-05-2024 09:00,98,24.32,25.74,1.56,5.84,2,+_15-04-2024 09:00,86,26.379999,26.799999,-6.37,1.59,14,+_06-05-2024 09:00,99,25.620001,25.74,-3.59,0.47,1,+_06-05-2024 09:00,99,25.620001,25.74,-3.59,0.47,1,+_15-04-2024 09:00,86,26.379999,26.799999,-6.37,1.59,14,-_30-04-2024 09:00,96,23.719999,25.74,4.13,8.52,4,+_06-05-2024 09:00,99,25.620001,25.74,-3.59,0.47,1,1,5,100_89_55_34_21_13_8 < BIST:BMSCH:24.7 < 5,22.4_22.68_23.6_24.1_24.33_24.49_24.62 < BIST:BMSCH:24.7 < 24.71,
07-05-2024,AYGAZ,198.7,199.1,194.1,195.9,238305.0,194.63,191.62,186.72,180.53,195.51,190.59,193.55,189.1,137.05,10.08,1.74,8.34,37.94,29.27,7.15,71.93,70.68,+,189.9,173.85,159.2,150.4,152.3,196.37,198.63,193.63,201.37,191.37,645757.67,5.47,7.26,2,-1.41,-75.32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,,,,,,,,+_05-04-2024 09:00:00,+_05-04-2024 09:00:00,,,,,,+,,-,-,-,,,,195.51,196.68,197.77,194.63,196.51,198.13,191.62,194.36,199.55,190.59,193.55,200.43,186.72,190.49,200.83,184.98,189.1,200.37,180.53,184.82,198.83,173.71,176.48,195.88,166.27,170.07,185.17,157.98,163.41,177.45,155.89,161.25,,,,,,,,,,-,,,,71.95,0,False,False,+_05-04-2024 09:00,83,162.5,202.2,20.55,24.43,17,+_01-04-2024 09:00,79,156.2,202.2,25.42,29.45,21,-_03-05-2024 09:00,98,196.8,202.2,-0.46,2.74,2,+_05-04-2024 09:00,83,162.5,202.2,20.55,24.43,17,+_05-04-2024 09:00,83,162.5,202.2,20.55,24.43,17,-_07-05-2024 09:00,100,195.9,199.1,0.0,1.63,0,+_05-04-2024 09:00,83,162.5,202.2,20.55,24.43,17,+_05-04-2024 09:00,83,162.5,202.2,20.55,24.43,17,+_30-04-2024 09:00,96,195.89999,202.2,0.0,3.22,4,1,3,100_89_55_34_21_13_8_5 < BIST:AYGAZ:195.9,155.89_157.98_166.27_173.71_180.53_186.72_191.62_194.63 < BIST:AYGAZ:195.9,
