Hisse,Tarih,close,%Deg,%Vol,5_EMA,8_EMA,13_EMA,21_EMA,4_EMA,9_EMA,9_WMA,15_WMA,200_EMA,PP,VolMov,rsi,K_C5,K_C8,K_C13,K_58,K_513,K_521,K_Ort,Ema_4X9,Ema_5X21,K_W_Ort,K_TkKj,Ort,Tk,Spb,Chk,200,Pvt,Vl,Fh,Macd,Rsi,DI,A,S
KERVT,08-05-2024,15.17,3.34,-13.05,14.82,14.59,14.22,13.83,14.89,14.51,14.77,14.37,11.77,15.04,3914821.33,68.41,,,,,,,,+_19-04-2024 09:00:00,+_22-04-2024 09:00:00,,,+,,,+,,+,,,,,,3,0
KZBGY,08-05-2024,24.74,1.39,-14.58,24.38,24.09,23.57,23.05,24.46,23.98,24.38,23.85,21.59,24.69,4926556.67,67.86,,,,,,,,+_08-04-2024 09:00:00,+_22-04-2024 09:00:00,,,,,+,+,,,,+,,,,3,0
BAKAB,08-05-2024,57.5,2.4,8.58,55.93,55.16,53.94,52.23,56.23,54.92,55.3,54.75,39.14,57.12,441441.67,69.0,,,,,,,,+_08-04-2024 09:00:00,+_08-04-2024 09:00:00,,,,,,+,,+,,,,+,,3,0
AKSGY,08-05-2024,17.7,2.25,-56.46,17.79,17.67,17.41,17.12,17.78,17.62,17.95,17.52,12.84,17.49,8766290.33,55.5,,+,+,,,,,+_22-04-2024 09:00:00,+_26-04-2024 09:00:00,,,,,,+,,,,,,,,3,0
SELVA,08-05-2024,14.58,1.18,-4.35,14.47,14.41,14.37,14.39,14.49,14.4,14.45,14.34,13.23,14.56,1766395.0,51.95,+,,,,,,,+_26-04-2024 09:00:00,+_03-05-2024 09:00:00,,,+,,,-,,,,+,,,,3,1
ESCOM,08-05-2024,96.1,3.89,114.64,93.38,90.84,87.53,84.53,94.2,90.07,92.36,88.04,59.32,94.3,1106677.33,66.91,,,,,,,,+_29-04-2024 09:00:00,+_29-04-2024 09:00:00,,,+,,,+,,+,,-,,,,3,1
BAYRK,08-05-2024,73.0,3.69,37.74,70.68,68.59,65.34,61.46,71.28,67.89,70.34,66.51,30.57,72.0,2435642.67,73.84,,,,,,,,+_22-04-2024 09:00:00,+_15-03-2024 09:00:00,,,,,,+,,+,,+,,,,3,0
DITAS,08-05-2024,21.4,2.98,144.19,20.95,21.05,21.35,21.54,20.97,21.11,20.78,21.02,17.81,21.31,394091.67,49.69,,+,+,,,,,-_17-04-2024 09:00:00,-_24-04-2024 09:00:00,,,,+,,-,,,,,,,,3,1
KOZAL,08-05-2024,23.3,0.34,45.31,23.31,23.34,23.34,23.29,23.29,23.34,23.34,23.35,22.94,23.43,60749774.67,50.64,,,,,,,,-_06-05-2024 09:00:00,+_05-04-2024 09:00:00,,,+,,,+,,-,,+,,,,3,1
TMPOL,08-05-2024,100.3,1.36,4.73,99.36,99.75,100.77,102.03,99.39,99.95,98.85,99.94,80.89,100.03,314687.67,46.75,,+,,,,,,-_22-04-2024 09:00:00,-_24-04-2024 09:00:00,,,,+,,-,,,,+,,,,3,1
TLMAN,08-05-2024,135.1,1.2,-41.61,136.1,135.43,134.13,131.95,136.24,135.18,135.57,134.96,97.69,134.63,1301134.33,53.66,,,+,,,,,+_02-05-2024 09:00:00,+_08-04-2024 09:00:00,,,,,,+,,+,,,-,,,3,1
KUYAS,08-05-2024,53.45,2.49,-32.56,51.69,51.06,50.19,49.38,51.95,50.87,51.28,50.74,49.92,52.82,2616720.33,68.34,,,,,,,,+_17-04-2024 09:00:00,+_19-04-2024 09:00:00,,,,,+,+,,,,+,,,,3,0
VESBE,08-05-2024,22.92,1.42,45.63,22.7,22.52,22.23,21.8,22.76,22.46,22.61,22.35,17.42,22.85,13333778.67,66.07,,,,,,,,+_03-04-2024 09:00:00,+_04-04-2024 09:00:00,,,+,,,+,,+,,-,,,,3,1
KNFRT,08-05-2024,13.18,7.86,153.17,12.49,12.26,11.97,11.7,12.59,12.19,12.33,12.06,10.25,12.91,4415303.33,69.17,,,,,,,,+_08-04-2024 09:00:00,+_22-04-2024 09:00:00,,,,,,+,,,+,+,,,,3,0
ROYAL,22-12-2022,6.8,0.0,11.5,6.86,6.87,6.78,6.57,6.85,6.86,6.9,6.93,4.55,6.8,73553.67,57.4,,,,-,,,-,-_22-12-2022 09:00:00,+_28-11-2022 09:00:00,,,,,,+,,+,,,,,,2,2
ECZYT,08-05-2024,249.0,2.38,52.26,243.85,241.58,239.37,238.39,244.82,241.01,242.08,239.09,231.97,248.23,861539.0,58.73,,,,,,,,+_25-04-2024 09:00:00,+_03-05-2024 09:00:00,,,,,,+,,+,,,,,,2,0
HUBVC,08-05-2024,12.57,2.28,45.63,12.23,12.17,12.13,12.12,12.28,12.16,12.09,12.16,9.81,12.6,3927487.33,55.45,,,,,,+,,+_07-05-2024 09:00:00,+_08-05-2024 09:00:00,,,,,,+,,,,,,,,2,0
RYSAS,08-05-2024,43.14,0.79,14.84,42.62,42.51,42.03,40.83,42.65,42.45,42.56,42.71,30.71,42.97,945141.67,57.99,,,,,,,,+_07-05-2024 09:00:00,+_05-04-2024 09:00:00,,,,+,,+,,,,,,,,2,0
EGEEN,08-05-2024,15185.0,0.73,-59.09,15896.94,16111.46,16189.07,16100.39,15762.51,16145.3,16220.78,16324.94,11545.35,15180.0,43678.33,43.57,,,,,,-,,-_07-05-2024 09:00:00,-_08-05-2024 09:00:00,,,,,,+,,+,,,,,,2,1
RODRG,08-05-2024,143.3,5.45,57.24,129.04,122.69,115.98,109.64,131.86,121.06,123.87,116.59,73.89,142.57,401963.33,75.79,,,,,,,,+_09-04-2024 09:00:00,+_09-04-2024 09:00:00,,,,,,+,,,+,,,,,2,0
IPEKE,08-05-2024,41.44,0.39,58.76,41.59,41.58,41.39,41.09,41.56,41.55,41.87,41.48,37.77,41.69,3630587.33,52.48,,,+,,,,,+_26-04-2024 09:00:00,+_26-04-2024 09:00:00,,,,,,+,,-,,,,,,2,1
SAFKR,08-05-2024,44.5,1.74,-0.35,43.4,42.81,42.17,41.51,43.67,42.66,42.71,42.29,32.85,44.0,1367064.0,59.35,,,,,,,,+_03-05-2024 09:00:00,+_02-05-2024 09:00:00,,,,,,+,,+,,,,,,2,0
GLYHO,08-05-2024,13.81,-0.14,-28.56,13.73,13.71,13.62,13.44,13.74,13.7,13.72,13.77,11.72,13.82,13267346.33,57.06,,,,,,,,+_07-05-2024 09:00:00,+_09-04-2024 09:00:00,,,,,,+,,-,-,+,,,,2,2
EGGUB,08-05-2024,47.98,1.22,-30.58,47.29,46.87,46.32,45.89,47.44,46.75,47.07,46.52,44.61,47.71,546883.67,62.02,,,,,,,,+_08-04-2024 09:00:00,+_22-04-2024 09:00:00,,,,,,+,,,,+,,,,2,0
FADE,08-05-2024,18.36,0.77,-4.57,18.4,18.39,18.32,18.25,18.4,18.38,18.43,18.4,16.53,18.29,1527770.0,51.33,,,+,,,,,+_09-04-2024 09:00:00,+_19-04-2024 09:00:00,,,,,,-,,+,,,,,,2,1
GMTAS,08-05-2024,8.01,0.63,-27.33,7.95,7.94,7.94,7.98,7.96,7.94,7.92,7.93,9.12,7.99,1207116.33,49.59,,,,,+,,,+_06-05-2024 09:00:00,-_21-03-2024 09:00:00,,,,,,+,,,,,,,,2,0
GLBMD,08-05-2024,41.88,1.21,2.61,41.24,40.79,40.22,39.73,41.4,40.66,41.04,40.34,33.5,41.75,515120.0,63.96,,,,,,,,+_22-04-2024 09:00:00,+_24-04-2024 09:00:00,,,,,,+,,+,,,,,,2,0
GOLTS,08-05-2024,528.0,-0.56,-28.97,527.72,529.99,526.18,508.74,526.81,529.99,528.31,538.71,307.3,533.5,710690.0,56.61,,-,,,,,,-_02-05-2024 09:00:00,+_16-01-2024 09:00:00,,,,,,+,,-,-,+,,,,2,3
OZKGY,08-05-2024,8.73,0.23,-23.37,8.73,8.7,8.64,8.61,8.73,8.68,8.72,8.67,8.38,8.72,8659692.0,52.62,+,,,,,,,+_22-04-2024 09:00:00,+_24-04-2024 09:00:00,,,,,,+,,,,,,,,2,0
GEDIK,08-05-2024,16.12,0.12,-34.02,15.96,15.76,15.45,15.1,16.02,15.69,15.89,15.58,13.28,16.07,960352.0,72.18,,,,,,,,+_05-04-2024 09:00:00,+_09-04-2024 09:00:00,,,,,,+,,+,,-,,,,2,1
PAMEL,08-05-2024,145.0,1.47,-35.19,142.48,141.29,139.83,138.66,142.94,140.95,141.87,140.03,155.48,144.2,360261.67,59.94,,,,,,,,+_26-04-2024 09:00:00,+_26-04-2024 09:00:00,,,,,,+,,+,,,,,,2,0
PASEU,08-05-2024,67.95,-0.07,-48.16,66.8,66.12,65.01,63.71,67.05,65.9,66.36,65.75,61.72,68.45,2059779.33,60.17,,,,,,,,+_08-04-2024 09:00:00,+_09-04-2024 09:00:00,,,,,,+,,-,-,+,,,,2,2
GRNYO,08-05-2024,11.18,1.27,-18.25,10.95,10.85,10.79,10.7,11.0,10.83,10.83,10.65,8.33,11.13,4296406.0,56.69,,,,,,,,+_03-05-2024 09:00:00,+_03-05-2024 09:00:00,,,,,,+,,+,,,,,,2,0
GRSEL,08-05-2024,109.0,0.55,-38.76,107.02,104.95,101.53,97.02,107.63,104.24,106.53,103.03,63.41,108.73,1400709.0,69.07,,,,,,,,+_29-03-2024 09:00:00,+_29-03-2024 09:00:00,,,,,,+,,+,,,,,,2,0
FLAP,08-05-2024,9.27,1.64,55.92,9.29,9.37,9.5,9.79,9.27,9.39,9.3,9.45,10.51,9.25,6522730.33,41.43,,,,,,,,-_25-04-2024 09:00:00,-_12-03-2024 09:00:00,,,+,,,-,,+,,,,,,2,1
PEGYO,08-05-2024,21.4,0.85,-43.13,21.27,21.39,21.51,21.57,21.23,21.42,21.34,21.56,16.57,21.27,5444886.33,48.91,,+,,,,,,-_02-05-2024 09:00:00,-_03-05-2024 09:00:00,,,,,,+,,,,,,,,2,0
MZHLD,08-05-2024,8.94,1.02,334.66,8.81,8.74,8.64,8.55,8.84,8.71,8.76,8.67,8.49,9.02,2729664.0,62.56,,,,,,,,+_19-04-2024 09:00:00,+_19-04-2024 09:00:00,,,,,,+,,-,+,,,,,2,1
PENGD,08-05-2024,7.93,4.48,11.46,8.02,8.06,7.98,7.81,7.98,8.06,8.14,8.17,7.08,7.89,9627358.33,53.0,,,,,,,,-_07-05-2024 09:00:00,+_15-04-2024 09:00:00,-,,,,,+,,+,,,-,,,2,2
MRGYO,08-05-2024,6.56,0.46,29.88,6.55,6.42,6.16,5.84,6.58,6.37,6.58,6.3,5.48,6.66,26726625.67,64.98,+,,,,,,,+_19-04-2024 09:00:00,+_08-04-2024 09:00:00,,,,,,+,,,,,,,,2,0
PETUN,08-05-2024,93.15,1.47,-34.18,93.97,93.69,92.69,91.25,93.89,93.51,94.55,93.43,76.56,93.28,484819.33,54.58,,,+,,,,,+_08-04-2024 09:00:00,+_09-04-2024 09:00:00,,,,,,+,,,,,,,,2,0
ESEN,08-05-2024,22.1,1.38,1.68,21.86,21.67,21.3,20.89,21.9,21.59,21.82,21.59,19.47,21.85,4097182.0,61.17,,,,,,,,+_19-04-2024 09:00:00,+_22-04-2024 09:00:00,,,,,,+,,+,,,,,,2,0
INFO,08-05-2024,12.21,1.75,-27.63,12.07,11.96,11.82,11.79,12.1,11.93,12.04,11.87,12.52,12.08,2457475.0,55.04,,,,,,,,+_19-04-2024 09:00:00,+_29-04-2024 09:00:00,,,+,,,+,,,,,,,,2,0
ERBOS,08-05-2024,231.1,1.09,1.73,230.46,233.62,239.58,246.71,229.9,234.84,229.4,236.65,212.79,231.17,271825.0,38.98,+,,,,,,,-_18-04-2024 09:00:00,-_18-04-2024 09:00:00,,,+,,,-,,-,,,,,,2,2
GUBRF,08-05-2024,160.2,0.95,27.09,159.09,158.56,158.07,158.53,159.28,158.42,158.81,158.01,215.58,160.63,5372139.33,50.93,,,,,,,,+_02-05-2024 09:00:00,+_03-05-2024 09:00:00,,,,+,,-,,-,,+,,,,2,2
PRDGS,08-05-2024,7.06,1.73,119.28,6.9,6.84,6.76,6.7,6.93,6.82,6.85,6.78,6.93,7.07,3668735.0,59.84,,,,,,,,+_18-04-2024 09:00:00,+_22-04-2024 09:00:00,,,,,,+,,-,+,,,,,2,1
ENSRI,08-05-2024,26.88,1.66,60.34,26.8,27.0,27.49,28.47,26.75,27.09,26.93,27.02,26.34,26.47,1883015.67,41.8,+,,,,,,,-_17-04-2024 09:00:00,-_21-03-2024 09:00:00,,,+,,,-,,,,,,,,2,1
MHRGY,08-05-2024,4.93,0.41,-35.25,4.95,4.97,4.99,5.04,4.95,4.97,4.96,4.98,5.41,4.92,8790258.67,41.35,,,,,,,,-_24-04-2024 09:00:00,-_08-05-2024 09:00:00,,+,,,,,,+,,,,,,2,0
ISBIR,08-05-2024,153.5,-1.79,-1.16,154.15,149.95,144.2,138.89,155.25,148.61,153.28,144.81,112.58,152.43,62097.33,63.7,-,,,,,,,+_26-04-2024 09:00:00,+_26-04-2024 09:00:00,,,,,,+,,+,-,-,,,,2,3
CEOEM,08-05-2024,18.48,1.54,-12.78,18.21,18.1,17.97,17.95,18.25,18.07,18.11,18.06,18.42,18.48,1119073.0,53.37,,,,,,,,+_02-05-2024 09:00:00,+_02-05-2024 09:00:00,,,,,,+,+,-,,,,,,2,1
SANEL,08-05-2024,31.02,2.38,25.59,30.39,30.11,29.77,29.41,30.5,30.04,30.14,29.9,24.98,30.95,698117.33,60.32,,,,,,,,+_09-04-2024 09:00:00,+_15-04-2024 09:00:00,,,,,,+,,+,,,,,,2,0
AYEN,08-05-2024,35.5,1.2,208.57,33.83,32.98,31.94,30.85,34.18,32.74,33.23,32.22,28.93,36.19,4842232.33,70.01,,,,,,,,+_05-04-2024 09:00:00,+_05-04-2024 09:00:00,,,,,,+,,-,+,,,,,2,1
USAK,08-05-2024,9.51,0.74,-5.33,9.51,9.53,9.58,9.71,9.51,9.54,9.5,9.53,9.3,9.49,1761627.33,44.66,,,,,,,,-_24-04-2024 09:00:00,-_26-02-2024 09:00:00,,,,+,,-,,+,,,,,,2,1
ARZUM,08-05-2024,48.38,1.26,-7.99,47.81,47.49,47.29,47.47,47.95,47.42,47.58,47.04,40.12,48.16,1055327.0,52.51,,,,,,,,+_29-04-2024 09:00:00,+_06-05-2024 09:00:00,,,,,,+,,+,,,,,,2,0
UMPAS,08-05-2024,15.98,9.98,32.87,14.6,13.95,13.32,12.82,14.88,13.79,14.1,13.23,8.9,15.21,392645.0,69.45,,,,,,,,+_29-04-2024 09:00:00,+_30-04-2024 09:00:00,,,,,,+,,+,,,,,,2,0
KLGYO,08-05-2024,5.88,1.03,113.86,5.92,5.92,5.86,5.77,5.91,5.91,5.98,5.93,4.19,5.94,18996343.67,53.78,,,+,,,,-,-_08-05-2024 09:00:00,+_24-04-2024 09:00:00,,,,,,+,,,,,,,,2,1
ATATP,08-05-2024,146.7,1.1,-33.5,148.05,147.8,145.33,140.7,147.88,147.46,148.22,149.41,95.17,147.37,1799270.33,55.89,,,+,,,,,+_08-04-2024 09:00:00,+_09-04-2024 09:00:00,,,,,,+,,,,,-,,,2,1
TURSG,08-05-2024,66.85,1.75,70.02,65.8,65.24,64.1,62.2,65.97,65.03,65.62,64.96,41.26,66.82,3816008.67,72.85,,,,,,,,+_02-04-2024 09:00:00,+_02-04-2024 09:00:00,,,,,,+,,,,+,,,,2,0
AYES,08-05-2024,60.5,10.0,-53.12,54.88,52.43,49.8,47.48,55.93,51.79,53.02,50.03,35.03,58.72,330877.0,77.18,,,,,,,,+_09-04-2024 09:00:00,+_18-04-2024 09:00:00,,,,,,+,,+,,,,,,2,0
VAKBN,08-05-2024,20.34,0.3,-45.44,20.06,19.7,19.05,18.16,20.15,19.57,20.03,19.4,14.05,20.31,56256201.33,77.46,,,,,,,,+_26-03-2024 09:00:00,+_27-03-2024 09:00:00,,,,,,+,,,,+,,,,2,0
LRSHO,08-05-2024,3.35,5.02,62.68,3.23,3.19,3.15,3.11,3.25,3.18,3.21,3.15,2.66,3.31,28775942.67,63.8,,,,,,,,+_29-04-2024 09:00:00,+_29-04-2024 09:00:00,,,,,,+,,,,+,,,,2,0
TTKOM,08-05-2024,41.06,0.44,-22.88,40.57,40.2,39.39,38.07,40.68,40.05,40.46,40.03,27.97,41.35,22854491.0,70.86,,,,,,,,+_03-04-2024 09:00:00,+_03-04-2024 09:00:00,,,,,,+,,-,,+,,,,2,1
TSPOR,08-05-2024,2.0,1.01,31.36,2.0,1.99,1.94,1.86,2.0,1.98,2.02,1.99,1.72,2.01,94655816.33,66.05,,+,,,,,,+_05-04-2024 09:00:00,+_09-04-2024 09:00:00,,,,,,+,,-,,,,,,2,1
TSKB,08-05-2024,10.37,2.37,-20.8,10.09,10.0,9.86,9.67,10.14,9.97,10.02,9.91,7.55,10.25,35355070.67,64.35,,,,,,,,+_01-04-2024 09:00:00,+_12-03-2024 09:00:00,,,,,,+,,,,+,,,,2,0
DMSAS,08-05-2024,7.0,1.74,-0.57,7.02,7.01,6.94,6.8,7.01,7.0,7.05,7.03,5.44,7.02,10505901.0,57.24,,,+,,,,,+_04-04-2024 09:00:00,+_05-04-2024 09:00:00,,,,,,+,,,,,,,,2,0
TRCAS,08-05-2024,26.0,-1.52,-34.18,26.21,26.42,26.68,26.79,26.16,26.48,26.19,26.64,22.96,26.07,4784237.0,45.43,-,,,,,,,-_24-04-2024 09:00:00,-_29-04-2024 09:00:00,,,-,,-,+,,-,-,+,,,,2,5
KLNMA,08-05-2024,21.84,9.2,-14.45,19.39,18.48,17.69,17.12,19.83,18.27,18.46,17.54,13.83,20.9,898042.33,76.48,,,,,,,,+_02-05-2024 09:00:00,+_03-05-2024 09:00:00,,,,,,+,,+,,,,,,2,0
VANGD,08-05-2024,21.96,0.55,-57.11,21.94,21.98,22.0,21.99,21.92,21.99,21.98,22.11,18.13,22.05,1605483.67,50.09,+,,,,,,,-_02-05-2024 09:00:00,-_03-05-2024 09:00:00,,-,+,,,-,,,,,,,,2,2
TETMT,08-05-2024,12127.5,-2.04,-31.32,11949.01,11948.75,12036.6,12136.56,11980.18,11963.04,11825.44,11956.02,6572.61,12175.83,2263.33,50.1,,,,+,,,+,+_08-05-2024 09:00:00,-_26-04-2024 09:00:00,,,,,,-,,-,-,,,,,2,3
AKCNS,08-05-2024,153.4,0.26,-19.19,153.2,152.09,150.4,149.16,153.46,151.7,153.35,150.71,137.94,153.5,1018471.67,56.37,+,,,,,,,+_25-04-2024 09:00:00,+_26-04-2024 09:00:00,,,,,,+,,,,,,,,2,0
ZEDUR,08-05-2024,104.8,5.12,48.55,95.73,92.57,89.67,87.29,97.32,91.83,92.36,89.7,75.13,105.17,1586125.67,77.18,,,,,,,,+_08-04-2024 09:00:00,+_15-04-2024 09:00:00,,,,,,+,,-,+,,,,,2,1
YUNSA,08-05-2024,108.2,9.96,-21.55,97.04,92.09,87.23,83.25,99.24,90.86,92.73,86.95,73.27,104.78,6481002.33,83.13,,,,,,,,+_29-04-2024 09:00:00,+_29-04-2024 09:00:00,,,,,,+,,+,,,,,,2,0
KRTEK,08-05-2024,41.82,3.77,30.18,40.38,39.71,38.76,37.66,40.64,39.51,39.9,39.26,30.44,41.73,1487841.67,67.92,,,,,,,,+_08-04-2024 09:00:00,+_15-04-2024 09:00:00,,,,,,+,,+,,,,,,2,0
AGESA,08-05-2024,89.15,1.65,77.25,87.62,86.28,84.3,81.8,88.06,85.85,87.04,85.03,59.92,90.57,848038.0,69.87,,,,,,,,+_05-04-2024 09:00:00,+_25-01-2024 09:00:00,,,,,,+,,,+,,,,,2,0
YKBNK,08-05-2024,31.54,-0.57,-37.49,31.4,31.31,31.05,30.36,31.42,31.27,31.39,31.29,21.23,31.67,141943240.67,59.51,,,,,,,,+_19-03-2024 09:00:00,+_19-03-2024 09:00:00,,,,,,+,,-,-,+,,,,2,2
YESIL,08-05-2024,5.58,9.84,-64.27,5.1,4.94,4.75,4.55,5.16,4.9,5.01,4.81,4.39,5.5,20633002.67,69.69,,,,,,,,+_19-04-2024 09:00:00,+_22-04-2024 09:00:00,,,,,,+,,,,+,,,,2,0
AKFYE,08-05-2024,26.6,1.14,9.76,26.24,25.94,25.57,25.28,26.36,25.86,25.97,25.73,20.2,26.45,13811224.0,57.6,,,,,,,,+_02-05-2024 09:00:00,+_02-05-2024 09:00:00,,,,,,+,,+,,,,,,2,0
KUVVA,08-05-2024,46.8,0.13,-63.62,46.63,46.36,45.88,45.36,46.7,46.26,46.68,46.13,45.19,46.78,84128.33,57.24,,,,,,,,+_15-04-2024 09:00:00,+_15-04-2024 09:00:00,,,,,,+,,+,,-,,,,2,1
ALARK,08-05-2024,118.9,1.19,87.66,117.99,118.45,120.03,122.16,118.03,118.73,117.63,118.0,108.35,119.73,8844163.0,43.04,+,+,,,,,,-_19-04-2024 09:00:00,-_19-04-2024 09:00:00,,,,,,-,,-,,,,,,2,2
VKING,08-05-2024,54.25,0.84,-16.99,54.2,53.49,51.95,49.73,54.32,53.19,54.4,53.04,36.4,55.02,1448646.0,59.9,+,,,,,,,+_01-04-2024 09:00:00,+_03-01-2024 09:00:00,,,,-,,+,,,,,,,,2,1
ALCAR,08-05-2024,1551.0,4.8,165.72,1494.78,1477.24,1469.91,1478.18,1504.08,1474.09,1475.09,1454.58,1161.18,1551.67,124229.67,56.88,,,,,,+,,+_03-05-2024 09:00:00,+_08-05-2024 09:00:00,,,,,+,-,,,,,,,,2,1
ALKA,08-05-2024,28.9,0.91,-31.73,28.96,28.98,28.92,29.03,28.93,28.96,29.15,29.0,29.51,28.9,1002577.33,48.3,,,,,,,,-_07-05-2024 09:00:00,-_07-05-2024 09:00:00,,,,,,+,,+,,,,,,2,0
VESTL,08-05-2024,103.0,9.34,-5.45,96.33,93.95,91.65,89.47,97.44,93.37,94.02,91.48,68.36,99.65,24955136.67,66.99,,,,,,,,+_03-05-2024 09:00:00,+_02-05-2024 09:00:00,,,,,,+,,+,,,,,,2,0
ANELE,08-05-2024,20.32,-1.65,-58.49,21.03,21.11,20.97,20.51,20.94,21.1,21.28,21.2,12.98,20.28,5432280.33,51.04,,,,-,,,-,-_08-05-2024 09:00:00,+_28-12-2023 09:00:00,,,,,,+,,+,-,,,,,2,3
BMSTL,08-05-2024,32.0,0.44,-50.54,32.03,32.17,32.33,32.52,31.99,32.21,32.0,32.39,29.82,32.01,776656.0,44.95,,,,,,,,-_26-04-2024 09:00:00,-_29-04-2024 09:00:00,,,+,,,+,,,,,,,,2,0
TRILC,08-05-2024,26.74,4.86,67.02,25.42,24.76,23.71,22.23,25.66,24.55,25.1,24.29,14.25,26.33,10481498.33,87.52,,,,,,,,+_07-03-2024 09:00:00,+_07-03-2024 09:00:00,,,,,,+,,,,,,+,,2,0
BORLS,08-05-2024,34.0,0.41,-24.52,33.9,33.88,33.75,33.57,33.9,33.86,33.84,34.02,35.53,33.96,2648043.0,51.88,,,,,,,,+_03-05-2024 09:00:00,+_17-04-2024 09:00:00,,,,+,,,,,,+,,,,2,0
SNPAM,08-05-2024,121.3,9.97,-23.88,112.2,108.08,103.58,99.65,113.93,106.99,108.8,104.17,79.56,117.63,198228.67,67.05,,,,,,,,+_22-04-2024 09:00:00,+_24-04-2024 09:00:00,,,,,,+,,+,,,,,,2,0
ISCTR,08-05-2024,13.55,-2.31,-46.15,13.62,13.51,13.28,12.93,13.64,13.46,13.63,13.4,9.59,13.68,429589113.33,62.7,-,,,,,,,+_20-03-2024 09:00:00,+_21-03-2024 09:00:00,,,-,,,+,,-,-,+,,,,2,4
ISGSY,08-05-2024,30.8,0.65,-27.68,31.51,31.83,31.83,31.33,31.33,31.87,31.91,32.29,24.55,30.7,2953949.33,49.6,,,,,,,,-_06-05-2024 09:00:00,+_02-04-2024 09:00:00,,,,,,+,,+,,,,,,2,0
DESA,08-05-2024,30.4,-0.33,-49.17,30.07,29.94,29.59,28.84,30.12,29.89,30.02,29.93,21.29,30.46,1386036.67,61.09,,,,,,,,+_07-05-2024 09:00:00,+_27-03-2024 09:00:00,,,,,,+,,-,-,+,,,,2,2
ISGYO,08-05-2024,16.13,-2.24,-29.82,16.03,15.92,15.77,15.68,16.08,15.88,15.96,15.79,16.12,16.25,11277319.0,55.33,,,,,,,,+_24-04-2024 09:00:00,+_24-04-2024 09:00:00,,,,,,+,,-,-,+,,,,2,2
DENGE,08-05-2024,3.59,9.79,57.49,3.22,3.1,2.99,2.92,3.28,3.07,3.12,2.97,2.61,3.47,49031439.0,72.98,,,,,,,,+_29-04-2024 09:00:00,+_30-04-2024 09:00:00,,,,,,+,,,+,,,,,2,0
ISKPL,08-05-2024,8.52,0.59,-45.56,8.65,8.66,8.61,8.55,8.63,8.65,8.69,8.68,7.94,8.5,4154349.33,49.88,,,,-,,,-,-_08-05-2024 09:00:00,+_18-04-2024 09:00:00,,,,,,+,,+,,,,,,2,2
CVKMD,08-05-2024,482.25,-0.87,-23.99,474.17,468.36,459.92,450.6,476.16,466.51,472.36,463.11,367.58,489.42,1037378.0,60.26,,,,,,,,+_09-04-2024 09:00:00,+_15-04-2024 09:00:00,,,,,,+,,-,-,+,,,,2,2
SISE,08-05-2024,51.45,-1.34,-35.47,51.39,50.98,50.31,49.61,51.5,50.83,51.36,50.56,48.18,51.82,32858927.67,60.81,,,,,,,,+_22-04-2024 09:00:00,+_22-04-2024 09:00:00,,,-,,,+,,-,-,+,,,,2,3
SKBNK,08-05-2024,4.82,0.21,-36.74,4.84,4.83,4.79,4.73,4.84,4.82,4.86,4.83,4.52,4.82,52999123.67,56.35,,,,,,,,+_04-04-2024 09:00:00,+_08-04-2024 09:00:00,,,,,+,+,,,,,,,,2,0
COSMO,08-05-2024,160.0,4.58,40.25,152.97,149.84,146.2,142.89,154.25,148.98,150.79,146.95,124.38,157.03,232509.33,67.29,,,,,,,,+_15-04-2024 09:00:00,+_22-04-2024 09:00:00,,,,,,+,,,,+,,,,2,0
CLEBI,08-05-2024,1863.0,1.31,-45.47,1837.34,1821.79,1801.34,1762.48,1843.54,1817.52,1827.6,1800.72,1135.45,1854.33,177866.0,60.06,,,,,,,,+_30-04-2024 09:00:00,+_11-01-2024 09:00:00,,,,,,+,,+,,,,,,2,0
TERA,08-05-2024,48.88,7.48,28.39,45.58,44.44,43.31,42.36,46.13,44.15,44.43,43.41,36.87,47.78,604939.0,74.17,,,,,,,,+_30-04-2024 09:00:00,+_16-04-2024 09:00:00,,,,,,+,,+,,,,,,2,0
CEMAS,08-05-2024,3.35,0.6,-36.27,3.3,3.3,3.32,3.44,3.31,3.3,3.28,3.29,3.94,3.37,47713412.33,41.26,,,,+,,,+,+_08-05-2024 09:00:00,-_21-03-2024 09:00:00,,,,,,-,,-,,,,,,2,2
SNKRN,08-05-2024,56.9,9.95,-18.41,51.13,48.43,45.46,42.93,52.26,47.71,49.14,45.85,33.1,55.73,158062.33,74.03,,,,,,,,+_22-04-2024 09:00:00,+_24-04-2024 09:00:00,,,,,,+,,+,,,,,,2,0
SNICA,08-05-2024,35.82,2.4,-15.41,35.8,36.31,36.78,36.94,35.65,36.45,35.7,37.3,33.73,35.43,4473015.33,46.83,+,,,,,,,-_29-04-2024 09:00:00,-_30-04-2024 09:00:00,,-,+,,,-,,,,,,,,2,2
JANTS,08-05-2024,303.25,0.58,21.06,303.59,305.5,307.24,304.87,303.02,306.04,303.82,308.11,190.53,303.08,726793.67,51.4,,,,,,,,-_26-04-2024 09:00:00,-_06-05-2024 09:00:00,,,+,,,-,,,,+,,,,2,1
IZINV,08-05-2024,61.0,0.0,-11.83,60.3,59.94,59.43,58.58,60.46,59.84,59.89,59.79,42.36,61.23,494240.67,56.96,,,,,,,,+_06-05-2024 09:00:00,+_15-01-2024 09:00:00,,,,,,+,,-,,+,,,,2,1
