Hisse,Tarih,close,%Deg,%Vol,5_EMA,8_EMA,13_EMA,21_EMA,4_EMA,9_EMA,9_WMA,15_WMA,200_EMA,PP,VolMov,rsi,K_C5,K_C8,K_C13,K_58,K_513,K_521,K_Ort,Ema_4X9,Ema_5X21,K_W_Ort,K_TkKj,Ort,Tk,Spb,Chk,200,Pvt,Vl,Fh,Macd,Rsi,DI,A,S
AYES,29-04-2024,51.1,13.56,99.28,45.77,44.42,42.77,40.65,46.42,44.05,44.56,43.74,19.88,49.14,289566.33,64.56,,,,,,,,+_05-02-2024 09:00:00,+_05-02-2024 09:00:00,,,,,,+,,,+,+,,,,3,0
IHGZT,29-04-2024,1.23,1.65,-68.92,1.22,1.23,1.24,1.26,1.22,1.23,1.2,1.24,1.18,1.23,309267210.67,48.66,+,+,,,,,,-_11-03-2024 09:00:00,-_18-03-2024 09:00:00,,,+,,,-,,,,,,,,3,1
TATGD,29-04-2024,27.7,1.32,-21.68,27.61,28.26,29.51,30.97,27.5,28.52,27.25,29.09,22.14,27.39,10666165.33,40.14,+,,,,,,,-_11-03-2024 09:00:00,-_04-03-2024 09:00:00,,,+,,,-,,+,,,,,,3,1
KONYA,29-04-2024,12072.5,7.86,17.78,11391.35,11023.58,10487.38,9764.48,11521.81,10908.73,11200.78,10731.5,3783.88,11785.0,148622.0,69.55,,,,,,,,+_29-01-2024 09:00:00,+_05-06-2023 09:00:00,,,,,,+,,+,,,,+,,3,0
DGGYO,29-04-2024,35.26,0.4,23.97,34.64,34.61,34.51,34.25,34.69,34.59,34.44,34.86,20.1,34.69,2179728.0,52.75,,,,+,+,,+,+_29-04-2024 09:00:00,+_22-04-2024 09:00:00,,,,,,-,,,,,,,,3,1
BAGFS,29-04-2024,26.3,4.78,-3.76,25.25,25.49,26.37,27.73,25.31,25.64,24.8,25.69,21.29,25.53,9946746.67,45.03,,+,,,,,,-_18-12-2023 09:00:00,-_25-12-2023 09:00:00,,,,+,,-,,+,,,,,,3,1
AZTEK,29-04-2024,109.9,4.87,93.2,110.42,113.75,117.38,117.0,109.52,114.74,110.37,118.42,67.91,106.82,3668510.0,48.13,,,,,,,,-_18-03-2024 09:00:00,-_01-04-2024 09:00:00,,-,+,,,,,+,+,,,,,3,1
PETUN,29-04-2024,98.75,9.0,15.7,91.92,89.86,87.21,83.95,92.86,89.28,89.89,88.81,46.41,97.05,1783053.33,68.11,,,,,,,,+_22-01-2024 09:00:00,+_29-01-2024 09:00:00,,,,+,,+,,,,+,,,,3,0
BASCM,29-04-2024,16.4,6.84,1.26,15.69,15.32,14.55,13.43,15.78,15.17,15.82,15.12,5.62,16.05,833205.0,65.33,,,,,,,,+_29-01-2024 09:00:00,+_29-01-2024 09:00:00,,,+,,,+,,+,,,,,,3,0
PENGD,29-04-2024,8.77,6.95,-56.19,8.04,7.8,7.6,7.46,8.17,7.75,7.71,7.64,5.33,8.61,41094461.33,62.92,,,,,,,,+_15-04-2024 09:00:00,+_15-04-2024 09:00:00,+,,,,,+,,+,,,,,,3,0
PKENT,29-04-2024,337.5,-5.53,-25.19,341.43,338.42,328.25,307.42,341.84,336.8,340.64,340.48,149.39,344.92,1271700.33,58.29,-,-,,,,,,+_30-10-2023 09:00:00,+_10-07-2023 09:00:00,,,-,,,+,,-,-,+,,,,2,5
KLGYO,29-04-2024,6.02,1.52,-78.97,5.71,5.57,5.29,4.91,5.76,5.51,5.65,5.52,2.47,6.13,204561288.67,67.91,,,,,,,,+_29-01-2024 09:00:00,+_05-02-2024 09:00:00,,,,,,+,,,,+,,,,2,0
KORDS,29-04-2024,100.4,-0.3,19.86,97.91,96.87,95.22,92.92,98.37,96.54,96.77,96.93,57.27,101.12,5663675.0,59.27,,,,,,,,+_15-04-2024 09:00:00,+_05-02-2024 09:00:00,-,,,,,+,,-,-,+,,,,2,3
PINSU,29-04-2024,23.4,0.95,68.88,23.56,23.16,21.93,19.9,23.57,22.95,23.85,23.12,8.22,23.27,1989431.33,70.6,,,,,,,,+_06-11-2023 09:00:00,+_26-06-2023 09:00:00,,,,-,,+,,+,,,,,,2,1
KERVN,29-04-2024,2.16,-0.46,11.39,2.16,2.11,1.98,1.8,2.16,2.09,2.2,2.1,0.92,2.14,6512274.33,64.01,,,,,,,,+_29-01-2024 09:00:00,+_12-02-2024 09:00:00,,,,,,+,,+,-,,,,,2,1
NUGYO,29-04-2024,7.46,-4.85,-39.73,7.42,7.33,7.24,7.17,7.46,7.31,7.3,7.29,6.45,7.56,14509692.0,54.9,,,,,,,,+_15-04-2024 09:00:00,+_08-04-2024 09:00:00,+,,,,,+,,-,-,,,,,2,2
KMPUR,29-04-2024,63.8,-6.25,-21.06,63.54,63.23,63.5,64.12,63.84,63.24,62.31,63.16,51.56,65.78,9607343.67,49.44,,,,,+,,,+_22-04-2024 09:00:00,-_11-03-2024 09:00:00,,,-,,-,,,-,-,,+,,,2,4
MNDRS,29-04-2024,14.07,7.16,57.11,12.92,12.57,12.14,11.65,13.1,12.47,12.53,12.4,6.42,13.88,21243411.67,66.67,,,,,,,,+_08-04-2024 09:00:00,+_05-02-2024 09:00:00,,,,,,+,,,+,,,,,2,0
IZINV,29-04-2024,58.9,-1.75,-35.83,58.17,56.55,53.7,49.89,58.6,55.96,58.09,55.24,24.46,58.53,2499677.0,66.33,,,,,,,,+_15-01-2024 09:00:00,+_12-06-2023 09:00:00,,,,,,+,,+,-,-,,,,2,2
KCHOL,29-04-2024,232.7,7.24,10.09,219.02,210.93,199.6,186.04,221.82,208.43,215.51,203.39,83.67,229.23,62310997.67,79.88,,,,,,,,+_29-05-2023 09:00:00,+_01-08-2022 09:00:00,,,,,,+,,,,+,,,,2,0
ISSEN,29-04-2024,11.52,2.4,26.69,11.19,11.16,11.22,11.53,11.23,11.17,11.03,11.2,14.07,11.4,8154762.67,46.94,,,,+,,,+,+_29-04-2024 09:00:00,-_29-04-2024 09:00:00,,,,,,,,,,,,,,2,0
OTKAR,29-04-2024,519.0,4.64,55.52,500.98,496.27,488.91,472.71,503.33,494.91,494.89,495.16,211.5,513.5,1511232.33,63.78,,,,,,,,+_01-04-2024 09:00:00,+_05-06-2023 09:00:00,,,,,,+,,,,,,+,,2,0
MARKA,29-04-2024,90.8,-4.42,19.47,99.32,99.82,94.79,83.71,98.02,99.19,104.0,102.61,21.39,89.33,1172189.33,57.81,,,,-,,,-,-_29-04-2024 09:00:00,+_15-02-2023 09:00:00,,,,,,+,,+,-,,,,,2,3
MEDTR,29-04-2024,32.64,2.06,27.62,32.59,32.93,33.35,33.8,32.49,33.03,32.58,33.63,23.47,32.66,2521317.0,47.21,+,,,,,,,-_25-03-2024 09:00:00,-_01-04-2024 09:00:00,,,+,,,,,,,,,,,2,0
LUKSK,29-04-2024,131.9,3.21,80.9,120.37,114.42,106.58,96.92,122.81,112.7,115.64,110.17,38.61,135.67,2802241.33,80.31,,,,,,,,+_30-10-2023 09:00:00,+_19-06-2023 09:00:00,,,,,,+,,-,+,,,,,2,1
MEGAP,29-04-2024,8.36,46.15,278.33,6.22,5.79,5.47,5.24,6.46,5.7,5.7,5.43,2.98,7.67,70901717.67,80.92,,,,,,,,+_22-04-2024 09:00:00,+_08-04-2024 09:00:00,,,,,,+,,,+,,,,,2,0
KAPLM,29-04-2024,174.4,-0.91,64.87,171.56,166.5,156.77,144.62,172.67,164.53,172.12,163.32,74.26,181.8,505658.0,65.91,,,,,,,,+_29-01-2024 09:00:00,+_12-02-2024 09:00:00,,,,,,+,,-,,+,,,,2,1
KARSN,29-04-2024,14.59,10.53,-8.76,12.5,11.87,11.29,10.86,12.83,11.72,11.83,11.34,7.26,14.56,291460052.0,74.88,,,,,,,,+_08-04-2024 09:00:00,+_12-02-2024 09:00:00,,,,,,+,,,+,,,,,2,0
METRO,29-04-2024,3.13,8.68,7.43,2.83,2.75,2.68,2.6,2.87,2.73,2.73,2.7,1.79,3.11,53751164.33,69.3,,,,,,,,+_08-04-2024 09:00:00,+_02-01-2024 09:00:00,+,,,,,+,,,,,,,,2,0
ISMEN,29-04-2024,37.7,4.26,-15.26,35.25,34.82,34.58,34.15,35.57,34.76,34.34,34.74,15.69,37.41,33768975.33,60.31,,,,,+,,,+_22-04-2024 09:00:00,+_22-04-2024 09:00:00,,,,,,+,,,,,,,,2,0
ISKPL,29-04-2024,8.91,3.24,27.39,8.66,8.61,8.56,8.47,8.69,8.6,8.53,8.64,7.18,8.87,12713134.0,55.25,,,,,,,,+_22-04-2024 09:00:00,+_15-04-2024 09:00:00,,,,,,,,+,,,,+,,2,0
KARYE,29-04-2024,40.94,4.97,61.76,41.33,42.24,42.13,40.25,40.93,42.36,41.64,44.75,23.07,40.31,11306390.0,52.27,,,,,,,,-_25-03-2024 09:00:00,+_08-01-2024 09:00:00,,,+,,,,,+,,,,,,2,0
PRKME,29-04-2024,25.26,0.64,-45.33,24.5,24.13,23.8,23.48,24.69,24.04,23.91,23.94,14.0,25.04,12794605.0,57.22,,,,,,,,+_15-04-2024 09:00:00,+_15-04-2024 09:00:00,,,,,,+,,+,,,,,,2,0
MERCN,29-04-2024,13.73,3.23,50.33,13.58,13.78,14.0,13.97,13.53,13.85,13.48,14.15,7.87,13.66,9663847.67,49.51,+,,,,,,,-_11-03-2024 09:00:00,-_25-03-2024 09:00:00,,,+,,,,,,,,,,,2,0
IPEKE,29-04-2024,41.8,0.1,42.07,41.37,41.11,40.63,40.09,41.43,41.01,41.29,41.14,25.64,42.79,27062465.0,54.04,,,,,,,,+_05-02-2024 09:00:00,+_12-02-2024 09:00:00,,,,,,-,,-,,+,,,+,2,2
KNFRT,29-04-2024,12.55,4.32,-5.89,11.74,11.58,11.42,11.19,11.84,11.54,11.47,11.56,6.22,12.23,11200896.0,60.5,,,,,,,,+_22-04-2024 09:00:00,+_29-01-2024 09:00:00,,,,,,+,,,,,+,,,2,0
ZRGYO,29-04-2024,7.25,5.84,33.05,6.83,6.74,6.61,6.4,6.89,6.71,6.66,6.71,3.75,7.24,25784275.0,64.61,,,,,,,,+_15-04-2024 09:00:00,+_25-12-2023 09:00:00,,,,,,,,+,,,,+,,2,0
QNBFL,29-04-2024,144.0,1.98,14.55,146.41,145.18,139.29,128.42,145.88,144.2,151.28,144.69,41.01,141.03,252097.0,59.56,,,,,,,,+_26-02-2024 09:00:00,+_12-06-2023 09:00:00,,,,,,+,,+,,,,,,2,0
AVGYO,29-04-2024,8.9,-1.0,-38.42,8.77,8.68,8.61,8.47,8.82,8.66,8.61,8.59,4.49,8.9,4909521.67,55.51,,,,,,,,+_15-04-2024 09:00:00,+_15-04-2024 09:00:00,+,,,,,+,,,-,,,,,2,1
ALGYO,29-04-2024,45.72,-0.26,16.59,45.13,44.97,44.53,43.64,45.2,44.9,44.87,45.24,24.73,45.85,6801411.67,56.54,,,,,,,,+_22-04-2024 09:00:00,+_22-01-2024 09:00:00,,,,,,+,,-,-,+,,,,2,2
ALKIM,29-04-2024,38.48,-2.58,-10.36,36.62,36.49,36.76,37.05,36.87,36.54,35.61,36.77,26.2,39.65,11291548.0,52.73,,,,+,,,+,+_29-04-2024 09:00:00,-_25-03-2024 09:00:00,,,,,,-,,-,-,,,,,2,3
BIMAS,29-04-2024,417.25,7.96,35.05,395.06,389.77,381.01,364.8,397.44,388.11,390.33,387.89,172.65,405.17,16586140.67,66.08,,,,,,,,+_05-06-2023 09:00:00,+_29-04-2024 09:00:00,,,,,,+,,,,+,,,,2,0
DOCO,29-04-2024,5040.0,0.9,-11.95,4999.23,4957.96,4850.35,4645.88,5007.9,4939.43,4998.11,4949.67,2247.55,5024.17,39461.67,69.49,,,,,,,,+_23-10-2023 09:00:00,+_17-10-2022 09:00:00,,,,+,,+,,,,,,,,2,0
ARCLK,29-04-2024,173.5,3.15,76.24,166.61,163.28,159.11,154.63,167.95,162.33,163.68,161.04,90.27,173.87,24621657.33,63.89,,,,,,,,+_01-04-2024 09:00:00,+_05-02-2024 09:00:00,,,,,,+,,-,+,,,,,2,1
SUNTK,29-04-2024,17.42,-0.68,7.06,17.39,17.47,17.57,17.54,17.38,17.5,17.3,17.67,13.97,17.59,3391772.33,50.03,,-,,,,,,-_18-03-2024 09:00:00,-_01-04-2024 09:00:00,,+,,,,,,-,-,+,,,,2,3
DMSAS,29-04-2024,7.24,5.08,-31.12,6.76,6.52,6.22,5.89,6.85,6.46,6.59,6.35,3.66,7.18,26747110.0,73.83,,,,,,,,+_29-01-2024 09:00:00,+_05-02-2024 09:00:00,,,,,,+,,+,,,,,,2,0
ARSAN,29-04-2024,18.1,9.23,0.45,16.11,15.38,14.59,13.76,16.45,15.19,15.38,14.79,6.89,17.8,25793772.0,76.61,,,,,,,,+_08-01-2024 09:00:00,+_02-01-2024 09:00:00,,,,,,+,,+,,,,,,2,0
VKFYO,29-04-2024,23.52,4.44,-13.04,22.7,22.89,23.44,23.92,22.73,23.0,22.39,22.91,12.81,23.17,2607985.33,48.9,,+,+,,,,,-_05-02-2024 09:00:00,-_26-02-2024 09:00:00,,,,,,-,,,,,,,,2,1
DGNMO,29-04-2024,14.61,11.7,86.37,13.22,12.75,12.26,11.8,13.44,12.63,12.79,12.36,6.26,14.13,19755399.67,70.28,,,,,,,,+_05-02-2024 09:00:00,+_05-02-2024 09:00:00,,,,,,+,,,+,,,,,2,0
TBORG,29-04-2024,96.9,0.83,-3.02,92.42,90.49,87.71,83.32,93.24,89.92,90.88,89.33,39.22,96.55,226615.33,68.76,,,,,,,,+_25-12-2023 09:00:00,+_17-07-2023 09:00:00,,,,,,+,,,,,+,,,2,0
ATEKS,29-04-2024,155.2,-2.33,-34.64,154.13,152.29,147.35,138.58,154.65,151.45,152.26,153.6,69.29,153.23,641006.33,61.32,,,,,,,,+_02-01-2024 09:00:00,+_20-11-2023 09:00:00,,,,,,+,,+,-,,-,,,2,2
ATLAS,29-04-2024,6.19,0.32,-26.79,6.06,5.92,5.73,5.53,6.11,5.88,6.01,5.8,3.0,6.16,14767987.0,60.79,,,,,,,,+_12-02-2024 09:00:00,+_19-02-2024 09:00:00,,,,,,+,,+,,-,,,,2,1
TGSAS,29-04-2024,90.0,13.92,-15.78,76.03,70.45,63.35,55.37,78.37,68.85,72.34,66.03,22.13,87.8,2143145.0,84.15,,,,,,,,+_15-01-2024 09:00:00,+_19-06-2023 09:00:00,,,,,,+,,+,,,,,,2,0
SNKRN,29-04-2024,47.66,5.82,-20.31,41.62,40.12,38.51,36.59,42.45,39.75,39.75,39.43,22.61,44.61,398234.33,65.88,,,,,,,,+_22-04-2024 09:00:00,+_05-02-2024 09:00:00,,,,,,+,,,,+,,,,2,0
TKFEN,29-04-2024,52.75,8.09,-40.01,47.7,46.33,45.24,44.43,48.46,46.04,45.91,45.35,32.05,51.43,47490468.0,66.77,,,,,,,,+_15-04-2024 09:00:00,+_15-04-2024 09:00:00,+,,,,,+,,,,,,,,2,0
CEOEM,29-04-2024,18.45,2.67,-12.19,18.13,18.46,19.0,19.34,18.09,18.59,17.91,19.0,12.59,18.07,4897277.33,47.61,+,,,,,,,-_11-03-2024 09:00:00,-_18-03-2024 09:00:00,,,,,,-,,+,,,,,-,2,2
CEMTS,29-04-2024,11.0,-0.9,-15.1,10.61,10.63,10.78,10.95,10.66,10.66,10.34,10.76,7.32,10.9,35819967.67,50.0,,,,,,,+,+_29-04-2024 09:00:00,-_11-03-2024 09:00:00,,,,+,,-,,,-,,,,,2,2
AYCES,29-04-2024,734.0,1.1,10.54,741.89,761.79,776.37,752.62,736.55,767.15,736.89,797.92,256.39,729.33,444787.33,51.04,,,,,,,,-_04-03-2024 09:00:00,-_15-04-2024 09:00:00,,,,,,+,,+,,,,,,2,0
IDGYO,29-04-2024,6.7,-1.18,-39.89,6.57,6.45,6.29,6.11,6.61,6.42,6.5,6.39,3.58,6.61,5696285.0,58.49,,,,,,,,+_12-02-2024 09:00:00,+_12-02-2024 09:00:00,,,,,,+,,+,-,,,,,2,1
TOASO,29-04-2024,267.0,-1.29,19.85,267.88,267.07,264.32,260.51,267.83,266.57,268.78,267.98,146.56,272.5,25643737.33,54.48,-,-,,,,,,+_22-01-2024 09:00:00,+_05-02-2024 09:00:00,,,-,-,,-,,-,-,+,,,+,2,7
TRGYO,29-04-2024,45.8,0.13,-2.27,44.97,43.79,42.01,39.61,45.34,43.41,44.46,42.77,17.2,45.77,15649112.67,69.52,,,,,,,,+_15-01-2024 09:00:00,+_29-05-2023 09:00:00,,,,,,+,,+,,,,,,2,0
CANTE,29-04-2024,18.72,0.11,-16.19,18.6,18.49,18.4,18.48,18.65,18.46,18.45,18.42,16.24,18.56,148088955.0,49.96,,,,,,,,+_08-04-2024 09:00:00,+_15-04-2024 09:00:00,+,,,,,,,+,,-,,,,2,1
AYEN,29-04-2024,33.58,5.86,-32.95,30.87,30.01,29.31,29.04,31.32,29.82,29.87,29.35,20.4,32.36,13835387.33,64.52,,,,,,,,+_08-04-2024 09:00:00,+_15-04-2024 09:00:00,,,,,+,+,,,,,,,,2,0
BAKAB,29-04-2024,56.6,8.85,-3.47,51.87,49.91,47.72,45.11,52.76,49.4,50.06,48.13,22.01,55.2,1711317.33,68.6,,,,,,,,+_06-11-2023 09:00:00,+_19-06-2023 09:00:00,,,,,,+,,+,,,,,,2,0
BANVT,29-04-2024,198.0,7.84,48.94,180.63,173.49,163.67,151.69,183.52,171.36,175.8,168.85,82.63,191.27,2673633.67,71.64,,,,,,,,+_22-01-2024 09:00:00,+_22-01-2024 09:00:00,,,,,,+,,,+,,,,,2,0
BAYRK,29-04-2024,71.35,11.22,6.41,60.28,55.94,50.13,42.79,62.13,54.68,57.21,52.7,11.65,70.08,12288620.33,76.53,,,,,,,,+_18-12-2023 09:00:00,+_18-12-2023 09:00:00,,,,,,,,,+,,,+,,2,0
BEYAZ,29-04-2024,25.9,-1.67,-46.62,25.08,24.41,23.67,22.83,25.36,24.24,24.45,23.85,14.2,25.75,11990181.33,63.5,,,,,,,,+_05-02-2024 09:00:00,+_29-01-2024 09:00:00,,,,,,+,,+,-,,,,,2,1
ALFAS,29-04-2024,95.2,3.31,80.15,95.24,96.12,97.49,98.95,94.95,96.4,95.22,97.49,78.76,94.02,18672044.67,47.7,,,,,,,,-_15-04-2024 09:00:00,-_11-03-2024 09:00:00,,,+,,,,,+,,,,,,2,0
DOGUB,29-04-2024,21.74,-0.73,-29.2,21.68,21.62,21.25,20.39,21.7,21.57,21.63,21.78,10.67,21.54,5951905.33,57.98,,,,,,,,+_08-04-2024 09:00:00,+_20-11-2023 09:00:00,,,,,,+,,+,-,,,,,2,1
AKSEN,29-04-2024,39.54,2.49,-0.4,38.18,37.72,37.21,36.7,38.41,37.61,37.59,37.57,24.26,39.24,27765636.0,58.03,,,,,,,,+_08-04-2024 09:00:00,+_29-01-2024 09:00:00,+,,,,,+,,,,,,,,2,0
FORTE,29-04-2024,72.45,1.12,-37.34,72.42,73.58,74.99,76.01,72.13,73.94,72.09,75.68,75.81,71.6,4684114.33,46.36,+,,,,,,,-_11-03-2024 09:00:00,-_25-03-2024 09:00:00,,,+,,,,,,,,,,,2,0
RODRG,29-04-2024,112.4,11.29,54.11,102.2,98.19,92.32,84.89,103.79,96.95,99.42,95.79,39.03,111.33,876218.67,69.07,,,,,,,,+_22-01-2024 09:00:00,+_30-10-2023 09:00:00,,,,,,+,,,,,,+,,2,0
YYAPI,29-04-2024,5.7,28.96,-17.43,4.5,4.24,4.02,3.83,4.65,4.18,4.17,4.02,2.11,5.44,183968440.67,75.74,,,,,,,,+_22-04-2024 09:00:00,+_15-01-2024 09:00:00,,,,,,+,,+,,,,,,2,0
GSDDE,29-04-2024,10.7,2.29,-37.44,10.46,10.31,10.05,9.69,10.5,10.26,10.38,10.24,5.78,10.55,17672182.0,58.71,,,,,,,,+_08-01-2024 09:00:00,+_22-01-2024 09:00:00,,,,+,,+,,,,,,,,2,0
HEDEF,29-04-2024,24.44,1.66,177.51,25.04,25.62,26.34,26.7,24.84,25.8,25.26,26.17,14.89,25.12,3055303.0,44.76,,,,,,,,-_19-02-2024 09:00:00,-_11-03-2024 09:00:00,,,,,,,,,+,+,,,,2,0
YKSLN,29-04-2024,25.04,8.96,55.23,22.68,21.55,20.15,18.66,23.12,21.23,22.07,20.45,9.57,24.19,8011186.0,74.77,,,,,,,,+_22-01-2024 09:00:00,+_29-04-2024 09:00:00,,,,,,+,,,+,,,,,2,0
GRNYO,29-04-2024,10.8,4.96,-31.83,10.85,10.64,10.17,9.59,10.86,10.55,11.0,10.45,4.93,10.68,49597878.67,57.22,,+,,,,,,+_22-01-2024 09:00:00,+_05-02-2024 09:00:00,,,,,,+,,,,,,,,2,0
EMNIS,29-04-2024,417.25,19.21,31.89,328.63,293.79,253.82,212.95,343.76,284.4,303.03,262.8,64.79,403.08,86826.0,85.93,,,,,,,,+_29-01-2024 09:00:00,+_12-06-2023 09:00:00,,,,,,+,,,+,,,,,2,0
ADEL,29-04-2024,743.0,0.75,103.69,713.38,687.05,645.75,595.41,721.56,678.22,706.0,668.42,214.78,763.0,2922299.33,69.44,,,,,,,,+_29-01-2024 09:00:00,+_29-01-2024 09:00:00,,,,,,+,,-,+,,,,,2,1
GEREL,29-04-2024,42.32,1.98,-14.46,39.89,38.47,36.23,33.56,40.37,37.99,39.56,37.45,14.87,42.71,26497365.0,63.46,,,,,,,,+_05-02-2024 09:00:00,+_12-02-2024 09:00:00,,,,,,+,,-,,+,,,,2,1
SANFM,29-04-2024,61.0,-1.53,-37.74,63.49,63.35,61.51,57.18,63.27,63.1,63.95,64.21,22.06,60.5,1996072.33,56.57,,,-,,,,,+_12-06-2023 09:00:00,+_03-07-2023 09:00:00,-,,,,,+,,+,-,-,,,,2,4
SARKY,29-04-2024,35.04,3.55,-16.97,33.55,33.16,32.81,32.5,33.77,33.07,32.96,33.04,19.14,34.5,6929230.0,57.49,,,,,,,,+_08-04-2024 09:00:00,+_08-04-2024 09:00:00,,,,,,+,,+,,,,,,2,0
FZLGY,29-04-2024,12.42,2.05,-2.03,12.33,12.54,12.9,13.38,12.29,12.62,12.23,12.85,14.72,12.17,14787455.33,43.06,+,,,,,,,-_11-03-2024 09:00:00,-_11-03-2024 09:00:00,,-,+,,,,,,,,,,,2,1
FLAP,29-04-2024,9.6,-0.31,-9.96,10.0,10.46,10.9,11.02,9.85,10.58,10.12,11.13,6.8,9.54,34911888.0,44.85,,,,,,,,-_25-03-2024 09:00:00,-_01-04-2024 09:00:00,,-,,,,+,,+,-,,,,-,2,3
EYGYO,29-04-2024,10.43,2.25,78.81,10.49,10.61,10.67,10.57,10.44,10.64,10.52,10.85,9.47,10.26,13804860.0,49.84,,,,,,,,-_25-03-2024 09:00:00,-_22-04-2024 09:00:00,,,,,,,,+,+,,,,,2,0
AKBNK,29-04-2024,60.05,1.69,-10.12,57.44,54.59,50.88,46.64,58.43,53.74,55.88,51.54,20.24,59.75,326727584.0,73.73,,,,,,,,+_20-11-2023 09:00:00,+_05-06-2023 09:00:00,,,,,,+,,+,,,,,,2,0
SEKUR,29-04-2024,13.2,2.72,-59.46,13.51,13.65,13.3,12.45,13.38,13.62,13.91,14.14,6.66,12.91,13296229.67,56.55,,,,,,,,-_15-04-2024 09:00:00,+_22-01-2024 09:00:00,-,,,,,+,,+,,,,,,2,1
AKCNS,29-04-2024,154.3,1.51,-8.81,150.54,151.31,152.79,152.64,150.68,151.67,149.05,153.12,72.74,153.3,5283149.33,51.91,,,+,,,,,-_04-03-2024 09:00:00,-_18-03-2024 09:00:00,,,,+,,-,,,,,,,,2,1
YGYO,29-04-2024,11.55,40.0,3049.26,8.11,7.28,6.51,5.72,8.56,7.09,7.15,6.63,2.14,10.74,67212995.0,86.95,,,,,,,,+_15-04-2024 09:00:00,+_05-06-2023 09:00:00,,,,,,+,,,+,,,,,2,0
AKGRT,29-04-2024,7.43,2.91,-41.71,7.05,6.87,6.68,6.46,7.13,6.83,6.89,6.71,3.5,7.39,138701679.33,64.56,,,,,,,,+_01-04-2024 09:00:00,+_08-01-2024 09:00:00,,,,,,+,,+,,,,,,2,0
YGGYO,29-04-2024,45.42,3.13,-34.09,44.32,44.06,43.53,42.62,44.43,43.97,44.05,44.19,26.07,45.19,1848914.0,58.22,,,,,,,,+_08-04-2024 09:00:00,+_22-01-2024 09:00:00,,,,+,,+,,,,,,,,2,0
AKSA,29-04-2024,120.0,6.1,212.43,110.17,107.18,104.05,100.47,111.69,106.44,106.81,105.07,57.83,120.33,17083079.67,67.25,,,,,,,,+_08-04-2024 09:00:00,+_25-12-2023 09:00:00,,,,,,+,,-,+,,,,,2,1
GUBRF,29-04-2024,163.0,2.77,7.1,160.36,163.12,172.31,190.81,160.02,164.55,159.43,165.37,154.96,160.5,25725958.33,37.89,+,,,,,,,-_18-12-2023 09:00:00,-_18-12-2023 09:00:00,,,,,,-,,+,,,,,,2,1
OYAYO,29-04-2024,42.6,-11.18,63.67,42.85,41.34,38.97,36.06,43.29,40.84,42.42,40.1,15.79,44.53,1002143.0,60.25,-,,,,,,,+_22-01-2024 09:00:00,+_15-01-2024 09:00:00,,,-,,,+,,-,,,,,,1,3
ZOREN,29-04-2024,6.59,-1.79,-16.19,6.25,6.04,5.79,5.53,6.34,5.98,6.08,5.86,2.97,6.67,1857410926.67,67.08,,,,,,,,+_05-02-2024 09:00:00,+_12-02-2024 09:00:00,,,,,,+,,-,-,,,,,1,2
UZERB,29-04-2024,1111.0,34.75,6.9,767.9,650.26,535.12,437.42,823.6,621.35,665.64,538.56,147.93,1018.5,147996.0,87.8,,,,,,,,+_05-02-2024 09:00:00,+_19-02-2024 09:00:00,,,,,,+,,,,,,,,1,0
VAKBN,29-04-2024,19.87,2.69,-45.38,18.02,17.15,16.33,15.64,18.41,16.94,17.22,16.26,9.16,19.94,301343371.0,70.38,,,,,,,,+_01-04-2024 09:00:00,+_01-04-2024 09:00:00,,,,,,+,,-,,,,,,1,1
YKBNK,29-04-2024,30.96,-0.9,21.54,30.42,29.26,27.56,25.47,30.77,28.89,29.99,28.05,11.01,31.51,654891717.67,73.63,,,,,,,,+_20-11-2023 09:00:00,+_29-05-2023 09:00:00,,,,,,+,,-,-,,,,,1,2
NETAS,29-04-2024,98.2,1.66,-13.68,91.49,87.4,81.35,73.76,93.01,86.12,88.87,84.87,34.12,99.1,7555485.0,72.7,,,,,,,,+_15-01-2024 09:00:00,+_15-01-2024 09:00:00,,,,,,+,,,,,,,,1,0
OYAKC,29-04-2024,61.55,0.9,6.15,60.5,60.94,61.62,61.97,60.46,61.1,60.06,61.97,32.03,61.52,30938535.33,49.92,,,,,,,,-_18-03-2024 09:00:00,-_25-03-2024 09:00:00,,-,,,,-,,,,+,,,,1,2
NIBAS,29-04-2024,21.36,-2.02,11.92,21.51,21.46,21.15,20.55,21.51,21.41,21.49,21.65,15.46,21.27,4307495.0,54.15,-,-,,,,,,+_08-04-2024 09:00:00,+_22-01-2024 09:00:00,,,-,-,,+,,,-,-,,,,1,6
NTGAZ,29-04-2024,20.6,-6.36,33.13,19.49,18.96,18.57,18.19,19.79,18.86,18.72,18.51,9.96,20.53,17415236.33,58.44,,,,,,,,+_22-04-2024 09:00:00,+_22-04-2024 09:00:00,+,,,,,,,,,,,,,1,0
VAKKO,29-04-2024,91.0,0.55,-18.16,87.46,86.36,85.54,84.52,88.11,86.14,85.71,85.74,44.04,92.22,2159058.33,59.41,,,,,,,,+_22-04-2024 09:00:00,+_15-04-2024 09:00:00,,,,,,-,,-,,,+,,,1,2
VERTU,29-04-2024,51.9,2.57,-1.45,49.16,48.45,47.62,46.29,49.57,48.27,47.95,48.37,28.16,52.07,5023243.0,60.96,,,,,,,,+_22-04-2024 09:00:00,+_22-01-2024 09:00:00,,,,,,+,,-,,,,,,1,1
